,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.019766455278952266,1.2049874551663162,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,-0.012370582744309244,0.7755758286644892,2,3,0.0015,0.0,10,0.005,0.0,197,100,0.6666666666666666,0.05
2,0.13029093493399768,1.2308825423746876,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
3,0.07776356398337769,0.7913048415901538,2,1,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,0.13613320562812425,0.8960340930970785,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
5,-0.18446293780374967,0.7141619950019259,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
6,0.18137255764236415,0.9642412495630114,2,3,0.0015,0.0,10,0.005,0.0,173,100,0.6666666666666666,0.05
7,0.23153876339094914,0.9106104384194363,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
8,-0.012742096069899844,0.9751233391021132,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
9,-0.021162503001819433,0.9430255350646447,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,-0.017548095874404313,1.2036761007089678,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,0.19882844205314776,0.6899494433935445,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,0.21575090902977734,1.1688441988571117,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
13,0.36200810998155575,0.6581581503561903,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.29748019435568607,0.8080354793656749,4,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
15,0.22546147322732124,0.577507341462438,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,0.18151194060009024,0.9641591581795048,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
17,0.17332157261190007,0.9444738631850835,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
18,0.037092424546239844,0.9508290056551856,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
19,-0.056572411296082814,0.9592364127000522,4,3,0.0015,0.0,10,0.005,0.0,67,100,0.6666666666666666,0.1
20,0.22990030062674238,1.0471421504851173,16,3,0.0015,0.1,10,0.005,0.0,25,100,0.6666666666666666,0.2
21,-0.07384933255766812,0.7987781614926373,16,3,0.0015,0.1,10,0.05,0.0,110,100,0.6666666666666666,0.2
22,0.2676099835200725,1.1295379361956515,16,3,0.0015,0.1,10,0.005,0.0,11,100,0.6666666666666666,0.2
23,0.3450043237463336,0.6668711067052014,16,3,0.0015,0.01,10,0.005,0.0,11,100,0.6666666666666666,0.2
24,0.33013871408040907,0.7890301225219759,16,3,0.0015,0.1,10,0.005,0.0,24,100,0.6666666666666666,0.2
25,0.4139875966114285,0.5023303300318033,16,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
26,0.32056630507643347,0.8784480785417423,16,3,0.0015,0.1,10,0.005,0.0,75,100,0.6666666666666666,0.2
27,0.3397075629630746,0.8440920368326615,16,3,0.0015,0.1,10,0.005,0.0,11,100,0.6666666666666666,0.2
