,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.7064805273757802,0.9949743023752218,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,0.17824005136079069,0.6912340613951155,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
2,-0.2918941404971611,0.9951775073957295,2,3,0.0015,0.1,10,0.005,0.0,120,100,0.6666666666666666,0.05
3,-0.37823798638711414,1.4645307651760144,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,-0.16868082950746754,1.1967010913586111,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
5,0.032300301101157225,0.9296033887001219,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
6,0.1313952852891873,0.9222670037979442,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,-0.1228586302486776,1.106656015359402,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
8,-0.005768298039465325,1.1055577673741173,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
9,-0.16340384795607665,0.7856740470042904,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,-0.17447760690573544,0.8254363043339389,4,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
11,-0.3506297625692567,0.8861776709786789,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,-0.7088478767278583,1.1445605927101388,4,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
13,0.45604008874376223,0.9200678144678427,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.7229758495958536,0.5826349635955864,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,0.09916138977108147,0.8969141821115406,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,-0.012192224961493414,0.9955820970916975,4,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.1
17,-0.1554953300675881,1.1226236979060744,4,3,0.0015,0.01,10,0.005,0.0,206,100,0.6666666666666666,0.1
18,-0.04273534558533654,1.1256918361444594,4,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.1
19,-0.15524022241001645,0.7829126498844969,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
20,0.5273107276329623,0.523659598967094,11,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.2
21,0.7222467432488886,0.4018668891697708,11,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.2
22,0.28113538203498534,0.7423532970185801,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
23,0.4833850412667111,0.8966436559499262,11,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.2
24,0.8333294489245157,0.4519258283287061,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
25,0.1905715771859373,0.8501912293781869,11,3,0.0015,0.1,10,0.005,0.0,34,100,0.6666666666666666,0.2
26,0.32442767844551923,0.8133575528692621,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
27,-0.2672864206796901,1.1756755839922453,11,3,0.0015,0.0,10,0.005,0.0,70,100,0.6666666666666666,0.2
28,0.3041685464366298,0.9195693703015184,11,3,0.0015,0.0,10,0.005,0.0,41,100,0.6666666666666666,0.2
29,0.35667576303133675,0.5842411147310728,11,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.2
30,0.6677638961845194,0.4390203061493909,20,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.3
31,0.0018521202151905447,0.7618159995262493,20,3,0.0015,0.1,10,0.005,0.0,53,100,0.6666666666666666,0.3
32,0.6988879931035674,0.48045323750241964,20,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.3
33,0.39685064943413717,0.9688327782594631,20,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.3
34,0.7454006472049076,0.5585555541379372,20,3,0.0015,0.1,10,0.005,0.0,146,100,0.6666666666666666,0.3
35,-0.1963177419789388,1.0335956360622072,20,3,0.0015,0.01,10,0.005,0.0,13,100,0.6666666666666666,0.3
36,0.2480601406129891,0.8580984812017076,20,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.3
37,0.24555290788069728,0.9071194998801195,20,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.3
