,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.0048734399470280465,0.6482182330420394,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,-7.875549617564204e-05,0.9055138660974803,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
2,-0.0068501880755549305,1.0832279083548018,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
3,-0.13400868595927706,0.6283384776816662,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,-0.2893593849852558,0.4571123642222617,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.0006238639536140234,0.9351722671933205,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
6,-0.01181237633265475,1.4298709522010233,2,1,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,-0.014202153843840826,1.295794576411243,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
8,-0.006585178601569153,1.1432813787179765,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
9,-0.0036108709544169226,1.0710439590237557,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
10,0.06509742057329804,0.6252428556646146,4,1,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,0.0834916760431752,0.8668545059544011,4,1,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,0.06606361405022776,1.0432684185822154,4,1,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
13,-0.11525254818218955,0.6231205541861478,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.008235913955474294,0.40090379222796274,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
