,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.03279017581646415,0.8720137542608721,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,-0.019420318875766895,0.8913185024177096,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
2,-0.009903957016494047,1.50114199472749,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
3,0.03912101876350571,0.7581136323017486,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,-0.09408325556245112,0.8557124809682332,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.5805061673584804,1.2591258929804854,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
6,-0.053195899048429585,0.9237574321040588,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,-5.704893135671796e-08,0.7269164391096116,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
8,0.2551441248183628,0.641844453936534,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
9,-0.02905431760330557,1.3174929598605496,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,0.1930842185839312,0.7707816923300512,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,0.3642306142344447,0.7038920900123191,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,0.22415072490261,1.3157410272505239,4,3,0.0015,0.01,10,0.005,0.0,202,100,0.6666666666666666,0.1
13,-0.032458268253171774,0.7858437666632232,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.2876852199028628,0.6904602141314437,4,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
15,0.1303250201196131,0.934005740466025,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,-0.027663616592442652,0.9124915603929339,4,3,0.0015,0.01,10,0.005,0.0,11,100,0.6666666666666666,0.1
17,0.25558343543016315,0.6271804209599776,4,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
18,0.28717173278876273,0.6278937002080253,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
19,0.05775845898906917,1.260695716560232,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
20,0.6012890606517878,0.5418091833134666,11,3,0.0015,0.01,10,0.05,0.0,106,100,0.6666666666666666,0.2
21,0.6099316652627147,0.5513490457262497,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
22,0.404702507033853,1.1525207799163486,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
23,0.7608141560861827,0.3782402097327009,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
24,0.25441574281930746,0.7064005772029762,11,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.2
25,-0.12577490489912546,1.0626661313630066,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
26,0.5866133537198215,0.5787374515495552,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
27,0.5640531092415909,0.4799558288587683,11,3,0.0015,0.0,10,0.005,0.0,51,100,0.6666666666666666,0.2
28,0.6073491189204681,0.46601184667649415,11,3,0.0015,0.01,10,0.005,0.0,64,100,0.6666666666666666,0.2
29,0.43609384556157926,0.9752873042680112,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
30,0.26073554656835995,0.7377635559529351,21,3,0.0015,0.0,10,0.005,0.0,18,100,0.6666666666666666,0.3
31,0.5202525709893133,0.6114523340162353,21,3,0.0015,0.01,10,0.05,0.0,21,100,0.6666666666666666,0.3
32,0.5900154176203648,0.9564571107918175,21,3,0.0015,0.1,10,0.05,0.0,134,100,0.6666666666666666,0.3
33,0.5719902299472344,0.5059723688932396,21,3,0.0015,0.1,10,0.05,0.0,74,100,0.6666666666666666,0.3
34,0.24704187969783675,0.7098851501017257,21,3,0.0015,0.01,10,0.005,0.0,18,100,0.6666666666666666,0.3
35,-0.21630788691968195,1.1045689198420325,21,3,0.0015,0.1,10,0.005,0.0,23,100,0.6666666666666666,0.3
36,0.513387674290845,0.6279064127327085,21,3,0.0015,0.1,10,0.005,0.0,32,100,0.6666666666666666,0.3
37,0.41702101209279163,0.5550229341986657,21,3,0.0015,0.0,10,0.005,0.0,21,100,0.6666666666666666,0.3
38,0.5655240337171569,0.49020365824023293,21,3,0.0015,0.1,10,0.05,0.0,50,100,0.6666666666666666,0.3
39,0.24572579119378213,1.1279602174908823,21,3,0.0015,0.01,10,0.005,0.0,31,100,0.6666666666666666,0.3
40,-0.068456912651079,0.8869431677312215,35,3,0.0015,0.1,10,0.05,0.0,17,100,0.6666666666666666,0.4
41,0.45788169840201265,0.6499849690020351,35,3,0.0015,0.01,10,0.005,0.0,9,100,0.6666666666666666,0.4
42,0.32406824531072376,1.2280983914047627,35,3,0.0015,0.01,10,0.005,0.0,10,100,0.6666666666666666,0.4
43,0.6129187417379641,0.4811727580283041,35,3,0.0015,0.1,10,0.05,0.0,115,100,0.6666666666666666,0.4
44,0.14771913802238845,0.7552557648898796,35,3,0.0015,0.0,10,0.05,0.0,11,100,0.6666666666666666,0.4
45,0.19665772702502382,0.8976796249318543,35,3,0.0015,0.0,10,0.05,0.0,21,100,0.6666666666666666,0.4
46,-0.042025518926919636,0.9188456069286265,35,3,0.0015,0.01,10,0.005,0.0,8,100,0.6666666666666666,0.4
47,0.5666766499727363,0.4785094556128591,35,3,0.0015,0.01,10,0.05,0.0,9,100,0.6666666666666666,0.4
48,0.4275225559520375,0.56269474460113,35,3,0.0015,0.1,10,0.005,0.0,8,100,0.6666666666666666,0.4
49,0.49613306371982513,0.9219069395100773,35,3,0.0015,0.0,10,0.05,0.0,8,100,0.6666666666666666,0.4
50,0.37876504708301195,0.6763090942789908,52,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.5
51,0.29231075883715774,0.7426386974142977,52,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.5
52,0.5606039879884256,0.9901700663626416,52,3,0.0015,0.01,10,0.05,0.0,16,100,0.6666666666666666,0.5
53,0.44977144508393385,0.5736823940682306,52,3,0.0015,0.0,10,0.05,0.0,17,100,0.6666666666666666,0.5
54,-0.084478476097543,0.8519481205322205,52,3,0.0015,0.1,10,0.005,0.0,8,100,0.6666666666666666,0.5
55,-0.10207933653081103,1.0514230346956288,52,3,0.0015,0.01,10,0.05,0.0,183,100,0.6666666666666666,0.5
56,0.2631222636233653,0.7726825127218266,52,3,0.0015,0.01,10,0.05,0.0,9,100,0.6666666666666666,0.5
57,0.6022776364482234,0.4584315342411695,52,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.5
58,0.41296084540184363,0.5698062434267082,52,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.5
59,0.5447311460274606,0.8763208073902555,52,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.5
