,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.0027274079860193368,0.9817683420835321,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
1,-0.5829298705355497,0.694305211499398,2,1,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
2,-0.00886040860577375,1.3703351120230802,2,1,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
3,0.17695113041061217,0.9380823979990516,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
4,-0.002312741416167219,0.8255330585615833,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.14407958371380092,0.5823031430860106,2,1,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
6,0.04128282447835918,1.1660945448159907,2,1,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
7,-0.3007444037573297,1.5317035932026033,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
8,0.0918199046013225,0.8177742340151022,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
9,-0.024293681307941073,0.855966782709116,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,0.25031552562090253,0.8489005976346116,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,-0.3443919637305133,0.6398564346522055,4,1,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,-0.029783772794946373,1.3844722913003145,4,3,0.0015,0.0,10,0.005,0.0,172,100,0.6666666666666666,0.1
13,0.3325686104278883,0.844756397699161,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.03260112791604708,0.8110275966287389,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,-0.4812325178795529,0.6625713233517009,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,-4.608093879920894e-05,1.1909636759707076,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
17,0.059910922174029935,1.302156705233685,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
