,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.08189275036302757,0.9750577355864759,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,-0.01403496024334383,0.9321055984403124,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
2,-0.49412834178728793,1.0277720821723177,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
3,-0.00918242842604644,1.1110176269982153,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
4,-0.22481591971921322,1.2817399340401396,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.3339995414640924,0.8616028281107327,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
6,-0.1626108484831832,0.9728242308474753,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,0.11438261134879901,0.8787603864970228,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
8,-0.025019923272045386,1.050384388222449,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
9,-0.48987862029817086,1.254615457528303,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,0.0065220360828429635,0.9343666868848911,3,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,0.24809767722085097,0.8026373504386402,3,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
12,-0.011873664196265787,0.8457967480670288,3,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
13,0.2161315719808753,0.9791690905308446,3,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
14,-0.20006801931664464,1.268724818074929,3,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
