,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,0.08413960019054956,1.1979509846809624,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
1,-0.3968810570628676,1.3357728653812837,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
2,0.16507304580102777,0.9954185196052872,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
3,-0.06466374167050692,0.8885233153248214,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,-1.7437645547457423,1.8416053043947402,2,1,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.006145720497035656,0.9985544983826506,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
6,0.02254562084477607,0.7780424137771348,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
7,0.055605065174479384,0.8175965816632644,2,1,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
8,-0.1693178160593538,0.9064237246120314,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
9,-28.91480518024968,4.238273780223322,2,1,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,0.2427988689970899,1.0892561864107793,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,0.45937659291366817,0.8309986641677255,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,0.1262407193805487,1.018303828097476,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
13,0.12087400613713228,0.8073989069742672,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.21161647642136172,0.9871699033300763,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,0.2709917184502175,0.8499777578337618,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,0.15043161576652575,0.7253609897507513,6,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
17,-0.037339003371289925,0.8568851099589846,6,3,0.0015,0.1,10,0.005,0.0,166,100,0.6666666666666666,0.1
18,0.09334033698624256,0.798154796835664,6,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
19,0.04035394342597853,0.7591043139957169,6,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
20,-0.15768711754500297,1.3468524123749888,19,3,0.0015,0.01,10,0.005,0.1,7,100,0.6666666666666666,0.2
21,0.4117672301323242,0.8668171805009384,19,3,0.0015,0.1,10,0.005,0.0,14,100,0.6666666666666666,0.2
22,-0.024001754465617697,1.102381270538861,19,3,0.0015,0.0,10,0.005,0.0,11,100,0.6666666666666666,0.2
23,-0.05969322774811303,0.8864467985565195,19,3,0.0015,0.0,10,0.005,0.0,9,100,0.6666666666666666,0.2
24,-0.08508214558005012,1.1581223561804133,19,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.2
25,0.3255412658775162,0.8175588457523206,19,3,0.0015,0.1,10,0.05,0.0,32,100,0.6666666666666666,0.2
26,0.1816983219686592,0.7118881193225111,19,3,0.0015,0.0,10,0.005,0.0,20,100,0.6666666666666666,0.2
27,-0.9029004973581254,1.1605671730938547,19,3,0.0015,0.0,10,0.05,0.0,73,100,0.6666666666666666,0.2
28,-0.5638102381770778,1.048231018381486,19,3,0.0015,0.1,10,0.005,0.0,10,100,0.6666666666666666,0.2
29,0.06660860893416354,0.7486482495796964,19,3,0.0015,0.1,10,0.005,0.0,9,100,0.6666666666666666,0.2
30,0.37277541920387725,0.9913703895092574,35,3,0.0015,0.01,10,0.05,0.1,7,100,0.6666666666666666,0.3
31,0.1485611363044208,1.0428687115747766,35,3,0.0015,0.1,10,0.05,0.0,13,100,0.6666666666666666,0.3
32,0.0651454392016605,1.0533034366150442,35,3,0.0015,0.1,10,0.005,0.0,8,100,0.6666666666666666,0.3
33,-0.05096462692803638,0.8827884570832726,35,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.3
34,0.016638044311652278,1.1025031466186606,35,3,0.0015,0.0,10,0.005,0.0,9,100,0.6666666666666666,0.3
35,0.04152390751481416,0.9746124897749973,35,3,0.0015,0.0,10,0.005,0.0,9,100,0.6666666666666666,0.3
36,-0.3850366969356043,0.9261592409470685,35,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.3
37,0.08858248264044077,0.8031948740856938,35,3,0.0015,0.1,10,0.005,0.0,8,100,0.6666666666666666,0.3
38,-0.5867271846336313,1.0558837641185719,35,3,0.0015,0.0,10,0.005,0.0,11,100,0.6666666666666666,0.3
39,-0.030913819299640544,0.7867868608442358,35,3,0.0015,0.1,10,0.005,0.0,8,100,0.6666666666666666,0.3
40,0.08344119737077005,1.1984076552096972,52,3,0.0015,0.0,10,0.05,0.0,8,100,0.6666666666666666,0.4
41,0.44884007950778493,0.8390574878972441,52,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
42,-0.08748110452799329,1.1360366314564845,52,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.4
43,0.08816081911091322,0.8222837753595359,52,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.4
