,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.0034382119534388522,1.0631620329667266,3,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
1,0.03171824642493881,0.8990509589994194,3,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
2,-0.00161864537936518,1.1225810364716078,3,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
3,-7.918176336829674e-09,0.8913503781880707,3,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
4,0.03459081087138227,0.9089825174163296,3,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.03350578587330477,1.4110193442460193,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
6,0.007556552175770448,0.7776432676400844,3,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,-0.09201635237742756,0.9798487210647702,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
8,-0.15612774666358975,0.9330799273339212,3,3,0.0015,0.0,10,0.005,0.0,61,100,0.6666666666666666,0.05
9,0.0833410531174481,0.8198087025757962,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,0.06339978267071811,1.0271438457128181,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,-0.26711973619627205,1.0284715020097168,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,0.11091541289466744,1.0576404250696552,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
13,0.10843275183504697,0.8416383271526532,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.26024087619871794,0.7956919813223229,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,0.05080475086756986,1.352241591195271,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,0.0472910676377003,0.7619169770025028,8,3,0.0015,0.0,10,0.005,0.0,22,100,0.6666666666666666,0.1
17,-0.0054265728054634366,0.9401986836700519,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
18,-0.20480261934839672,0.9525195240305727,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
19,-0.056948206372820165,0.8803096982168089,8,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.1
20,0.02540976826810848,1.0477680913001164,29,3,0.0015,0.0,10,0.05,0.0,10,100,0.6666666666666666,0.2
21,0.13745835080905777,0.8485422514970541,29,3,0.0015,0.0,10,0.05,0.1,7,100,0.6666666666666666,0.2
22,0.29792583850884524,0.9398488108181093,29,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.2
23,0.1294036248024929,0.8316811889306474,29,3,0.0015,0.1,10,0.05,0.0,50,100,0.6666666666666666,0.2
24,0.14491863459656318,0.8554675441282785,29,3,0.0015,0.1,10,0.05,0.0,17,100,0.6666666666666666,0.2
25,0.16929288210332372,1.2650289880098835,29,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.2
26,-0.017459110915407194,0.7873829649902816,29,3,0.0015,0.01,10,0.005,0.0,8,100,0.6666666666666666,0.2
27,-0.0244599402284309,0.9490562413026783,29,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.2
28,-0.0042528262424654795,0.8696359124767811,29,3,0.0015,0.0,10,0.005,0.0,8,100,0.6666666666666666,0.2
29,-0.22643963198017292,0.9482693673640754,29,3,0.0015,0.1,10,0.005,0.1,7,100,0.6666666666666666,0.2
30,-0.0630313513787879,1.0942767648546556,56,3,0.0015,0.0,10,0.05,0.0,7,100,0.6666666666666666,0.3
31,-0.1796870813522924,0.9923545067524353,56,3,0.0015,0.1,10,0.005,0.1,7,100,0.6666666666666666,0.3
32,0.1355368012243574,1.0428930087024202,56,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.3
33,0.10152027173214984,0.8448947136338251,56,3,0.0015,0.0,10,0.05,0.0,7,100,0.6666666666666666,0.3
34,0.3878723746309253,0.7238037121996659,56,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.3
35,0.04361694507670888,1.3573518773637032,56,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.3
36,0.0034564325659924844,0.7792479656618586,56,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.3
37,0.1279370765373482,0.8756254391859826,56,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.3
38,-0.11147127728148853,0.9148819446638682,56,3,0.0015,0.0,10,0.05,0.1,7,100,0.6666666666666666,0.3
39,-0.1431549472885283,0.9155059759167027,56,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.3
40,-0.03699917830336985,1.0807950510173239,88,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
41,0.05865177625541029,0.8864588666741007,88,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.4
42,0.04159585786607689,1.0980973470047803,88,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.4
43,-0.023374532967106454,0.901707649508975,88,3,0.0015,0.0,10,0.05,0.1,7,100,0.6666666666666666,0.4
44,0.036998045815557656,0.9078485421918844,88,3,0.0015,0.0,10,0.05,0.0,7,100,0.6666666666666666,0.4
45,0.018196372249210446,1.375272718209618,88,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.4
46,-0.7383165325262924,1.0291814796479664,88,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
47,-0.19514574410831131,1.0250732344895823,88,3,0.0015,0.1,10,0.05,0.0,8,100,0.6666666666666666,0.4
48,-0.13343535014731978,0.9238773319996904,88,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.4
49,-0.07095238004832782,0.8861223968617656,88,3,0.0015,0.01,10,0.005,0.1,7,100,0.6666666666666666,0.4
50,-0.20480355492621594,1.1649633468217886,122,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.5
51,-0.44058906477017,1.0966132563227602,122,3,0.0015,0.0,10,0.005,0.1,7,100,0.6666666666666666,0.5
52,0.1853257151970129,1.0124148466605942,122,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.5
53,-0.2110898281875575,0.9809268667279131,122,3,0.0015,0.0,10,0.005,0.1,7,100,0.6666666666666666,0.5
54,0.18943272106301956,0.8329028542822279,122,3,0.0015,0.01,10,0.005,0.1,7,100,0.6666666666666666,0.5
55,-0.11880195432928553,1.4680914849909148,122,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.5
56,-0.23641393714067616,0.867979519821864,122,3,0.0015,0.0,10,0.05,0.0,8,100,0.6666666666666666,0.5
57,-0.3153736496891335,1.0753975135862879,122,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.5
58,-0.015729786375258126,0.8745910503950346,122,3,0.0015,0.0,10,0.05,0.1,7,100,0.6666666666666666,0.5
59,-0.29758330085943685,0.9753854150022967,122,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.5
60,-0.14260650958595344,1.134494744114927,198,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.7
61,-0.45389481454229164,1.1016659546372924,198,3,0.0015,0.0,10,0.05,0.1,7,100,0.6666666666666666,0.7
62,-0.25238416687339016,1.2552646119885493,198,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.7
63,-0.16760259348437256,0.9631545416673434,198,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.7
64,-0.146157116068232,0.990425683563321,198,3,0.0015,0.01,10,0.005,0.1,7,100,0.6666666666666666,0.7
65,-0.05334686911518127,1.4244992205586888,198,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.7
66,-0.24950785788261665,0.8725634713555964,198,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.7
67,0.18883307392263426,0.8444998496742728,198,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.7
68,-0.11619471420725769,0.9168238777625539,198,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.7
69,-0.293222888234294,0.9737451881600796,198,3,0.0015,0.0,10,0.05,0.1,7,100,0.6666666666666666,0.7
70,0.0071724393531990005,1.05752599980743,286,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.9
71,0.011834314654607492,0.9082351776862179,286,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.9
72,0.18134957802373697,1.014882458914021,286,3,0.0015,0.1,10,0.005,0.1,7,100,0.6666666666666666,0.9
73,-0.005108741015161566,0.8936243132270882,286,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.9
74,-0.06728573529569926,0.955740893780968,286,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.9
75,-0.067467103770539,1.4340152230316385,286,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.9
76,-0.32257138857054346,0.8977121305355681,286,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,0.9
77,0.3473317726104387,0.7575140544194097,286,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.9
78,-0.30651794720474057,0.9919130971362335,286,3,0.0015,0.01,10,0.05,0.0,7,100,0.6666666666666666,0.9
79,0.02583446808869372,0.8451329085624447,286,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.9
80,-0.10237327156815645,1.1143419461649113,345,3,0.0015,0.1,10,0.005,0.1,7,100,0.6666666666666666,1.0
81,-0.04139527478985072,0.9323763221333901,345,3,0.0015,0.1,10,0.05,0.1,7,100,0.6666666666666666,1.0
82,0.147165262927901,1.035854941074544,345,3,0.0015,0.1,10,0.05,0.0,10,100,0.6666666666666666,1.0
83,0.18775042636706174,0.8033285416505971,345,3,0.0015,0.01,10,0.05,0.0,8,100,0.6666666666666666,1.0
84,0.05005599539755712,0.901672489610236,345,3,0.0015,0.01,10,0.05,0.0,9,100,0.6666666666666666,1.0
85,0.00908932239082394,1.3816363975518575,345,3,0.0015,0.1,10,0.05,0.0,87,100,0.6666666666666666,1.0
86,-0.08058132911911953,0.8114397183227783,345,3,0.0015,0.1,10,0.05,0.0,10,100,0.6666666666666666,1.0
87,0.15215069097444534,0.8633835991031257,345,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,1.0
88,-0.032824464053742286,0.8819200027612841,345,3,0.0015,0.01,10,0.05,0.0,10,100,0.6666666666666666,1.0
89,0.25899876599824967,0.7370858923542891,345,3,0.0015,0.1,10,0.005,0.1,7,100,0.6666666666666666,1.0
