,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.18192515998375502,1.1876415500281738,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,0.05928181530947141,1.6908853730230635,2,1,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
2,0.2739119450825731,0.7663991488632214,2,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
3,-0.2110024305887528,1.0903926877785002,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
4,-0.10063707199060268,0.6146733920925745,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,-0.13447999398071642,0.6889189718742316,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
6,-0.21594257822037233,1.0518819674567326,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,0.1370132154248912,0.8489994201259707,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
8,-0.054808398317700346,0.7284480350376203,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
9,-0.0015243761690759694,0.6492642792543485,2,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,0.06559202052088386,1.055987223168984,4,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
11,-0.01732594535926979,1.758386974434625,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
12,0.3142107275529836,0.7448275143644498,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
13,0.3711071768205504,0.7857759680927561,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,-0.4796774261222867,0.7126985407876133,4,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,0.26971381821055274,0.5527341089509645,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
