,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,0.19507142979193115,1.0156245819935263,3,1,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,0.0036909294399228854,0.862879050778313,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
2,0.14985379437983049,0.79125981789679,3,3,0.0015,0.01,10,0.005,0.0,245,100,0.6666666666666666,0.05
3,-0.14918836888950993,0.9640935483006036,3,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,0.02769858517546997,0.8774494370966767,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
5,0.08562855958312199,1.0224979260490503,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
6,0.17174928425893077,0.8623878536710553,3,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.05
7,-0.05411673432916775,1.1109259550706874,3,3,0.0015,0.0,10,0.005,0.0,83,100,0.6666666666666666,0.05
8,-0.016922515906926394,1.0355123621206652,3,3,0.0015,0.01,10,0.005,0.0,63,100,0.6666666666666666,0.05
9,0.0773902238595956,1.0288978364942916,3,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
10,-0.012026012238525619,1.138807635432671,8,1,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,0.12486624389476919,0.8087049494163687,8,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.1
12,0.2186648388906769,0.7585618298950537,8,3,0.0015,0.1,10,0.005,0.0,171,100,0.6666666666666666,0.1
13,0.029861173004719244,0.8858098573718362,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,0.37919172587609085,0.7011329688972961,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,0.2879188588010584,0.9023309447399375,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,0.2711832809283927,0.8089671464564367,8,3,0.0015,0.1,10,0.05,0.0,43,100,0.6666666666666666,0.1
17,0.16094212479559067,0.9911439138732452,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
18,0.3087914966947821,0.8537208584948892,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
19,0.4128088448815086,0.820829545830844,8,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
20,0.1649816412412407,1.0344334237083228,30,3,0.0015,0.1,10,0.005,0.0,17,100,0.6666666666666666,0.2
21,-0.16475466543731798,0.9329752274612314,30,3,0.0015,0.0,10,0.005,0.0,9,100,0.6666666666666666,0.2
22,0.18653387543744182,0.7740019189977861,30,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.2
23,0.01563685965983852,0.8922801615506932,30,3,0.0015,0.1,10,0.005,0.0,11,100,0.6666666666666666,0.2
24,0.06394436031758122,0.8609391812327661,30,3,0.0015,0.0,10,0.005,0.0,8,100,0.6666666666666666,0.2
25,0.2995506706569201,0.894930833481687,30,3,0.0015,0.01,10,0.005,0.0,8,100,0.6666666666666666,0.2
26,0.3506881607443473,0.7635691647843728,30,3,0.0015,0.1,10,0.005,0.0,16,100,0.6666666666666666,0.2
27,0.11002634754856344,1.0207733764302147,30,3,0.0015,0.1,10,0.005,0.0,28,100,0.6666666666666666,0.2
28,0.38115270963970727,0.8077986130473,30,3,0.0015,0.1,10,0.005,0.0,26,100,0.6666666666666666,0.2
29,0.14725724706900278,0.9891729840430289,30,3,0.0015,0.01,10,0.005,0.0,8,100,0.6666666666666666,0.2
30,0.04132317333894886,1.108385019659603,60,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.3
31,0.14687111507781003,0.7984729467212621,60,3,0.0015,0.01,10,0.005,0.1,7,100,0.6666666666666666,0.3
32,0.15379154828614028,0.7894251906491632,60,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.3
33,-0.3967785910368331,1.0628876248073278,60,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.3
34,0.4490341246914298,0.66051698740324,60,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.3
35,0.3452787174140771,0.8652255560045861,60,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.3
36,0.18669805131100703,0.8545699702603752,60,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.3
37,-0.05834119063901788,1.1131497911296346,60,3,0.0015,0.1,10,0.005,0.1,7,100,0.6666666666666666,0.3
38,0.18240851412678172,0.928494929538303,60,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.3
39,0.3338630627110084,0.8742688118715465,60,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.3
40,0.03732995100487346,1.1106910253333502,97,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
41,-0.05617369013745099,0.8884245591776765,97,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
42,0.15360094061809926,0.7895140942886844,97,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
43,0.042044326843355684,0.8802302157455092,97,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.4
44,0.30252513646720136,0.7431661518866026,97,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
45,0.17397156055182172,0.9718485910487882,97,3,0.0015,0.01,10,0.05,0.1,7,100,0.6666666666666666,0.4
46,-0.015926065699614522,0.955108637740396,97,3,0.0015,0.01,10,0.005,0.0,7,100,0.6666666666666666,0.4
47,-0.027907597826699382,1.0970282152443185,97,3,0.0015,0.1,10,0.005,0.0,7,100,0.6666666666666666,0.4
48,0.309802329143702,0.8530963837690341,97,3,0.0015,0.1,10,0.05,0.0,7,100,0.6666666666666666,0.4
49,0.008313903250675936,1.0667197603430316,97,3,0.0015,0.0,10,0.005,0.1,7,100,0.6666666666666666,0.4
