,r2s,RMSEs,features,hidden,lr,weight_decay,memory,tol,drop_out,epoch,brach_size,hidden_layer_size,variance_maintained
0,-0.10592140798427208,0.6981313455835907,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
1,-0.1817981808499598,1.6236432023091494,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
2,-0.5348260998251164,1.0852350887433575,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
3,-0.11765799245152886,0.7762661008228998,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
4,-0.9888643945769533,0.7162297931140175,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
5,0.07182823417001172,1.3484436557784487,2,3,0.0015,0.1,10,0.005,0.0,245,100,0.6666666666666666,0.05
6,-9.99222146425005e-06,0.9465158547221642,2,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.05
7,0.08241251433922747,0.6977436391288062,2,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.05
8,0.05675088890885771,0.7992200874078649,2,3,0.0015,0.01,10,0.05,0.0,245,100,0.6666666666666666,0.05
9,-0.021760833494213205,0.9408191781450754,2,3,0.0015,0.0,10,0.005,0.0,204,100,0.6666666666666666,0.05
10,-0.17689949480288192,0.7201860314319497,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
11,-0.16303540614371825,1.6107027794290159,4,3,0.0015,0.0,10,0.005,0.0,245,100,0.6666666666666666,0.1
12,-0.03706326405370164,0.8920657485043522,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
13,-0.05102880929842524,0.7527720182599552,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
14,-1.5352257938270766,0.8086453962784741,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
15,0.001931154260064849,1.3982952339305832,4,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.1
16,0.27955800349292126,0.8033878026738275,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
17,0.23277776546527507,0.6380177119206263,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
18,-0.10559130621518698,0.8652677079177118,4,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.1
19,0.13893900316050412,0.8636713135429664,4,3,0.0015,0.01,10,0.005,0.0,119,100,0.6666666666666666,0.1
20,0.09671731764201763,0.6309382363224312,11,3,0.0015,0.0,10,0.05,0.0,170,100,0.6666666666666666,0.2
21,0.24888570593271564,1.2944102803497806,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
22,0.5481433505221995,0.588836304247293,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
23,0.19387640644617787,0.6592603750499058,11,3,0.0015,0.1,10,0.05,0.0,198,100,0.6666666666666666,0.2
24,-0.6959052223076332,0.6613792796309228,11,3,0.0015,0.1,10,0.05,0.0,240,100,0.6666666666666666,0.2
25,0.2592349732217186,1.2046443905808077,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
26,0.18425583864515027,0.854875184170298,11,3,0.0015,0.0,10,0.05,0.0,245,100,0.6666666666666666,0.2
27,-3.1440307372562586,1.4828035908091237,11,3,0.0015,0.1,10,0.005,0.0,10,100,0.6666666666666666,0.2
28,0.4046645324282028,0.6349420164459654,11,3,0.0015,0.1,10,0.05,0.0,245,100,0.6666666666666666,0.2
29,0.24428131726358826,0.8091175394504924,11,3,0.0015,0.1,10,0.05,0.0,76,100,0.6666666666666666,0.2
30,-0.15831663059161882,0.7144776556057852,21,3,0.0015,0.0,10,0.05,0.0,22,100,0.6666666666666666,0.3
31,0.1778990981802282,1.3541959242452948,21,3,0.0015,0.01,10,0.05,0.0,126,100,0.6666666666666666,0.3
32,0.19892784670528718,0.7840252632617726,21,3,0.0015,0.0,10,0.05,0.0,23,100,0.6666666666666666,0.3
33,0.029438066899457827,0.7233821431283143,21,3,0.0015,0.01,10,0.005,0.0,9,100,0.6666666666666666,0.3
34,-0.8866631963234335,0.6975847611781291,21,3,0.0015,0.1,10,0.05,0.0,10,100,0.6666666666666666,0.3
35,0.15236794973661172,1.2886124187635588,21,3,0.0015,0.1,10,0.005,0.0,15,100,0.6666666666666666,0.3
36,0.43824075960866327,0.7094157655971873,21,3,0.0015,0.01,10,0.05,0.0,59,100,0.6666666666666666,0.3
37,0.40626026556331374,0.5612678963989014,21,3,0.0015,0.1,10,0.005,0.0,18,100,0.6666666666666666,0.3
38,0.3408228882750881,0.6681196548589089,21,3,0.0015,0.01,10,0.05,0.0,49,100,0.6666666666666666,0.3
39,0.13586220703522311,0.86521299929422,21,3,0.0015,0.1,10,0.05,0.0,35,100,0.6666666666666666,0.3
40,-0.1726564886705888,0.7188866371679187,34,3,0.0015,0.01,10,0.005,0.0,8,100,0.6666666666666666,0.4
41,0.40206371022759213,1.1549053580141422,34,3,0.0015,0.1,10,0.05,0.0,70,100,0.6666666666666666,0.4
42,0.27416047742676175,0.7463018969315668,34,3,0.0015,0.1,10,0.005,0.0,8,100,0.6666666666666666,0.4
43,0.23545690966376287,0.6420326893470328,34,3,0.0015,0.0,10,0.005,0.0,9,100,0.6666666666666666,0.4
44,-0.6088739709542597,0.64418529787331,34,3,0.0015,0.0,10,0.005,0.0,7,100,0.6666666666666666,0.4
45,0.13452240261479587,1.3021066083638835,34,3,0.0015,0.1,10,0.05,0.0,41,100,0.6666666666666666,0.4
