,index,y_pred,y_test
0,4,-0.02037309,-1.4979345167951672
1,10,-0.02037309,1.1210867179608843
2,11,-0.02037309,0.8027315917701123
3,30,-0.02037309,0.9381768939467563
4,45,-0.02037309,-0.5004881366020293
5,64,-0.02037309,-0.5812770846305492
6,68,-0.02037309,-0.9750783555309386
7,78,-0.02037309,-0.5992330942160367
8,79,-0.02037309,0.6572082958821273
9,84,-0.02037309,-1.2447623768013742
10,96,-0.02037309,-1.2954281282941005
11,0,-0.060626354,0.6336842471515483
12,12,-0.060626354,-0.489194917037761
13,18,-0.060626354,0.44010453062702426
14,36,-0.060626354,-1.2997178231745075
15,42,-0.060626354,-0.8159806725832127
16,56,-0.060626354,-1.4128163266655955
17,70,-0.060626354,0.6496628957047951
18,72,-0.060626354,1.1210867179608843
19,80,-0.060626354,-0.4641675501184323
20,81,-0.060626354,1.1210867179608843
21,108,-0.060626354,1.055611187091983
22,9,0.6601739,-1.497934516795167
23,15,0.6338638,-0.8720617742830439
24,22,0.707523,1.1210867179608843
25,26,0.6978529,0.178451214168721
26,31,0.707523,0.39752710241359523
27,44,0.707523,-0.14018414729416964
28,47,0.6346946,0.7937090636163778
29,65,0.63021827,-1.1277044370075822
30,76,0.6900867,0.2917291206143896
31,89,0.707523,0.4994934561463525
32,90,0.707523,1.055611187091983
33,5,-0.24996175,1.1210867179608843
34,16,-0.24996175,-1.484839410621387
35,28,-0.24996175,-1.4321381558250081
36,33,-0.24996175,-1.4979345167951672
37,35,-0.24996175,1.1210867179608843
38,39,-0.24996175,0.4388054960945853
39,40,-0.24996175,0.19673983945102258
40,53,-0.24996175,-1.4979345167951672
41,55,-0.24996175,1.067271069629117
42,62,-0.24996175,-1.3764336693787347
43,69,-0.24996175,-0.5710445686663571
44,7,0.18194726,1.1210867179608843
45,19,0.18194726,1.092617957139086
46,27,0.18194726,-1.4782918575344968
47,34,0.18194726,-1.4979345167951672
48,43,0.18194726,-1.262552340440578
49,66,0.18194726,-1.0905143354740463
50,67,0.18194726,0.04122497755244304
51,73,0.18194726,0.910095748267702
52,88,0.18194726,-1.4979345167951672
53,93,0.18194726,-1.4979345167951672
54,104,0.18194726,1.1210867179608843
55,3,-0.24499194,1.1210867179608843
56,8,0.2516803,0.4597838561849813
57,13,-0.24499194,-0.33247006732872425
58,17,-0.24499194,1.1210867179608843
59,24,-0.24499194,0.09429420483230488
60,25,-0.24499194,0.22770976555201303
61,38,-0.01975596,0.9901356562230818
62,49,-0.24499194,0.5448941892508489
63,77,0.06885514,0.9966832093099719
64,85,-0.14810705,-0.26289838724866454
65,101,-0.18697216,-1.4223859683552704
66,6,0.003454803,1.1210867179608843
67,46,0.003454803,1.055611187091983
68,50,0.003454803,-0.0337209341013362
69,54,0.003454803,1.1210867179608843
70,61,0.003454803,-1.2687701587540126
71,83,0.003454803,1.0883489525264336
72,91,0.003454803,-0.6709288005174836
73,95,0.003454803,-1.045372885471791
74,98,0.003454803,0.7014907069193824
75,105,0.003454803,1.1210867179608843
76,106,0.003454803,0.8501542092678401
77,32,0.20435587,-0.2826615214861336
78,41,0.082339704,-0.10385046570439903
79,48,0.082339704,-1.484839410621387
80,57,0.082339704,0.9639454438755212
81,58,0.477704,1.1210867179608843
82,59,0.4735233,1.1210867179608843
83,63,0.082339704,-0.6814153615414468
84,75,0.082339704,-1.4979345167951672
85,94,0.082339704,0.8085143906564537
86,100,0.082339704,0.3737751988355928
87,103,0.082339704,-0.5982142949557165
88,1,-0.038882703,1.1210867179608843
89,2,-0.038882703,1.1210867179608843
90,21,-0.038882703,1.1210867179608843
91,23,-0.038882703,-1.4979345167951679
92,29,-0.038882703,-1.4541850765791846
93,37,-0.038882703,-0.9336035352573416
94,52,-0.038882703,0.5438884850967023
95,87,-0.038882703,1.1210867179608843
96,97,-0.038882703,-0.21975001240605857
97,99,-0.038882703,-0.5812718465880796
98,107,-0.038882703,1.0359685278313127
99,14,-0.6107461,1.1210867179608843
100,20,-0.6107461,0.562143063102952
101,51,-0.6107461,-0.4070755062219851
102,60,-0.6107461,-1.150186115286728
103,71,-0.6107461,-1.4979345167951672
104,74,-0.6107461,1.1210867179608843
105,82,-0.6107461,0.046515400446650215
106,86,-0.6107461,1.1210867179608843
107,92,-0.6107461,0.655482360888423
108,102,-0.6107461,1.1210867179608843
109,109,-0.6107461,-1.4979345167951676
