,index,y_pred,y_test
0,15,0.035701424,2.230316938939532
1,19,0.035701424,-0.02814384617102901
2,24,-0.095100224,-1.2918966512622572
3,29,-0.095100224,0.2764627000913015
4,30,0.035701424,0.9534471055403563
5,51,0.035701424,-0.5258621980781382
6,55,-0.095100224,1.8349114078344113
7,66,0.035701424,-0.5446632719861959
8,85,-0.095100224,0.8272321442661087
9,95,-0.085772455,0.5956437222513512
10,101,0.035701424,1.1669631774419424
11,115,-0.05759287,-0.4949643091749735
12,131,-0.095100224,-0.7339857138975677
13,132,-0.095100224,-0.8403793879509176
14,135,0.035701424,0.07781259360538925
15,145,-0.095100224,0.2891424941223171
16,157,-0.095100224,-1.1668476480598269
17,9,0.33123457,-0.1276875165524506
18,12,-0.16161895,-0.24967587981636008
19,16,0.33123457,2.7765682955860456
20,18,-0.16161895,1.2526610957205306
21,31,0.33123457,0.9986279808232859
22,56,-0.16161895,1.4803144092429041
23,60,-0.16161895,-0.5860547835357183
24,75,-0.16161895,-0.6695665304296491
25,78,-0.16161895,-0.05102577333044783
26,84,-0.16161895,-1.0990763351354327
27,98,-0.16161895,3.5528048818985685
28,105,-0.16161895,-0.024062992919667448
29,134,-0.16161895,-0.06938961296157421
30,139,-0.16161895,-1.0939752685712307
31,152,0.33123457,-0.3827408447625359
32,155,-0.16161895,-0.5153685754317804
33,160,-0.16161895,-0.7150388952305327
34,2,-0.008373499,0.2901627074351576
35,22,-0.07084644,0.18799563139214626
36,26,-0.008373499,1.334132415988781
37,36,-0.07084644,-0.3821578657266272
38,42,-0.008373499,-0.7733367988214094
39,45,-0.056202948,0.14806156743239562
40,67,-0.065561116,-0.5853260597408324
41,69,-0.008373499,0.14937327026319053
42,82,-0.0548923,-1.440847794936947
43,93,-0.008373499,-1.1779242497420932
44,94,-0.008373499,2.149137108189236
45,97,-0.008373499,1.1720642440061437
46,117,-0.008373499,-0.8214325692838826
47,126,-0.06207919,0.21189777186440562
48,133,-0.021115363,-1.162475305290511
49,141,-0.028969944,-0.9161666626190571
50,153,-0.03366095,0.102589202631512
51,4,0.0014990345,1.022238631777591
52,6,0.30678576,0.8445757705843941
53,10,-0.022100093,0.2308445905314407
54,11,-0.022100093,-0.19035776291264317
55,27,-0.022100093,-0.572937755227771
56,32,-0.022100093,-1.1712199908291425
57,38,-0.022100093,-0.8145825656119545
58,41,0.11132823,-0.5459749748169906
59,65,-0.022100093,0.7524650829108092
60,68,0.24326912,-0.18496520683048703
61,76,-0.022100093,0.7432831630952462
62,86,-0.022100093,-0.08250664126952131
63,96,-0.022100093,0.5299128359526376
64,109,-0.022100093,-0.4322940628147811
65,138,-0.022100093,-0.2778046182989582
66,142,-0.022100093,0.4028234061245266
