,accession_id,phenotype_value
0,5837,34.1
1,6008,25.2
2,6009,200.0
3,6016,200.0
4,6040,86.0
5,6042,23.0
6,6043,200.0
7,6046,200.0
8,6064,200.0
9,6074,200.0
10,6243,27.0
11,6709,26.6
12,6897,37.8
13,6898,21.8
14,6899,23.7
15,6900,200.0
16,6901,200.0
17,6903,30.0
18,6904,69.9
19,6905,37.1
20,6906,32.2
21,6907,35.4
22,6908,32.1
23,6909,27.3
24,6910,27.9
25,6911,36.3
26,6913,200.0
27,6914,75.0
28,6915,37.8
29,6916,24.7
30,6917,200.0
31,6918,200.0
32,6919,31.0
33,6920,77.8
34,6921,73.3
35,6922,27.1
36,6923,22.2
37,6924,29.7
38,6926,31.9
39,6927,55.8
40,6928,45.0
41,6929,46.1
42,6930,25.9
43,6931,25.6
44,6932,27.7
45,6933,49.8
46,6936,42.4
47,6937,36.9
48,6939,23.8
49,6940,28.7
50,6942,24.2
51,6943,26.0
52,6944,22.8
53,6945,38.9
54,6946,27.7
55,6951,35.5
56,6956,42.5
57,6957,45.1
58,6958,25.1
59,6959,31.5
60,6962,28.6
61,6963,41.0
62,6964,82.0
63,6965,90.5
64,6966,36.0
65,6967,32.0
66,6968,200.0
67,6970,44.3
68,6971,67.8
69,6972,33.3
70,6973,27.8
71,6974,200.0
72,6975,28.4
73,6977,27.6
74,6979,21.9
75,6980,61.7
76,6981,22.9
77,6983,54.5
78,6984,28.3
79,6985,36.0
80,7033,29.5
81,7296,30.7
82,7323,42.6
83,7438,48.2
84,7461,28.6
85,7514,36.2
86,7515,55.9
87,7516,200.0
88,7517,200.0
89,7518,96.5
90,7520,30.8
91,7521,32.0
92,7523,58.4
93,7524,54.1
94,7525,31.8
95,7526,49.3
96,8213,23.4
97,8214,31.0
98,8222,83.9
99,8230,200.0
100,8233,123.0
101,8235,49.3
102,8236,33.3
103,8237,200.0
104,8239,28.0
105,8241,49.3
106,8245,29.0
107,8247,94.1
108,8249,55.0
109,8254,29.4
110,8256,29.4
111,8258,32.3
112,8259,33.1
113,8265,24.1
114,8266,200.0
115,8270,33.9
116,8271,29.1
117,8274,57.9
118,8275,34.4
119,8283,200.0
120,8285,28.0
121,8290,25.7
122,8296,26.5
123,8297,200.0
124,8300,28.4
125,8306,200.0
126,8310,24.1
127,8311,36.2
128,8312,30.1
129,8314,27.3
130,8323,27.7
131,8325,22.2
132,8326,47.4
133,8329,23.2
134,8334,41.8
135,8335,200.0
136,8343,30.9
137,8353,26.0
138,8354,33.6
139,8357,50.9
140,8365,26.3
141,8369,69.2
142,8374,29.2
143,8376,200.0
144,8378,35.2
145,8387,37.0
146,8388,32.0
147,8389,28.9
148,8395,29.8
149,8411,24.2
150,8412,22.1
151,8426,23.9
152,9058,200.0
