,accession_id,phenotype_value
0,139,106.683524208
1,410,110.7806
2,430,104.2050666667
3,991,114.7144333333
4,992,110.6502333333
5,997,105.9310547156
6,1002,103.9156333333
7,1061,102.718185382
8,1062,114.1554666667
9,1063,120.2575666667
10,1066,112.2158
11,1254,102.0608
12,5023,111.7419333333
13,5165,116.8183
14,5353,105.91305
15,5830,104.5419
16,5832,102.5275
17,5865,102.2634444396
18,5867,110.1818
19,5907,105.9017252188
20,6009,109.6265666667
21,6011,113.7369
22,6012,123.3248666667
23,6013,110.7492333333
24,6016,111.9066
25,6019,108.5628666667
26,6020,112.3579333333
27,6021,105.4108729795
28,6023,119.5594
29,6024,117.3891
30,6034,123.8663333333
31,6035,106.14895
32,6036,115.9335
33,6038,115.4184
34,6039,106.94072814
35,6040,113.9887
36,6041,115.1863333333
37,6043,120.7173
38,6069,101.0382
39,6071,113.9385
40,6073,106.5126
41,6074,102.0798250613
42,6076,117.43005
43,6085,117.9195333333
44,6088,119.2806333333
45,6090,97.5921735878
46,6092,110.8272666667
47,6094,102.0515
48,6097,105.2549218041
49,6098,103.7008666667
50,6099,99.9925426711
51,6100,109.7600819218
52,6104,110.2734333333
53,6105,105.614
54,6106,95.000906619
55,6107,97.9595031525
56,6108,113.8808
57,6109,110.8125333333
58,6111,107.5676
59,6112,101.7328986558
60,6113,107.3437
61,6114,104.6442988619
62,6115,106.557
63,6118,102.0809
64,6122,109.5185
65,6124,105.2113500548
66,6125,116.6492
67,6126,110.8697666667
68,6128,99.6655388688
69,6131,116.96375
70,6132,118.461
71,6133,105.8039666667
72,6134,98.3194397284
73,6136,99.1325827933
74,6137,109.8895666667
75,6138,107.4176
76,6140,108.4908333333
77,6142,102.2897
78,6145,103.378033108
79,6148,110.5003666667
80,6149,115.1842333333
81,6150,107.4782666667
82,6151,106.3148333333
83,6153,111.8545666667
84,6154,106.60695
85,6163,110.2672
86,6169,106.8326
87,6173,107.9588333333
88,6177,109.0250333333
89,6184,107.3846
90,6188,105.4081948117
91,6189,109.3165666667
92,6191,111.7629
93,6192,107.7048666667
94,6193,113.9218666667
95,6194,113.8068333333
96,6195,106.080292999
97,6201,116.54925
98,6202,109.5230666667
99,6203,114.2998
100,6209,111.6775333333
101,6210,107.3004
102,6217,110.34155
103,6235,116.2624
104,6242,106.2453384347
105,6252,119.2805
106,6258,104.1404297797
107,6268,111.4353488086
108,6276,114.0570333333
109,6284,97.3128838197
110,6296,108.4229333333
111,6413,102.362989786
112,6424,125.0329666667
113,6445,121.6871666667
114,6903,105.874075083
115,6915,101.1837
116,6918,111.59145
117,6924,119.3918333333
118,6933,113.4149333333
119,6944,117.8511333333
120,6945,117.2317
121,6957,109.8910666667
122,6961,112.0118005559
123,6970,112.0823
124,6971,114.2014333333
