,Unnamed: 0,accession_id,phenotype_value
0,0,1,1014.6813747198728
1,1,2,845.3448294042367
2,2,4,64.37540893750969
3,3,6,269.7725307895295
4,4,7,-52.05174316815626
5,5,8,132.8474901921525
6,6,9,-191.8654368205953
7,7,12,318.0302761006416
8,8,23,627.7289182211583
9,9,32,382.0788329545376
10,10,45,21.788146168126826
11,11,51,120.11602013657212
12,12,60,-73.8736202139179
13,13,62,555.2018941256699
14,14,66,28.69401477188732
15,15,69,213.7118444077936
16,16,74,38.39972516486578
17,17,79,260.21720136138504
18,18,80,705.2505680089131
19,19,81,780.3817544582635
20,20,83,184.12005989918512
21,21,84,279.5146312319633
22,22,85,658.5207844584195
23,23,86,392.7063564504373
24,24,87,685.6836445590577
25,25,88,-1.754033033899733
26,26,89,-161.75527380193873
27,27,91,494.2455056693643
28,28,94,861.1582640548858
29,29,96,-233.59898686664715
30,30,104,543.7746687175693
31,31,106,341.61578137189167
32,32,116,-5.3026487499781645
33,33,121,37.21085157465561
34,34,122,86.85463753616574
35,35,126,141.3127904968049
36,36,137,94.35020572685308
37,37,146,-3.863406590291909
38,38,148,513.7536757175294
39,39,149,72.54262425011527
40,40,151,310.09868044521244
41,41,153,407.0165533425906
42,42,157,-161.26056336536462
43,43,159,-155.5688461413022
44,44,160,24.908993193028856
45,45,163,-57.596667295373045
46,46,165,339.2740056725997
47,47,166,88.47043872849257
48,48,167,43.2771075625499
49,49,169,-65.28220413513752
50,50,170,674.4746418078513
51,51,173,-78.52485482261466
52,52,174,-179.9781171159847
53,53,175,203.0674589768734
54,54,178,116.035739131342
55,55,179,-77.14033934523755
56,56,183,-85.71248275556175
57,57,184,162.2782047985272
58,58,185,-149.2234212754582
59,59,187,234.00423585433376
60,60,188,65.6140646568827
61,61,190,-130.43301120563487
62,62,191,-81.36318041295588
63,63,194,30.48044955564957
64,64,196,-103.7943213264192
65,65,198,-207.8088334317967
66,66,200,81.63992206882975
67,67,202,-54.30051798746268
68,68,203,14.575681773593084
69,69,204,-109.94518247347116
70,70,205,203.8136482870873
71,71,206,132.7801689511655
72,72,207,94.41961171950152
73,73,208,-163.8375018883798
74,74,210,119.95646649220352
75,75,212,-151.00914523311093
76,76,213,-69.30073524468368
77,77,214,-25.87878115305361
78,78,215,-76.09411108704585
79,79,216,-121.6985573645102
80,80,217,-157.0440859582897
81,81,219,-94.15153797269342
82,82,222,-64.75955331163526
83,83,223,-125.89950869714252
84,84,224,-101.92471909530488
85,85,230,-120.29187810071744
86,86,231,-117.9236730744874
87,87,236,-131.18274358057624
88,88,252,-122.7726501201969
89,89,262,215.162538750642
90,90,263,26.491587762974355
91,91,267,956.4941967757084
92,92,269,147.34777889328285
93,93,273,-126.92882245669855
94,94,282,-135.6868913413273
95,95,287,-122.58351179632028
96,96,288,-49.63830644547423
97,97,295,-120.71977578787278
98,98,296,-122.52788287753307
99,99,314,-160.11108911567754
100,100,318,43.67579991160186
101,101,320,-92.32529972782406
102,102,321,-51.867534175782254
103,103,323,-80.02560108579915
104,104,326,-77.56484150570255
105,105,327,-189.13112685534563
106,106,328,-129.2721497936504
107,107,332,-36.630518188722576
108,108,334,-113.05034658749116
109,109,338,-122.29424141862664
110,110,339,-48.95983744799958
111,111,340,-113.23498070835502
112,112,341,7.992806431584676
113,113,346,414.6168224914506
114,114,347,-78.95952496402106
115,115,348,21.522841365169228
116,116,349,-75.25372815531709
117,117,355,-9.986059537724898
118,118,357,420.247144309898
119,119,359,-122.18298358105218
120,120,361,-35.02808407815679
121,121,363,166.68674989582186
122,122,364,277.2810291573203
123,123,366,-101.8448455139551
124,124,367,-76.61721059719491
125,125,368,-110.76763551471656
126,126,369,-93.03071191131488
127,127,371,-19.19519410901179
128,128,372,-57.568786564668656
129,129,374,-201.82406441131465
130,130,375,-98.04575661597222
131,131,377,108.73322902239944
132,132,378,42.502404500716246
133,133,379,459.9054789458385
134,134,380,-147.09110095551918
135,135,383,554.6948664783484
136,136,385,67.38142575032873
137,137,386,196.70672237732373
138,138,387,-53.26442157247769
139,139,389,-149.37187366427054
140,140,390,455.5616460728915
141,141,391,117.6553716332678
142,142,392,-121.99384525717556
143,143,393,-51.23312971086717
144,144,396,-156.14668782799367
145,145,397,-73.81839258251837
146,146,466,-142.26049371536834
147,147,992,-118.6561101299414
148,148,996,-118.63385856242648
149,149,998,-155.13488413601974
150,150,1026,-154.93117983860688
151,151,1061,-182.8198579418448
152,152,1062,-205.1971144757263
153,153,1063,-154.6692743133617
154,154,1064,-178.14801498860973
155,155,1068,-182.75107026976312
156,156,1070,171.59351241703524
157,157,1072,-148.81811048985406
158,158,1073,-94.02103803146578
159,159,1075,-154.5819724716133
160,160,1158,-105.85281159565366
161,161,1163,-90.29750037229812
162,162,1166,-110.15983819531355
163,163,1169,-149.2637928733326
164,164,1247,-171.05333124113127
165,165,1254,-181.1517568938624
166,166,1256,-203.324660760978
167,167,1257,-171.19791791823425
168,168,1312,-149.3846012875285
169,169,1313,-170.85052645568538
170,170,1317,-163.7189678355119
171,171,1318,-209.54716678122784
172,172,1360,-206.8949803392028
173,173,1362,-177.5844670538391
174,174,1363,-180.22312332075867
175,175,1366,-161.42083141940688
176,176,1374,-110.44964351067657
177,177,1391,-150.63966764913027
178,178,1404,-196.89541850525944
179,179,1435,-96.68084608211102
180,180,1552,-200.46772107249583
181,181,1585,-175.3528311949706
182,182,4632,1.1894671070489902
183,183,4675,-10.016237798640049
184,184,4757,-97.71738509842538
185,185,4820,84.9590803556121
186,186,4827,253.9888184094333
187,187,4879,-110.15518191916206
188,188,4927,233.80058832853112
189,189,4935,-96.72719034401258
190,190,5106,-124.52389921186702
191,191,5141,-165.8369791729234
192,192,5145,-119.18749813571368
193,193,5146,-95.54785726572314
194,194,5175,138.45531972086778
195,195,5282,1084.8291437013531
196,196,5292,-89.03576843849821
197,197,5310,-53.37784380800627
198,198,5322,-89.75003706077602
199,199,5335,-94.50203359252308
200,200,5337,188.48299972099295
201,201,5350,-37.041614174005375
202,202,5364,353.4781563057626
203,203,5373,242.8062855132669
204,204,5377,177.21019411891456
205,205,5394,411.45432248252
206,206,5398,1412.715457276058
207,207,5444,78.19165231964296
208,208,5450,269.0138768856052
209,209,5466,304.4223667164089
210,210,5536,344.9910311292793
211,211,5582,159.3203426152057
212,212,5645,1586.8254850986243
213,213,5678,-92.58839878624212
214,214,5708,-65.10282111842314
215,215,5709,1048.5594554846252
216,216,5710,216.81214385012365
217,217,5711,181.64949967466677
218,218,5713,1368.1081686298032
219,219,5715,35.9529500415312
220,220,5716,587.0795587830175
221,221,5717,270.8046383398012
222,222,5720,439.19511765709336
223,223,5721,152.34901014358803
224,224,5722,-92.34363154357828
225,225,5723,119.73887294141969
226,226,5724,87.55312878829888
227,227,5733,193.46486878171564
228,228,5735,-120.67975725932466
229,229,5737,634.1705306547426
230,230,5738,-120.65065664540852
231,231,5741,63.317027899596205
232,232,5742,-160.02658156324037
233,233,5744,97.09959221008502
234,234,5746,220.3559779864966
235,235,5749,293.7559516191116
236,236,5751,301.7393212566925
237,237,5756,-92.15449321970168
238,238,5759,-119.42031241996608
239,239,5762,-92.12111586842934
240,240,5767,196.88038812036697
241,241,5769,-115.20172359440376
242,242,5770,-63.02229312210736
