,accession_id,phenotype_value
0,139,96.3193726241
1,410,104.6277
2,430,106.1486
3,991,110.553
4,992,103.4294
5,997,117.7913
6,1002,100.482
7,1061,97.032256146
8,1062,109.6451
9,1063,120.6892
10,1066,118.1281
11,1254,101.7537
12,5023,116.4741
13,5165,122.9728
14,5353,105.5083
15,5830,107.5769
16,5832,101.8149
17,5865,98.2844684159
18,5867,109.7437
19,5907,111.8299
20,6009,117.4893
21,6011,105.1129
22,6012,116.1337
23,6013,104.826
24,6016,112.1777
25,6019,104.3455
26,6020,105.4335
27,6021,99.5443189386
28,6034,121.0625
29,6036,108.3822
30,6038,114.7027
31,6039,99.2530844201
32,6040,117.5321
33,6041,113.3119
34,6043,123.4698
35,6069,100.6339
36,6073,103.3992
37,6074,96.7491751839
38,6085,115.3149
39,6088,115.4052
40,6092,112.4884
41,6097,96.8520654122
42,6098,100.5965
43,6099,103.0582
44,6100,99.4301638435
45,6104,111.3976
46,6105,103.7052
47,6106,91.782
48,6109,107.3826
49,6112,116.9641
50,6113,103.5497
51,6124,99.6671501645
52,6125,112.5362
53,6126,116.2129
54,6132,115.0933
55,6133,106.1874
56,6134,98.3194397284
57,6136,96.7020514992
58,6137,108.1485
59,6138,109.1863
60,6140,104.057
61,6142,102.9317
62,6148,101.1185
63,6149,116.0277
64,6150,102.2923
65,6151,106.5434
66,6153,119.0005
67,6169,115.6337
68,6173,107.3149
69,6177,115.9648
70,6184,106.3106
71,6188,113.2907
72,6189,111.0807
73,6191,115.8428
74,6192,104.411
75,6193,118.501
76,6194,107.8267
77,6195,117.293
78,6201,113.6205
79,6202,108.038
80,6203,122.0236
81,6209,114.4888
82,6210,106.3422
83,6235,112.2888
84,6242,98.508215304
85,6258,108.3811
86,6268,108.2386
87,6276,121.8463
88,6284,98.2224307306
89,6296,113.6996
90,6413,99.4355693579
91,6424,117.6189
92,6445,120.3762
93,6903,98.671825249
94,6915,105.0787
95,6918,108.4937
96,6924,124.6754
97,6933,106.0978
98,6944,117.8426
99,6945,118.1496
100,6957,104.4499
101,6961,106.0783
102,6971,111.026
103,6987,119.8011
104,6997,110.4136
105,7002,115.1977
106,7008,100.9868
107,7013,111.942
108,7062,117.3638
109,7133,114.4207
110,7147,114.3427
111,7158,108.4561
112,7268,119.3422
113,7276,113.354
114,7327,101.1447
115,7328,101.1903
116,7343,119.4604
117,7346,115.0111
118,7354,106.4404
119,7382,111.6784
120,8214,108.0459
121,8227,104.2488
122,8231,104.6383
123,8234,95.3684033989
124,8237,107.0484
125,8240,99.3768081256
126,8241,120.0119
127,8242,100.6902
128,8247,99.1424942699
129,8256,111.5728
130,8259,98.874
131,8307,111.3477
132,8326,104.1108
133,8335,110.8475
134,8351,112.7089
135,8369,100.7681
136,8376,121.6275
137,8386,114.0048
138,8422,112.621
139,8426,118.78
140,9057,112.542
141,9321,115.8696
142,9339,106.631
143,9363,113.7409
144,9371,89.8613739576
145,9380,118.8384
146,9386,103.4966
147,9388,105.308
148,9395,98.353
149,9399,112.9909
150,9408,104.5125
151,9409,93.4591276275
152,9421,112.5459
153,9453,110.3389
154,9454,98.9113058189
155,9470,112.2195
156,9476,115.9854
157,9519,115.2259
158,9520,108.0024
159,9521,113.662
160,9524,107.0333
161,9525,106.8632
162,9526,117.3273
163,9527,110.0014
164,9528,111.3674
165,9531,98.1872925857
166,9532,119.4144
167,9535,122.7175
168,9539,101.6846
169,9540,115.1741
170,9546,104.6634
171,9547,114.9182
172,9548,104.8523
173,9551,115.306
174,9552,114.6995
175,9553,111.632
176,9556,103.093
177,9557,115.7578
178,9558,104.0212
179,9561,105.8789
180,9562,113.3582
181,9564,110.0618
182,9568,105.7806
183,9573,114.337
184,9577,115.8568
185,9578,120.8423
186,9581,114.0363
187,9582,108.757
188,9587,115.589
189,9588,113.7231
190,9594,113.4134
191,9595,121.064
192,9596,105.3037
193,9597,114.6923
194,9599,118.5381
195,9601,99.3807700294
196,9602,102.2337
197,9756,114.3008
198,9772,112.1946
199,9776,118.3201
200,9778,115.5003
201,9795,129.4436
202,9804,118.6305
203,9806,128.8352
204,9807,110.8141
205,9811,111.6614
206,9819,116.3545
207,9820,105.159
208,9821,116.3524
209,9822,99.3724094764
210,9824,113.7733
211,9825,103.1745
212,9826,120.0481
213,9833,103.0419
214,9834,119.2854
215,9836,104.9555
216,9839,158.1417
217,9840,110.2184
218,9841,108.7066
219,9843,109.5134
220,9844,122.4743
221,9846,119.6369
222,9848,117.7525
223,9849,105.1683
224,9850,98.3173444709
225,9851,110.6327
226,9852,108.6407
227,9853,130.9509
228,9855,101.8418
229,9856,111.5692
230,9857,98.12065584
231,9858,111.0016
232,9861,105.2381
233,9864,121.6756
234,9866,112.6944
235,9867,115.3497
236,9868,121.8978
237,9870,107.858
238,9874,123.871
239,9877,110.5671
240,9878,103.788
241,9880,117.5586
242,9881,104.963
243,9882,101.548
244,9885,120.4172
245,9886,114.4942
246,9888,119.4014
247,9890,119.5103
248,9892,101.6244
249,9895,119.5748
250,9897,125.3588
251,9898,102.8568
252,9899,112.4292
253,9902,121.3794
254,9904,119.8542
255,9906,119.6331
256,9938,103.6266
257,9949,108.0035
258,9950,102.5497
259,10005,121.434
260,10017,122.918
