,accession_id,phenotype_value
0,5837,21.6
1,6008,8.7
2,6040,91.1
3,6042,9.7
4,6243,14.3
5,6709,14.0
6,6897,20.4
7,6898,8.0
8,6899,9.2
9,6903,15.4
10,6904,82.6
11,6905,25.1
12,6906,20.2
13,6907,28.1
14,6908,23.0
15,6909,11.1
16,6910,9.9
17,6911,15.5
18,6914,86.1
19,6915,33.8
20,6916,9.4
21,6919,19.9
22,6920,92.6
23,6921,84.1
24,6922,11.7
25,6923,8.8
26,6924,15.2
27,6926,17.9
28,6927,63.7
29,6928,49.7
30,6929,33.0
31,6930,11.3
32,6931,10.7
33,6932,9.0
34,6933,37.8
35,6936,34.4
36,6937,25.6
37,6939,10.7
38,6940,10.4
39,6942,10.9
40,6943,12.0
41,6944,10.0
42,6945,25.5
43,6946,16.1
44,6951,28.5
45,6956,38.7
46,6957,43.9
47,6958,10.1
48,6959,17.6
49,6962,9.9
50,6963,30.4
51,6964,104.1
52,6965,70.8
53,6966,21.9
54,6967,11.4
55,6969,83.1
56,6970,33.6
57,6971,60.4
58,6972,17.9
59,6973,14.6
60,6975,13.6
61,6977,10.5
62,6978,6.8
63,6979,8.9
64,6980,79.5
65,6981,7.4
66,6983,58.0
67,6984,10.0
68,6985,18.7
69,7033,11.0
70,7296,16.9
71,7323,30.7
72,7438,46.2
73,7461,12.9
74,7514,24.8
75,7515,59.5
76,7518,76.8
77,7519,82.6
78,7520,17.7
79,7521,18.2
80,7523,76.4
81,7524,61.5
82,7525,15.4
83,7526,59.4
84,8213,10.3
85,8214,19.9
86,8215,14.1
87,8222,89.7
88,8233,68.5
89,8235,48.3
90,8236,16.9
91,8239,12.1
92,8241,42.0
93,8245,16.1
94,8247,110.8
95,8249,95.4
96,8254,13.0
97,8256,13.7
98,8258,16.1
99,8259,16.6
100,8265,11.1
101,8270,18.9
102,8271,11.5
103,8274,63.6
104,8275,11.3
105,8284,48.3
106,8285,13.5
107,8290,12.0
108,8296,11.1
109,8300,14.5
110,8310,10.3
111,8311,24.9
112,8312,16.8
113,8313,9.3
114,8314,13.1
115,8323,13.6
116,8325,10.2
117,8326,40.8
118,8329,10.9
119,8334,27.2
120,8343,17.1
121,8353,12.2
122,8354,15.1
123,8357,69.5
124,8365,12.2
125,8369,91.4
126,8374,16.6
127,8378,23.1
128,8387,23.4
129,8388,20.7
130,8389,18.1
131,8395,18.1
132,8411,9.3
133,8412,6.7
134,8426,11.1
