,accession_id,phenotype_value
0,5837,25.0
1,6008,24.6667
2,6009,47.0
3,6016,35.0
4,6040,43.2
5,6042,28.0
6,6043,52.8333
7,6046,51.25
8,6064,42.0
9,6074,43.6
10,6243,24.75
11,6709,26.5
12,6897,25.5
13,6898,20.4
14,6899,23.1667
15,6900,33.5
16,6901,30.2
17,6903,23.8333
18,6904,23.3333
19,6905,35.1667
20,6906,18.6667
21,6907,30.1667
22,6908,23.0
23,6909,23.0
24,6910,21.6667
25,6911,22.0
26,6913,40.5
27,6914,35.5
28,6915,30.1667
29,6916,27.1667
30,6917,52.0
31,6918,53.0
32,6919,24.3333
33,6920,44.6667
34,6921,41.6667
35,6922,25.0
36,6923,23.0
37,6924,24.3333
38,6926,22.6667
39,6927,30.5
40,6928,30.1667
41,6929,27.6
42,6930,19.8333
43,6931,22.0
44,6932,24.3333
45,6933,22.0
46,6936,24.5
47,6937,30.6667
48,6939,22.5
49,6940,24.6667
50,6942,20.8333
51,6943,23.5
52,6944,21.3333
53,6945,33.0
54,6946,29.8333
55,6951,25.6667
56,6956,27.1667
57,6957,28.8333
58,6958,23.1667
59,6959,29.1667
60,6960,20.3333
61,6961,20.1667
62,6962,24.5
63,6963,27.0
64,6964,32.6667
65,6965,40.0
66,6966,23.8333
67,6967,21.6667
68,6968,34.5
69,6969,33.1667
70,6970,19.8333
71,6971,19.5
72,6972,31.3333
73,6973,27.0
74,6974,55.6667
75,6975,25.0
76,6976,25.1667
77,6977,23.5
78,6978,21.8333
79,6979,20.8333
80,6980,26.1667
81,6981,19.1667
82,6982,27.8333
83,6983,32.2
84,6984,21.1667
85,6985,21.8333
86,6988,25.75
87,7081,27.4
88,7296,27.0
89,7323,29.75
90,7438,28.0
91,7461,24.6
92,7514,29.5
93,7515,29.3333
94,7516,42.8333
95,7518,35.3333
96,7519,33.1667
97,7520,26.0
98,7521,25.1667
99,7522,34.6667
100,7523,27.6667
101,7524,24.1667
102,7525,24.1667
103,7526,29.1667
104,8213,18.8333
105,8214,25.8333
106,8215,24.0
107,8222,41.25
108,8230,46.8
109,8233,46.0
110,8235,23.75
111,8236,27.0
112,8237,38.4
113,8239,25.3333
114,8240,42.5
115,8241,37.0
116,8242,48.8333
117,8243,28.5
118,8245,25.0
119,8247,44.75
120,8249,41.1667
121,8254,22.8333
122,8256,36.3333
123,8258,35.6
124,8259,31.8
125,8264,22.3333
126,8265,24.6
127,8266,35.0
128,8270,24.5
129,8271,26.1667
130,8274,32.6
131,8275,29.0
132,8283,34.2
133,8284,30.0
134,8285,23.5
135,8290,23.3333
136,8296,23.8333
137,8297,27.0
138,8300,27.6667
139,8306,37.8
140,8310,31.0
141,8311,22.0
142,8312,25.0
143,8313,25.0
144,8314,27.0
145,8323,24.0
146,8325,22.8333
147,8326,34.8
148,8329,24.3333
149,8334,25.8333
150,8335,49.8
151,8337,28.5
152,8343,25.0
153,8351,36.0
154,8353,19.3333
155,8354,27.5
156,8357,25.6667
157,8365,30.5
158,8369,41.0
159,8374,32.6667
160,8376,45.75
161,8378,27.6
162,8387,30.3333
163,8388,24.0
164,8389,27.2
165,8395,36.25
166,8411,25.0
167,8424,21.6667
