,accession_id,phenotype_value
0,1,3.0
1,2,2.75
2,23,8.5
3,66,8.25
4,81,4.0
5,91,10.0
6,94,9.25
7,96,11.0
8,104,6.25
9,116,2.5
10,126,7.0
11,149,4.5
12,166,8.75
13,173,7.75
14,178,5.75
15,223,10.75
16,242,7.25
17,258,11.5
18,259,4.75
19,260,7.25
20,267,7.0
21,281,8.5
22,282,5.5
23,321,9.0
24,328,10.75
25,362,4.75
26,366,9.25
27,373,9.25
28,374,12.25
29,378,4.0
30,379,10.25
31,380,6.25
32,383,2.25
33,386,9.25
34,390,4.5
35,392,4.25
36,641,4.25
37,957,4.25
38,1716,2.0
39,1859,4.75
40,1867,9.5
41,1925,7.0
42,1967,2.0
43,2057,10.5
44,2150,11.5
45,2187,10.75
46,2274,9.5
47,2290,10.75
48,4802,4.0
49,4997,6.5
50,5056,4.25
51,5116,3.25
52,5122,3.25
53,5158,8.75
54,5160,10.25
55,5202,12.25
56,5207,4.75
57,5232,10.75
58,5245,12.0
59,5264,4.25
60,5341,4.25
61,5380,5.75
62,5381,4.5
63,5565,6.5
64,5606,5.0
65,5628,6.75
66,5719,11.5
67,5742,6.75
68,5753,7.75
69,5785,7.0
70,5805,3.5
71,5832,5.75
72,5837,9.5
73,5896,10.75
74,5987,9.0
75,6008,11.5
76,6019,11.25
77,6020,10.5
78,6039,9.0
79,6042,7.75
80,6046,5.75
81,6074,12.5
82,6076,5.5
83,6085,8.0
84,6094,7.75
85,6096,5.25
86,6098,6.5
87,6100,6.25
88,6109,10.75
89,6112,6.5
90,6119,6.5
91,6169,10.25
92,6188,5.0
93,6190,5.25
94,6194,3.5
95,6203,5.5
96,6242,9.5
97,6243,9.5
98,6318,8.75
99,6413,6.5
100,6448,12.25
101,6449,11.0
102,6709,2.75
103,6727,14.5
104,6729,10.0
105,6730,6.75
106,6744,6.5
107,6810,12.5
108,6847,3.75
109,6897,5.25
110,6898,10.5
111,6899,7.25
112,6903,8.0
113,6904,5.75
114,6906,5.0
115,6909,14.5
116,6910,9.75
117,6911,8.25
118,6913,6.0
119,6914,5.25
120,6916,15.0
121,6919,9.5
122,6921,10.25
123,6924,4.75
124,6926,12.0
125,6928,10.25
126,6933,2.25
127,6936,8.5
128,6937,12.0
129,6939,10.5
130,6940,10.5
131,6943,6.0
132,6944,1.25
133,6946,2.0
134,6951,6.75
135,6953,12.25
136,6958,8.25
137,6959,11.0
138,6961,11.5
139,6962,10.25
140,6967,7.75
141,6968,3.75
142,6970,4.25
143,6973,13.25
144,6976,8.5
145,6977,10.0
146,6979,12.5
147,6980,9.75
148,6982,9.0
149,6983,8.75
150,6985,6.5
151,6988,5.25
152,6989,5.25
153,6990,10.5
154,6992,10.0
