,accession_id,phenotype_value
0,5837,13203.2
1,6009,13658.8
2,6043,11362.6
3,6046,11143.0
4,6898,13256.8
5,6899,14316.5
6,6900,11156.5
7,6901,10988.5
8,6903,14715.9
9,6904,12765.5
10,6905,15083.1
11,6906,12545.7
12,6907,13067.5
13,6908,14003.1
14,6909,15464.6
15,6910,13838.8
16,6911,11183.9
17,6913,12236.8
18,6914,13344.7
19,6915,13640.8
20,6916,13502.1
21,6917,13020.6
22,6918,13886.3
23,6919,14293.7
24,6920,13114.9
25,6921,12323.3
26,6922,12811.1
27,6923,15605.4
28,6924,14656.5
29,6926,16303.8
30,6927,14760.7
31,6928,14468.9
32,6929,12689.5
33,6930,13055.5
34,6931,12118.4
35,6932,12687.5
36,6933,12748.8
37,6936,12782.9
38,6937,14225.8
39,6939,13146.4
40,6940,12730.1
41,6942,13671.3
42,6943,14717.5
43,6944,14380.9
44,6945,12592.7
45,6946,13177.0
46,6951,11996.1
47,6956,13800.5
48,6958,12985.6
49,6959,13895.9
50,6960,13935.5
51,6961,12516.0
52,6962,13823.2
53,6963,13030.2
54,6964,12143.3
55,6965,13530.4
56,6966,13884.5
57,6967,13892.7
58,6968,12617.4
59,6969,11269.8
60,6970,13111.2
61,6971,13027.7
62,6972,15462.9
63,6973,14305.6
64,6974,15205.8
65,6975,12320.7
66,6976,13594.5
67,6977,13499.5
68,6978,10752.1
69,6979,13871.1
70,6980,14825.1
71,6981,14323.5
72,6982,14053.7
73,6983,14047.7
74,6984,12346.9
75,6985,13120.2
76,7438,14232.2
77,7514,15069.4
78,7515,14419.4
79,7516,12161.1
80,7517,11468.0
81,7518,11671.3
82,7519,15545.6
83,7520,14202.2
84,7521,14068.2
85,7522,14237.0
86,7523,15589.3
87,7524,14447.9
88,7526,14320.7
89,8213,13492.5
90,8214,11776.2
91,8215,14386.9
92,8424,13896.3
