,Unnamed: 0,accession_id,phenotype_value
0,0,1,1.6931084369796356
1,1,2,-2.6154664802750345
2,2,4,-2.048533326841907
3,3,6,-2.6165865187271797
4,4,7,-2.6165865187271797
5,5,8,-2.617146537953252
6,6,9,-2.382880270740592
7,7,12,-2.0502874651100025
8,8,23,-2.0524801379451216
9,9,32,-3.146932524809306
10,10,45,-2.6272268840225568
11,11,51,-2.058619621883456
12,12,60,-1.4372490301991732
13,13,62,-1.7129457772930727
14,14,66,-4.090214803745195
15,15,69,-3.426918227712544
16,16,74,-2.0638820366877426
17,17,79,-3.162380672930281
18,18,80,-2.0651976403888144
19,19,81,-2.637307230091861
20,20,83,-1.4406132944800931
21,21,84,-3.164395648772148
22,22,85,-2.638427268544006
23,23,86,-2.0665132440898857
24,24,87,-2.638987287770078
25,25,88,-2.435775854712838
26,26,89,2.0227222373222564
27,27,91,-3.1664106246140133
28,28,94,-2.0682673823579814
29,29,96,-3.654046436936056
30,30,104,-3.657144848670652
31,31,106,-1.4442834009683698
32,32,116,-1.4458126120051518
33,33,121,-3.1764855038233453
34,34,122,-2.6490676338393837
35,35,126,-3.665665480940788
36,36,137,-2.6529877684218905
37,37,146,-1.4504002451154971
38,38,148,-2.080107815667626
39,39,149,-2.080107815667626
40,40,151,-2.656907903004398
41,41,153,-2.0809848848016737
42,42,157,-2.081861953935721
43,43,159,-2.082300488502745
44,44,160,-1.4525411405669917
45,45,163,-2.660268018360833
46,46,165,-3.680382936680117
47,47,166,-3.191933651944321
48,48,167,-3.191933651944321
49,49,169,-1.453764509396417
50,50,170,-1.4540703516037734
51,51,173,-1.45437619381113
52,52,174,-2.663628133717268
53,53,175,-2.0858087650389363
54,54,178,-3.685805157215659
55,55,179,-0.3224505099787481
56,56,183,-3.687354363082957
57,57,184,-2.0880014378740555
58,58,185,-3.19797857946992
59,59,187,-2.6669882490737025
60,60,188,-2.4540056564951267
61,61,190,-2.089317041575127
62,62,191,-2.6681082875258477
63,63,194,-3.6920019806848505
64,64,196,-2.669788345204065
65,65,198,-3.202680189767608
66,66,200,-1.4147332768003338
67,67,202,-2.6714684028822826
68,68,203,-1.4589638269214755
69,69,204,-1.4592696691288318
70,70,205,-2.092386783544294
71,71,206,-2.092825318111318
72,72,207,-2.092825318111318
73,73,208,-3.697424201220392
74,74,210,-3.2067101414513406
75,75,212,-2.674268499012645
76,76,213,-2.0941409218123894
77,77,214,-1.4607988801656135
78,78,215,-1.4607988801656135
79,79,216,-2.0950179909464373
80,80,217,-2.0950179909464373
81,81,219,-2.095456525513461
82,82,222,-2.677068595143007
83,83,223,-2.677068595143007
84,84,224,-2.0967721292145325
85,85,230,-1.4632456178244648
86,86,231,-1.4632456178244648
87,87,236,-2.099403336616676
88,88,252,-1.4666098821053848
89,89,262,-1.4681390931421667
90,90,263,-1.4681390931421667
91,91,267,-2.105981355122034
92,92,269,-1.4690566197642356
93,93,273,-2.107296958823105
94,94,282,-2.109489631658225
95,95,287,-1.471809199630443
96,96,288,-1.4721150418377995
97,97,295,-1.4730325684598684
98,98,296,-0.4987335260117086
99,99,314,-2.1165061847306066
100,100,318,2.9326920085701698
101,101,320,-1.4770085171555012
102,102,321,-1.4770085171555012
103,103,323,-2.1182603229987027
104,104,326,-1.4779260437775703
105,105,327,-2.706189594898776
106,106,328,-2.1195759266997745
107,107,332,-2.120452995833822
108,108,334,2.865362516093205
109,109,338,-1.4797610970217083
110,110,339,-1.4797610970217083
111,111,340,-1.4800669392290648
112,112,341,-1.4800669392290648
113,113,346,-2.711789787159501
114,114,347,-1.480984465851134
115,115,348,-3.253054585814265
116,116,349,-1.4812903080584905
117,117,355,-3.75397021537676
118,118,357,-2.714589883289863
119,119,359,-1.4828195190952722
120,120,361,-1.4831253613026287
121,121,363,-1.483431203509985
122,122,364,-2.7168299601941537
123,123,366,-1.484042887924698
124,124,367,-2.7173899794202256
125,125,368,-2.128346618040251
126,126,369,-2.128346618040251
127,127,371,-1.4846545723394102
128,128,372,-3.2611144891817307
129,129,374,-3.761716244713248
130,130,375,-2.1296622217413232
131,131,377,-3.2624578064096417
132,132,378,-2.720750094776661
133,133,379,-2.720750094776661
134,134,380,-2.130977825442395
135,135,383,-2.7218701332288053
136,136,385,-1.486795467790905
137,137,386,-2.722990171680951
138,138,387,-3.7663638623151416
139,139,389,-3.2664877580933744
140,140,390,-3.267159416707329
141,141,391,-2.133170498277514
142,142,392,-1.4880188366203304
143,143,393,-1.4880188366203304
144,144,396,-2.134486101978586
145,145,397,-1.4886305210350432
146,146,466,-2.1498348118244213
147,147,992,-1.579771498827241
148,148,996,-1.580383183241954
149,149,998,-2.26648500665277
150,150,1026,0.0261631779875107
151,151,1061,-2.9117166508673766
152,152,1062,-3.492836710996358
153,153,1063,-2.2805181127975347
154,154,1064,-2.912836689319521
155,155,1068,-2.9139567277716663
156,156,1070,-1.5916993449141394
157,157,1072,-2.2827107856326547
158,158,1073,-1.592005187121496
159,159,1075,-2.2831493201996778
160,160,1158,-1.6051564020378195
161,161,1163,-0.4075324479918589
162,162,1166,5.701209516558193
163,163,1169,-2.3037604448498
164,164,1247,-2.963798438892117
165,165,1254,-2.966038515796407
166,166,1256,5.053079435905209
167,167,1257,-2.9665985350224804
168,168,1312,-2.3353349336755183
169,169,1313,-2.982279073352509
170,170,1317,-2.9833991118046543
