,accession_id,phenotype_value
0,96,252.6040909091
1,149,146.45375
2,204,240.2600909091
3,224,245.935
4,236,212.64125
5,262,157.06925
6,266,185.2371666667
7,394,206.8069166667
8,461,130.9281111111
9,936,147.9805454545
10,1829,183.7185
11,1874,191.673625
12,2057,244.250875
13,2171,180.9275
14,2187,254.6374285714
15,2290,122.5007777778
16,2320,298.9545
17,5729,129.7376
18,5731,168.251
19,5736,345.4363636364
20,5742,280.0589090909
21,5745,195.8874
22,5751,252.114
23,5752,141.2159
24,5837,272.3208
25,6008,288.4081666667
26,6016,396.8836666667
27,6040,351.5012
28,6074,183.1564444444
29,6243,326.2323333333
30,6730,246.4193636364
31,6897,211.9990869565
32,6898,216.3538888889
33,6899,253.7469090909
34,6903,211.4332857143
35,6904,303.7801818182
36,6906,176.1601
37,6907,274.826
38,6909,406.7700909091
39,6910,381.9031818182
40,6911,280.7540833333
41,6913,259.5511111111
42,6915,169.19025
43,6916,345.7468333333
44,6919,300.7018888889
45,6920,183.8804
46,6922,222.2362727273
47,6923,115.083
48,6924,155.346
49,6926,199.7666363636
50,6928,143.022375
51,6929,298.9785555556
52,6930,242.724
53,6931,324.1627777778
54,6932,402.1195454545
55,6936,394.8827272727
56,6937,243.937125
57,6938,303.7718888889
58,6939,257.5552857143
59,6940,274.11125
60,6942,287.5123
61,6943,74.0272
62,6944,161.7564444444
63,6945,351.289375
64,6946,263.7503333333
65,6951,238.421
66,6956,274.8691818182
67,6958,372.2304285714
68,6959,257.3341111111
69,6960,136.9926666667
70,6961,211.4224545455
71,6962,357.4901666667
72,6963,313.7191111111
73,6966,149.34375
74,6967,335.1371428571
75,6968,312.644
76,6969,424.4773333333
77,6970,218.8256666667
78,6971,132.7015
79,6972,360.1326666667
80,6973,252.5928333333
81,6975,290.552
82,6976,162.61
83,6977,269.6358888889
84,6978,361.7155
85,6979,184.444
86,6980,375.7504545455
87,6981,216.0015
88,6982,324.4071818182
89,6983,198.1648888889
90,6984,371.1921818182
91,6985,170.4935555556
92,6988,188.246
93,6990,360.9571666667
94,6992,234.083
95,6994,138.2406
96,7000,343.5343333333
97,7002,188.5030909091
98,7004,351.8156363636
99,7014,158.051
100,7015,240.944
101,7026,199.0175
102,7028,323.04125
103,7031,263.9288333333
104,7062,202.2799
105,7071,180.5733636364
106,7081,362.6837777778
107,7092,163.5876666667
108,7094,228.6642727273
109,7098,259.1829090909
110,7102,313.9194166667
111,7123,289.7911818182
112,7126,205.993125
113,7143,323.45825
114,7147,301.63375
115,7163,232.486
116,7164,134.8288333333
117,7166,150.25475
118,7172,259.7838333333
119,7176,290.2343333333
120,7178,242.9712727273
121,7181,252.46675
122,7192,238.5888181818
123,7199,222.5553
124,7201,225.4775714286
125,7205,262.692
126,7210,392.5254545455
127,7224,250.3864166667
128,7231,246.6990909091
129,7242,339.8248333333
130,7244,274.2032222222
131,7246,272.8392
132,7255,209.9689090909
133,7262,272.8
134,7268,303.9764
135,7275,419.6437272727
136,7276,259.6516
137,7280,247.4461111111
138,7282,347.429
139,7283,270.0311428571
140,7287,279.6702222222
141,7291,113.4032222222
142,7297,276.5200909091
143,7299,355.04475
144,7300,307.1226666667
145,7306,239.4075454545
146,7307,249.3385
147,7309,203.464
148,7310,202.2916666667
149,7316,287.9641666667
150,7317,159.5277142857
151,7320,244.0751428571
152,7330,273.525
153,7331,285.9540909091
154,7337,315.9665555556
155,7351,317.275
156,7352,236.4217142857
157,7353,330.6942222222
158,7355,342.1908888889
159,7372,351.5156
160,7378,246.189
161,7382,415.5090833333
162,7384,199.4068888889
163,7404,302.4135
164,7418,243.1057272727
165,7424,161.7311666667
166,7438,201.3868888889
167,7477,172.6678888889
168,7514,271.865
169,7515,184.8338333333
170,7516,181.1263333333
171,7519,203.144
172,7520,231.2118888889
173,7521,223.7455555556
174,7522,110.3212
175,7523,202.639
176,7524,355.811
177,7525,344.1379090909
178,8214,236.2014166667
179,8233,208.1076
180,8236,262.0197
181,8240,194.1864
182,8241,279.053625
183,8243,303.9368
184,8245,194.1527272727
185,8249,313.6393333333
186,8256,331.8265833333
187,8258,306.3258181818
188,8259,298.3090909091
189,8265,182.7112222222
190,8270,280.7819090909
191,8271,324.0536666667
192,8284,310.8613333333
193,8285,324.1928
194,8290,369.3973333333
195,8296,193.8555
196,8297,162.158125
197,8300,224.6855454545
198,8306,286.8712
199,8310,333.1849166667
200,8311,273.7235
201,8312,268.3150833333
202,8313,337.390125
203,8314,288.7909
204,8323,223.5556666667
205,8325,267.6268
206,8329,203.000625
207,8334,218.247875
208,8337,232.1755
209,8343,176.443
210,8348,382.5245833333
211,8353,141.5951666667
212,8354,256.55925
213,8365,339.0545555556
214,8366,260.31225
215,8369,139.237
216,8374,405.5273636364
217,8378,297.5895555556
218,8387,270.6665
219,8388,299.8464444444
220,8395,234.8534545455
221,8420,219.485125
222,8430,143.8325
223,9104,263.6825555556
224,9165,439.2883333333
225,9302,294.44
226,9308,149.9473333333
