,accession_id,phenotype_value
0,88,100.36
1,108,70.1
2,139,139.86
3,159,85.56
4,265,184.91
5,350,464.96
6,351,150.41
7,403,61.23
8,410,93.97
9,424,79.95
10,428,55.08
11,476,48.52
12,544,84.79
13,628,135.26
14,680,144.9
15,687,87.62
16,742,69.72
17,763,34.81
18,765,160.15
19,766,81.75
20,768,66.98
21,772,102.38
22,801,224.9
23,854,182.74
24,991,140.34
25,992,139.08
26,1002,92.74
27,1006,118.36
28,1061,89.9
29,1062,125.97
30,1063,185.06
31,1070,147.35
32,1158,50.62
33,1166,179.08
34,1254,136.29
35,1257,128.42
36,1313,81.19
37,1317,261.68
38,1552,56.1
39,1651,151.09
40,1676,263.36
41,1739,91.23
42,2057,95.93
43,2091,62.09
44,2141,76.06
45,2171,208.98
46,2212,138.03
47,2240,140.21
48,4807,110.45
49,4826,171.85
50,5023,379.22
51,5151,300.31
52,5165,100.35
53,5253,169.42
54,5349,134.94
55,5353,190.08
56,5486,73.04999999999998
57,5717,205.62
58,5718,139.78
59,5720,54.06
60,5726,219.26
61,5748,303.61
62,5768,121.26
63,5772,86.12
64,5784,215.45
65,5800,124.72
66,5811,119.02
67,5822,259.87
68,5830,150.81
69,5831,190.39
70,5832,54.72
71,5836,173.88
72,5837,159.43
73,5856,341.96
74,5860,102.68
75,5865,463.41
76,5867,134.65
77,5874,246.2
78,5890,50.62
79,5893,133.35
80,5907,89.59999999999998
81,5950,98.99
82,5984,115.15
83,5993,106.33
84,6008,118.06
85,6009,207.01
86,6011,77.11
87,6013,120.39
88,6016,165.38
89,6019,313.92
90,6022,268.53
91,6023,300.11
92,6024,681.67
93,6025,202.29
94,6030,94.82
95,6035,325.66
96,6038,170.93
97,6039,82.89
98,6040,201.66
99,6042,134.83
100,6046,211.52
101,6074,209.82
102,6076,123.27
103,6077,430.41
104,6086,242.93
105,6087,113.0
106,6088,139.9
107,6090,213.43
108,6091,81.22
109,6096,303.98
110,6097,122.55
111,6104,205.9
112,6105,77.45
113,6106,184.68
114,6111,296.13
115,6114,196.07
116,6122,102.7
117,6123,96.65
118,6132,306.06
119,6138,58.45
120,6142,175.02
121,6150,148.91
122,6172,135.35
123,6173,129.37
124,6180,167.94
125,6188,104.12
126,6191,96.88
127,6193,101.7
128,6201,76.19
129,6209,168.03
130,6210,72.23
131,6240,200.51
132,6243,160.4
133,6244,243.27
134,6296,111.06
135,6390,194.17
136,6396,144.91
137,6424,143.42
138,6434,114.51
139,6445,78.17
140,6744,80.59999999999998
141,6830,170.93
142,6898,102.04
143,6903,69.98
144,6907,103.65
145,6908,150.47
146,6909,84.56999999999998
147,6911,69.05
148,6915,126.95
149,6922,143.67
150,6923,99.47
151,6924,228.78
152,6929,25.22
153,6931,281.56
154,6932,53.06
155,6933,51.6
156,6938,114.89
157,6940,149.65
158,6943,157.58
159,6944,133.06
160,6945,138.99
161,6956,73.5
162,6957,88.26
163,6958,94.0
164,6959,358.79
165,6960,290.99
166,6961,68.95
167,6963,93.56
168,6967,361.6
169,6979,43.44
170,7000,92.07
171,7003,142.24
172,7013,40.22
173,7028,198.92
174,7036,110.56
175,7067,81.31999999999998
176,7077,120.49
177,7103,105.7
178,7126,119.64
179,7143,146.66
180,7186,107.82
181,7209,33.53
182,7244,127.04
183,7268,89.28
184,7276,283.36
185,7287,82.34
186,7296,64.26
187,7316,328.77
188,7333,173.93
189,7347,149.17
190,7372,126.82
191,7384,96.56
192,7404,139.47
193,7521,98.18
194,8230,194.72
195,8249,207.85
196,8312,101.32
197,8357,163.41
198,9057,76.87
199,9323,206.08
200,9394,101.49
201,9427,209.91
202,9481,70.26
203,9507,59.69
204,9512,106.63
205,9518,145.32
206,9522,124.33
207,9524,84.87
208,9527,118.88
209,9529,62.57
210,9535,165.96
211,9539,90.85
212,9544,80.69
213,9548,146.35
214,9556,190.31
215,9559,143.16
216,9562,133.1
217,9565,198.31
218,9577,101.56
219,9584,144.41
220,9587,109.9
221,9594,42.29
222,9596,161.14
223,9598,106.36
224,9602,94.41
225,9612,84.73999999999998
226,9625,262.2
227,9634,597.26
228,9640,165.76
229,9698,26.8
230,9713,92.58
231,9726,93.89
232,9743,117.5
233,9749,243.49
234,9759,180.87
235,9766,83.2
236,9774,113.37
237,9779,69.52
238,9782,294.47
239,9803,190.1
240,9813,80.25
241,9820,145.27
242,9857,80.51999999999998
243,9925,215.93
244,9944,24.9
245,9965,99.74
246,9985,144.81
247,10002,114.85
248,10011,73.86
249,10014,50.83
