,accession_id,phenotype_value
0,5837,15.3
1,6009,69.0
2,6043,43.0
3,6046,28.5
4,6897,13.3
5,6898,36.3
6,6899,26.3
7,6900,62.5
8,6901,52.5
9,6903,24.5
10,6905,19.0
11,6906,2.5
12,6907,25.8
13,6908,63.8
14,6909,32.5
15,6910,18.8
16,6911,104.3
17,6913,78.0
18,6914,18.0
19,6915,14.0
20,6916,39.3
21,6917,43.3
22,6918,33.8
23,6919,18.3
24,6920,10.5
25,6921,9.8
26,6922,42.5
27,6923,17.5
28,6924,56.8
29,6926,14.0
30,6927,44.3
31,6928,17.3
32,6929,34.3
33,6930,64.5
34,6931,72.0
35,6932,14.3
36,6933,44.3
37,6936,13.0
38,6937,29.0
39,6939,17.8
40,6940,77.8
41,6942,47.0
42,6943,34.0
43,6944,22.5
44,6945,13.0
45,6946,19.5
46,6951,10.8
47,6956,37.0
48,6958,17.0
49,6959,53.0
50,6960,30.3
51,6961,30.5
52,6962,55.5
53,6963,50.7
54,6964,45.0
55,6965,41.0
56,6966,26.5
57,6967,30.7
58,6968,48.0
59,6969,74.7
60,6970,28.8
61,6971,28.8
62,6972,11.3
63,6973,26.0
64,6974,17.3
65,6975,15.5
66,6976,31.0
67,6977,20.8
68,6978,17.5
69,6979,45.3
70,6980,36.0
71,6981,33.3
72,6982,17.3
73,6983,25.0
74,6984,10.0
75,6985,13.3
76,7438,36.5
77,7514,14.5
78,7515,29.0
79,7516,45.3
80,7517,25.0
81,7518,34.3
82,7519,24.5
83,7520,14.8
84,7521,22.0
85,7522,23.3
86,7523,53.8
87,7524,24.8
88,7525,27.3
89,7526,35.0
90,8213,34.5
91,8214,43.8
92,8215,39.0
93,8424,9.0
