,accession_id,phenotype_value
0,1,0.4888935
1,2,1.59580775
2,23,3.204056
3,66,3.97315825
4,81,2.95809525
5,91,3.258426
6,94,3.187223
7,96,2.92503325
8,104,2.44119025
9,116,1.7081555
10,126,2.47145525
11,149,2.1907
12,166,3.8939015
13,173,2.311351
14,178,3.03814875
15,223,3.44684025
16,242,2.1003
17,258,1.34090875
18,259,1.7678025
19,260,1.95058375
20,267,2.012093
21,281,2.09727475
22,282,1.85443525
23,321,1.93820475
24,328,4.02018875
25,362,3.546676
26,366,2.770542
27,373,2.96974325
28,374,3.9357355
29,378,2.396853
30,379,3.15892725
31,380,2.574109
32,383,2.00328275
33,386,2.998718
34,390,2.6658985
35,392,2.73573525
36,641,2.01921325
37,957,2.3753585
38,1716,1.872936
39,1859,2.08729775
40,1867,2.1939725
41,1925,3.247509
42,1967,2.76504225
43,2057,2.48556125
44,2150,2.20625775
45,2187,2.10430025
46,2274,2.71525225
47,2290,2.4941835
48,4802,2.49537175
49,4997,2.73706775
50,5056,1.737593
51,5116,2.36609725
52,5122,1.87434325
53,5158,2.49849025
54,5160,3.19965925
55,5202,3.39792225
56,5207,2.8045115
57,5232,2.648563
58,5245,3.6542485
59,5264,2.15318425
60,5341,2.27815475
61,5380,2.348268
62,5381,1.27387575
63,5565,2.39681025
64,5606,1.2485695
65,5628,2.6993235
66,5719,3.37638975
67,5742,2.68263975
68,5753,1.10107125
69,5785,1.57354475
70,5805,1.06182425
71,5832,2.101259
72,5837,3.198271
73,5896,3.8862905
74,5987,4.052443
75,6008,3.72329125
76,6019,2.9572655
77,6020,2.301773
78,6039,3.18821825
79,6042,2.78514375
80,6046,2.313756
81,6074,1.35745775
82,6076,3.14921475
83,6085,1.471269
84,6094,1.82572525
85,6096,1.96995225
86,6098,2.9115975
87,6100,1.8382385
88,6109,3.41296775
89,6112,2.290761
90,6119,1.8425395
91,6169,3.372501
92,6188,2.292754
93,6190,2.63633025
94,6194,1.82948325
95,6203,1.63131875
96,6242,2.435759
97,6243,3.42968925
98,6318,3.39957625
99,6413,2.36246875
100,6448,4.0831955
101,6449,3.539424
102,6709,2.4850605
103,6727,2.9974025
