,accession_id,phenotype_value
0,1,5.4503465
1,2,-13.1531175
2,23,5.4656325
3,66,-0.83115175
4,81,1.1338475
5,91,1.78750275
6,94,0.40623
7,96,3.324025
8,104,-16.4657475
9,116,-12.666355
10,126,-3.730117
11,149,-8.661195
12,166,-15.5048995
13,173,-8.8516775
14,178,7.7157875
15,223,-9.616435
16,242,-14.60305
17,258,-3.027299
18,259,1.387094
19,260,4.08640525
20,267,0.9847925
21,281,-5.7680775
22,282,-7.0719025
23,321,-5.4235215
24,328,-8.8607425
25,362,5.8485725
26,366,1.5308505
27,373,-7.36817475
28,374,-14.29274475
29,378,0.32761
30,379,-2.058265
31,380,-1.071529
32,383,2.03700875
33,386,-11.2779925
34,390,-3.72373425
35,392,-22.154325
36,641,5.8908015
37,957,0.45259125
38,1716,-7.205128
39,1859,-3.9222175
40,1867,-12.39052525
41,1925,3.8812765
42,1967,8.38273075
43,2057,3.7838775
44,2150,-9.861132
45,2187,3.076755
46,2274,-2.608995
47,2290,-1.6413925
48,4802,-4.020185
49,4997,-2.058155
50,5056,-4.50864675
51,5116,-3.85424
52,5122,-9.1035675
53,5158,6.708475
54,5160,-3.7596025
55,5202,-38.101851
56,5207,-9.318835
57,5232,-3.50086775
58,5245,-8.16001875
59,5264,2.38474
60,5341,-6.4367075
61,5380,-4.9576215
62,5381,-3.4719725
63,5565,7.18903
64,5606,-9.115025
65,5628,5.72279475
66,5719,-8.191465
67,5742,-3.5219775
68,5753,-3.5057375
69,5785,-1.235693
70,5805,12.43765025
71,5832,11.43358
72,5837,-23.10012475
73,5896,-9.7376525
74,5987,-1.5281585
75,6008,2.43166
76,6019,-11.05311
77,6020,-11.7954495
78,6039,1.71578
79,6042,-12.198765
80,6046,4.13481275
81,6074,-16.57678775
82,6076,-1.85805275
83,6085,7.16360225
84,6094,-4.94583475
85,6096,-14.50662225
86,6098,-6.44451
87,6100,-22.00737975
88,6109,-14.67449975
89,6112,-3.410875
90,6119,-17.32292475
91,6169,-2.22423
92,6188,-1.9054275
93,6190,0.6090075
94,6194,-20.85284
95,6203,-13.67990775
96,6242,-29.12177475
97,6243,-23.0184345
98,6318,13.18086475
99,6413,-21.03357475
100,6448,1.9814225
101,6449,7.7439675
102,6709,-4.6229725
103,6727,-5.039935
104,6729,-8.6262025
105,6730,-22.34654325
106,6744,-4.2011225
107,6810,-7.362725
108,6847,-3.5416175
109,6897,-2.153084
110,6898,-4.0821125
111,6899,-14.59741225
112,6903,-4.04979
113,6904,11.77624475
114,6906,-2.2016525
115,6909,-12.8118275
116,6910,3.2363075
117,6911,-4.5241425
118,6913,-12.16649225
119,6914,2.049165
120,6916,-14.85293
121,6919,-2.9336325
122,6921,-1.50025
123,6924,-9.48316
124,6926,-10.8394475
125,6928,1.72968125
126,6933,-1.8508775
127,6936,-0.32535
128,6937,3.0843075
129,6939,-15.65675275
130,6940,1.97559
131,6943,-11.49340975
132,6944,-6.513973
133,6946,-3.9796675
134,6951,2.69059
135,6953,-17.4224225
136,6958,-7.163793
137,6959,-1.40363
138,6961,1.83898625
139,6962,-3.08809925
140,6967,-9.86032275
141,6968,-19.264463
142,6970,-1.50691375
143,6973,-10.77373725
144,6976,-12.50416
145,6977,-10.668615
146,6979,-12.98214775
147,6980,-7.09269
148,6982,-9.1210155
149,6983,-5.86999
150,6985,-3.82813525
151,6988,-5.821005
152,6989,-9.021285
153,6990,2.24047
154,6992,10.5920535
155,6994,5.920965
156,6996,4.20873
157,6998,-23.58480025
158,7000,-0.12314
159,7002,-7.6545535
160,7004,9.520135
161,7008,3.15492275
162,7011,-5.1965795
163,7014,12.02728825
164,7015,-4.09561325
165,7026,-9.68859225
166,7031,-0.888
167,7034,-13.4832325
168,7035,-11.2430875
169,7062,10.0501625
170,7069,0.3570025
171,7071,-6.254159
172,7075,-7.21823525
173,7078,-2.840285
174,7080,-7.22711025
175,7092,9.20873
176,7094,-15.30102725
177,7098,-12.274115
178,7100,12.48485
179,7102,-4.225445
180,7105,-14.31127
181,7110,-4.7346275
182,7123,7.688943
183,7126,-35.61739975
184,7128,-6.31428
185,7135,-20.528483
186,7139,28.06979975
187,7141,5.75838225
188,7143,-9.3792425
189,7145,5.107975
190,7147,3.69249225
191,7150,0.552425
192,7151,5.778485
193,7158,-5.5989175
194,7163,-21.29105025
195,7164,-25.10170025
196,7165,-1.80137525
197,7166,-13.4224225
198,7169,9.1446425
199,7178,-18.346197
200,7181,-8.5713875
201,7186,-10.137115
202,7188,-9.7900075
203,7199,-0.93992
204,7201,8.61370475
205,7205,-20.347042
206,7206,2.08777
207,7224,5.75481
208,7227,9.39963225
209,7229,1.118775
210,7231,-6.095925
211,7244,-3.375155
212,7252,8.09221
213,7255,1.7637075
214,7258,-3.6415975
215,7260,2.3117675
216,7263,-5.1566575
217,7270,-3.55055225
218,7275,-23.24033975
