,accession_id,phenotype_value
0,159,198.0
1,265,231.0
2,403,182.0
3,763,156.0
4,765,163.0
5,766,98.0
6,768,140.0
7,772,146.0
8,1552,136.0
9,4958,169.0
10,5151,180.0
11,5165,189.0
12,5349,188.0
13,5353,135.0
14,5486,154.0
15,5577,157.0
16,5741,130.0
17,5768,173.0
18,5772,158.0
19,5779,168.0
20,5784,147.0
21,5800,143.0
22,5811,152.0
23,5856,128.0
24,6008,192.0
25,6025,135.0
26,6040,160.0
27,6042,159.0
28,6073,165.0
29,6074,166.0
30,6085,160.0
31,6090,164.0
32,6092,164.0
33,6094,164.0
34,6097,164.0
35,6098,164.0
36,6099,164.0
37,6105,163.0
38,6106,163.0
39,6107,163.0
40,6108,163.0
41,6109,163.0
42,6111,163.0
43,6112,163.0
44,6114,162.0
45,6115,162.0
46,6122,159.0
47,6125,159.0
48,6126,159.0
49,6128,160.0
50,6131,159.0
51,6132,159.0
52,6133,160.0
53,6134,160.0
54,6136,158.0
55,6137,158.0
56,6138,158.0
57,6140,158.0
58,6142,158.0
59,6145,158.0
60,6148,158.0
61,6149,158.0
62,6150,157.0
63,6151,164.0
64,6169,139.0
65,6172,139.0
66,6173,139.0
67,6174,139.0
68,6177,133.0
69,6180,133.0
70,6184,139.0
71,6188,159.0
72,6189,159.0
73,6191,159.0
74,6192,159.0
75,6193,159.0
76,6194,159.0
77,6195,159.0
78,6198,159.0
79,6201,157.0
80,6202,157.0
81,6203,157.0
82,6209,136.0
83,6210,136.0
84,6216,137.0
85,6217,137.0
86,6218,137.0
87,6235,133.0
88,6243,157.0
89,6244,136.0
90,6680,193.0
91,6897,228.0
92,6898,197.0
93,6915,165.0
94,6929,284.0
95,6932,184.0
96,6938,153.0
97,6940,181.0
98,6945,183.0
99,6958,221.0
100,6961,288.0
101,6963,297.0
102,6979,181.0
103,6986,151.0
104,6987,203.0
105,6989,147.0
106,6990,176.0
107,6992,187.0
108,6997,188.0
109,7000,181.0
110,7002,197.0
111,7003,193.0
112,7008,187.0
113,7013,194.0
114,7014,134.0
115,7025,261.0
116,7026,152.0
117,7028,201.0
118,7031,201.0
119,7036,186.0
120,7062,188.0
121,7063,260.0
122,7071,208.0
123,7072,159.0
124,7077,254.0
125,7081,267.0
