,Unnamed: 0,accession_id,phenotype_value
0,0,1,11762.7352344213
1,1,2,24272.98750940267
2,2,4,8553.424728613843
3,3,6,19712.17143351112
4,4,7,1013.7643774852407
5,5,8,21007.37294924293
6,6,9,-5072.171387617852
7,7,12,3455.694244242117
8,8,23,18526.777240090323
9,9,32,15337.197528619405
10,10,45,514.391201575295
11,11,51,1619.9742756783312
12,12,60,-1328.3793445439103
13,13,62,14379.247593467551
14,14,66,6485.641942173708
15,15,69,8022.735325826905
16,16,74,-3380.283532947812
17,17,79,13673.359494604189
18,18,80,12388.342994126277
19,19,81,4719.478096355563
20,20,83,17271.020459357118
21,21,84,5546.205339289098
22,22,85,23359.592693851093
23,23,86,7385.580505418651
24,24,87,4690.492625936034
25,25,88,497.9206264871443
26,26,89,-4662.670621227776
27,27,91,3398.0430293972368
28,28,94,21998.371268307583
29,29,96,-5437.119897635076
30,30,104,14202.044801374115
31,31,106,10376.3754893341
32,32,116,1454.517562196762
33,33,121,-1032.8090909719142
34,34,122,7194.078187450328
35,35,126,1442.3805771294196
36,36,137,-832.7796795564201
37,37,146,-785.000048277787
38,38,148,11722.769262796275
39,39,149,963.5676069123916
40,40,151,1899.7977650833652
41,41,153,5071.4664971391
42,42,157,-1619.0910443192136
43,43,159,-4692.618433445345
44,44,160,-1177.87933364498
45,45,163,-1022.6370836091756
46,46,165,-65.92363882851106
47,47,166,745.4311174402974
48,48,167,-2008.6109344557503
49,49,169,-1414.4217635311377
50,50,170,-770.6641108036459
51,51,173,-1322.3091777214945
52,52,174,-3992.452113396659
53,53,175,2150.6956798733404
54,54,178,-1909.0063712155577
55,55,179,-2943.624546658347
56,56,183,-1560.5258950182024
57,57,184,-169.24627934854095
58,58,185,-2240.8352190786945
59,59,187,1721.933352445061
60,60,188,336.1818869559607
61,61,190,-3868.1055520246714
62,62,191,-1150.0205189716266
63,63,194,-3735.2708631980745
64,64,196,-1031.461207141695
65,65,198,-2713.5576662128437
66,66,200,-1348.301259267148
67,67,202,-2407.5591871905644
68,68,203,60.66093190176108
69,69,204,-3638.516390766403
70,70,205,2679.71192086224
71,71,206,2145.056754973063
72,72,207,-3408.4792325439694
73,73,208,-3677.600517275428
74,74,210,-1110.0102727154224
75,75,212,-2697.805894285192
76,76,213,-2650.789165585234
77,77,214,-328.7232857234812
78,78,215,-3814.372841898049
79,79,216,-1982.418626630528
80,80,217,-2873.7265785532963
81,81,219,-3694.397516955204
82,82,222,-2766.157058709832
83,83,223,-2577.3076179039376
84,84,224,-2506.2277770223723
85,85,230,158.20088445678962
86,86,231,-3640.674020569242
87,87,236,-3542.174290360248
88,88,252,-1893.468140093756
89,89,262,5503.694353348451
90,90,263,6601.582961925859
91,91,267,863.9177124263302
92,92,269,6877.343554657378
93,93,273,248.94977549136348
94,94,282,-253.8409834664965
95,95,287,-587.7912963380628
96,96,288,744.510655493382
97,97,295,965.1491880196354
98,98,296,4001.667119667016
99,99,314,1204.2724183144112
100,100,318,1171.9580587300825
101,101,320,-1170.17770969612
102,102,321,8044.616220050243
103,103,323,1014.3264414946666
104,104,326,838.4913590577985
105,105,327,-2324.078389508328
106,106,328,3819.037597052096
107,107,332,2791.673531040047
108,108,334,-1392.394813077571
109,109,338,-1547.1549453920968
110,110,339,1551.107523929791
111,111,340,-559.5901025379851
112,112,341,1273.8361575131937
113,113,346,10391.89507831479
114,114,347,-845.1213356782215
115,115,348,861.6706499160562
116,116,349,-1119.769616170088
117,117,355,3656.2344058802105
118,118,357,22133.109976632048
119,119,359,-1178.7693717352474
120,120,361,924.9158133622489
121,121,363,872.424925039144
122,122,364,-430.10181508861984
123,123,366,1163.0630675753275
124,124,367,-1028.7426017034409
125,125,368,-2154.918948696163
126,126,369,668.7081513566509
