,Unnamed: 0,accession_id,phenotype_value
0,0,1,19.692071547425755
1,1,2,-2.9435592454406314
2,2,4,-42.31142813155015
3,3,6,-49.48185091010677
4,4,7,-49.48185091010677
5,5,8,-49.48387389602891
6,6,9,-49.48387389602891
7,7,12,-40.5919896292474
8,8,23,-42.326997280502894
9,9,32,-55.11021105592146
10,10,45,-49.52028764262772
11,11,51,-42.35121595665161
12,12,60,-32.843460032761804
13,13,62,-55.1439894888909
14,14,66,-54.67626774348044
15,15,69,-59.65055761585776
16,16,74,-42.37197482192193
17,17,79,-43.9485653183542
18,18,80,103.26474986927356
19,19,81,-13.572664760965962
20,20,83,-31.968550365987795
21,21,84,-43.6308316779976
22,22,85,-34.24738332954189
23,23,86,-36.447851403963085
24,24,87,-27.08720485665094
25,25,88,-46.50335798053372
26,26,89,-42.38408415999629
27,27,91,-39.2157478510104
28,28,94,-42.38927387631387
29,29,96,-59.68465643957988
30,30,104,-59.69439896064332
31,31,106,-32.87430927717237
32,32,116,-32.88101563465293
33,33,121,-55.20929445929846
34,34,122,-49.59918409359179
35,35,126,-56.68771882965047
36,36,137,-49.61334499504689
37,37,146,-32.90113470709461
38,38,148,-42.43598132317211
39,39,149,-42.43598132317211
40,40,151,-49.627505896501965
41,41,153,-42.43944113405049
42,42,157,-42.44290094492889
43,43,159,-42.44463085036808
44,44,160,-32.9105236075674
45,45,163,-49.6396438120349
46,46,165,-49.462278301028064
47,47,166,-55.26108805651827
48,48,167,-51.13499537313959
49,49,169,-32.915888693551835
50,50,170,-32.91722996504795
51,51,173,-32.91857123654407
52,52,174,-49.65178172756784
53,53,175,-42.458470093881616
54,54,178,-59.78451728048033
55,55,179,-32.9225950510324
56,56,183,-59.78938854101208
57,57,184,-42.4671196210776
58,58,185,-55.281355116299935
59,59,187,-49.66391964310077
60,60,188,-49.66594262902292
61,61,190,-42.47230933739518
62,62,191,-49.1628467343817
63,63,194,-54.27168039956084
64,64,196,-49.67403457271155
65,65,198,-55.297118385018976
66,66,200,-42.480958864591145
67,67,202,-49.680103530478014
68,68,203,-32.93869030898575
69,69,204,-32.94003158048186
