,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.055271518450763946,1.100736588090576,0.7726030039600356,0.4728476461138292,0.5,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
1,0.3245268152606917,0.7305619335394474,0.771671714552014,0.48310581047569817,0.5,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
2,-0.14357425400643775,1.1423954338299545,0.7867960057758188,0.4579547926793893,0.7,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
3,-0.2591603124588229,0.8898550059307512,0.7775935404216703,0.47842768263608093,0.7,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
4,-0.2645094757895545,0.9036825776672258,0.7585127660042243,0.5000701605468654,0.7,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
5,0.0657532625506817,1.1625112011995298,0.7679032639970667,0.46817603692816057,0.7,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
6,0.15037759769125036,1.0063469285373112,0.7189953052340858,0.5236523478469606,0.5,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
7,0.09550788724754666,0.8908500668051238,0.7614909631069641,0.49015516889039085,0.7,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
8,0.25267371149814544,0.897548708043439,0.7666023419392727,0.4808059499849161,0.7,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
9,0.1644632043931905,0.8026390636921484,0.8002693950183718,0.4524090800601415,0.5,3,-1,Random_Forest,SNPs,-,3,364644,0.03307869179359273,0.9527127507335507,0.7682438300009524,0.48076046761624325,0.4038658688556733,0.2846920566114797,0.04161129388735857,0.04057333218856882
0,0.05783547344446238,1.0400750261666105,0.7805136219647456,0.46455020460671376,0.5,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
1,0.36633336200313726,0.7075927981839942,0.8203223393809284,0.42855784095593363,0.7,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
2,-0.12538237832248966,1.1332724448982197,0.8316708815397225,0.40691581066747223,0.7,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
3,0.004548417162830054,0.7912046032594228,0.8583367365930501,0.38183103388158723,0.5,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
4,0.03145449691687496,0.7908878066382663,0.846770736499876,0.39834072480228944,0.7,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
5,0.20179697600313795,1.074541110336785,0.8173144928393333,0.4153619523749683,0.7,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
6,0.24523029996044832,0.94851013661747,0.7839025647457639,0.45920972141576955,0.7,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
7,0.23080014834155504,0.8215269609879573,0.7894727056903758,0.4605060836405215,0.1,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
8,0.24362569371313114,0.9029657552952619,0.8242540947523485,0.41721911159555003,0.5,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
9,0.22688505680683846,0.7720750821525184,0.8253554663831139,0.42304493766461715,0.1,5,-1,Random_Forest,SNPs,-,5,364644,0.1483127546029926,0.8982651724536506,0.8177913640389258,0.42555374216054226,0.2916444378562221,0.2848704313895253,0.05111896114428903,0.05490864809779188
0,0.105309346994791,1.0135326513575993,0.862769546404645,0.36732807188737526,0.1,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
1,0.430342058643177,0.6709035051103177,0.8593624135151161,0.37915178554779544,0.5,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
2,-0.017183600754236306,1.0774173102144293,0.8816088268863362,0.3412593836715137,0.7,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
3,0.16512855134801885,0.7245836650913441,0.8701292940502883,0.3655932788627504,0.7,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
4,0.3354411898284636,0.6551210819586883,0.8570387440823334,0.3847627584104148,0.5,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
5,0.3500318779204993,0.9696441457362772,0.8656432015641421,0.3562086716438997,0.7,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
6,0.2510154760084835,0.9448680631435987,0.8632276537622467,0.3653300663178724,0.1,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
7,0.15958366237797872,0.8587158282063371,0.8528870556739612,0.38495202739801465,0.7,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
8,0.2568916356476765,0.8950122327924135,0.8885380108425771,0.332265294489051,0.7,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
9,0.24679900830425294,0.762066628735513,0.8474473825319917,0.39538376797430164,0.1,10,-1,Random_Forest,SNPs,-,10,364644,0.2283359206319105,0.8571865112346518,0.8648652129313638,0.3672235106202989,0.25546588082837307,0.2898891767085436,0.024572028105531454,0.03909643245099589
0,0.22440374994770973,0.943667817827589,0.8946164761337372,0.32189573915945885,0.1,50,-1,Random_Forest,SNPs,-,50,364644,0.2867856879580059,0.8238600175669509,0.8979381645026201,0.31930473179525165,0.2519628051512184,0.28212122069220674,0.010036560089996543,0.01888344996001612
1,0.40739418661403826,0.6842832928206412,0.8944204914294676,0.3285127435964792,0.1,50,-1,Random_Forest,SNPs,-,50,364644,0.2867856879580059,0.8238600175669509,0.8979381645026201,0.31930473179525165,0.2519628051512184,0.28212122069220674,0.010036560089996543,0.01888344996001612
2,0.04651097230557866,1.04313885843432,0.9061504605168046,0.30383724749561913,0.7,50,-1,Random_Forest,SNPs,-,50,364644,0.2867856879580059,0.8238600175669509,0.8979381645026201,0.31930473179525165,0.2519628051512184,0.28212122069220674,0.010036560089996543,0.01888344996001612
