,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Random_Forest,SNPs,-,3,312695,0.02732914717265933,0.9384238833920209,0.7770335410180051,0.469982124014213,0.5690551495372512,0.39255152355697365,0.08256494447208985,0.08714453337331753
1,Random_Forest,SNPs,-,5,312695,0.1948231029392534,0.8582906201915959,0.8018477005281823,0.44416855412054196,0.5678916191418455,0.47687356643629353,0.04701408579530371,0.05587132330026001
2,Random_Forest,SNPs,-,10,312695,0.1205465063407185,0.8963781028843509,0.8540923102131158,0.38101422441262583,0.2874450735976701,0.24090378260626938,0.03308812835957923,0.03626812814819329
3,Random_Forest,SNPs,-,50,312695,0.2569474658599327,0.8261606044215556,0.8927293804688385,0.3273192698104756,0.27004996393343855,0.27663052126436355,0.01088769472063297,0.022514573432179594
4,Random_Forest,SNPs,-,100,312695,0.23386752374345723,0.8359950694901777,0.8987331820977233,0.3179867053445406,0.3356596378583072,0.2842041471710548,0.007131748138193544,0.01041570493551372
