,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.27404665580139276,0.789763224295608,0.8955283053693871,0.3248076886473525,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
1,0.3675388912599876,0.8395566860856183,0.901169979122495,0.31223742876770066,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
2,0.7012488888168156,0.5964255359720325,0.8629091066769181,0.36441780559719145,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
3,0.5961370887016375,0.6887350928702821,0.8339372285969067,0.4030699851313176,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
4,0.47147116769070707,0.8236375389811974,0.8801915977504051,0.3405554884378843,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
5,0.7547627388303626,0.5074516877164486,0.8797149659748924,0.34563191627833445,0.1,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
6,0.2631287132775927,0.689053999499065,0.8946695796349926,0.3305696950527268,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
7,0.5852880635279756,0.5546724268503983,0.8788145382046975,0.35299328103010885,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
8,0.5906903644758832,0.649029382546294,0.8657776259054429,0.3657596686599964,0.5,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
9,0.0534772116576252,0.7602422944664103,0.8647390330990353,0.3731390777761313,0.7,3,-1,Random_Forest,SNPs,-,3,344721,0.46577897840399796,0.6898567869283354,0.8757451960335173,0.3513182035378744,0.4350144735306888,0.22365325838860486,0.0390583689911843,0.05204628877449522
0,0.3731997154427763,0.7338497390034857,0.9039801499912145,0.31139203015927386,0.5,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
1,0.6270578115963702,0.6446943580299812,0.8983494895138657,0.31666152604621733,0.5,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
2,0.7401958395463066,0.5561917153371589,0.89366508089075,0.3209469389436804,0.5,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
3,0.5647235375755628,0.7150193877374671,0.9021437002565378,0.30941311168444924,0.5,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
4,0.46932640032814765,0.8253070055345894,0.8877179038966884,0.3296852378056003,0.5,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
5,0.8254221187412504,0.4281501315983204,0.8932760837112388,0.3255659059811694,0.7,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
6,0.4686702116996405,0.585112698095469,0.9033667189768464,0.31662812650867705,0.5,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
7,0.5307857220555441,0.5899957985958694,0.9134777578936392,0.2982669000002008,0.7,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
8,0.6024263963184766,0.6396569830094488,0.8926444738216655,0.3271113094845331,0.7,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
9,0.12166957782637366,0.7323445475021713,0.9284705470689552,0.2713481979734485,0.7,5,-1,Random_Forest,SNPs,-,5,344721,0.5323477331130448,0.6450322364443961,0.9017091906021402,0.312701928458725,0.3843223186704744,0.2210623940007195,0.023445480072891895,0.03389567278748386
0,0.3295394059726424,0.7589779876185668,0.928476548444606,0.2687516959235408,0.5,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
1,0.5412701633909125,0.7150091611026219,0.927669586280895,0.26711667062496447,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
2,0.8009671368341532,0.4868148976166764,0.9347682774183093,0.2513765196016872,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
3,0.6862644919702703,0.6070396562355321,0.9194940005592543,0.28064573172672286,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
4,0.5687155888470302,0.744018390858526,0.9351970406340382,0.25046189677989866,0.5,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
5,0.8659138338702139,0.37522646275939836,0.9215185940103559,0.2791845808797857,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
6,0.3574196503318061,0.6434594170262895,0.9259951771865422,0.2770869932423376,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
7,0.6077640423665054,0.539432379808514,0.9225004205321491,0.2822869821816388,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
8,0.6569001094107991,0.5942219141205783,0.9160435549153645,0.28927465065926333,0.5,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
9,0.11181208849558866,0.7364426274205849,0.928903131882895,0.2705264447414453,0.7,10,-1,Random_Forest,SNPs,-,10,344721,0.5526566511489922,0.6200642894567289,0.9260566331864409,0.2716712166361285,0.44988677534254906,0.246893749577126,0.012267611037322478,0.025144308390788316
0,0.40110728958188824,0.7173268137686156,0.9482474703304575,0.22860870990586135,0.7,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
1,0.6079611490172262,0.6609942261917425,0.951976053740475,0.21765539706555437,0.5,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
2,0.8180927216718694,0.4654001328164999,0.9451111001150854,0.23058844927091304,0.7,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
3,0.7085910335315835,0.5850415102068173,0.9523570830337156,0.2158954503386963,0.7,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
4,0.4649171222046915,0.8287285818015475,0.9502806958089339,0.21938491735592133,0.7,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
5,0.8450777823863964,0.4033279557121297,0.9458221429023237,0.23196312620851342,0.5,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
6,0.4891777391625193,0.5737099054805925,0.9501147960228559,0.22749507787518888,0.5,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
7,0.6748982154498604,0.4911034513209625,0.942646518229645,0.24284047396854222,0.7,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
8,0.7812440526592264,0.4744804344945762,0.9427732181929395,0.23882677766132138,0.5,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
9,0.15862606565610715,0.7167719749627702,0.9508619896548689,0.22490197731591838,0.7,50,-1,Random_Forest,SNPs,-,50,344721,0.5949693171321369,0.5916884986756255,0.9480191068031301,0.22781603569664308,0.42471050622147655,0.2678452228989146,0.007209896886490809,0.017254687852451007
0,0.4325427706363226,0.6982470640205082,0.953544217223358,0.21659422476259635,0.7,100,-1,Random_Forest,SNPs,-,100,344721,0.5909449358619612,0.5948195009909083,0.9508647478238794,0.22143905616118562,0.43815948209178907,0.2546920037757224,0.0072258283894699096,0.015821097345147868
1,0.5727709937664538,0.6900228579478057,0.9520920140105305,0.21739245914624716,0.5,100,-1,Random_Forest,SNPs,-,100,344721,0.5909449358619612,0.5948195009909083,0.9508647478238794,0.22143905616118562,0.43815948209178907,0.2546920037757224,0.0072258283894699096,0.015821097345147868
