,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.23419452190475853,0.9532550029349405,0.778143953003753,0.4774822893346089,0.5,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
1,0.15992507858816096,0.8091243834681001,0.6938863066229608,0.5595092568367688,0.1,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
2,0.13956718673288548,1.3856074819213104,0.7799149821730436,0.43544462652441007,0.7,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
3,-0.37625541945683305,0.9072970116790475,0.7683838149885809,0.4915573588092428,0.5,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
4,0.6437729484226022,0.4882768440653068,0.7900951642539934,0.4661343832567828,0.7,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
5,0.24331887890199977,0.8712193383695146,0.848214941344842,0.3839302235379094,0.5,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
6,0.018553290290881375,0.8917368783638997,0.8294277582880041,0.41591701851529594,0.7,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
7,0.3588500478001405,0.5820553496850488,0.5942392288226543,0.6531529656154352,0.1,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
8,0.5073022077153739,0.522016195531997,0.7208103533633173,0.5413441002797211,0.7,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
9,0.6839792686025594,0.7301077199193983,0.7472688630426876,0.4817956771637751,0.5,3,-1,Random_Forest,SNPs,-,3,336711,0.21448189656930122,0.8140696205938563,0.7550385365903837,0.490626789987395,0.6881414087787872,0.512922239259037,0.14254545948087666,0.15265379938977974
0,0.3005809265704348,0.717605934804666,0.8438568139615414,0.40057436284259906,0.5,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
1,0.30034994956293315,0.7384085453606798,0.8190779230564171,0.4301418313754281,0.5,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
2,0.43501251092278437,1.1227967663052596,0.8430562007768092,0.3677136712608752,0.5,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
3,0.06677080656606038,0.747126459772436,0.8455465468877715,0.4014103453726101,0.5,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
4,0.03242642113013605,0.804719788683863,0.7317456427783593,0.5269547325972169,0.1,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
5,-0.09172596510393705,1.046472637767087,0.8837718600700918,0.3359645343904403,0.7,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
6,-0.1380460254378415,0.96024770758254,0.8085417187017304,0.44064575497626246,0.1,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
7,0.4349436146250365,0.5464247617558051,0.8695908698430215,0.37028308511360886,0.7,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
8,0.24328271151968672,0.6469347758546713,0.8348450032685152,0.4163605872588497,0.7,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
9,0.35489899402872827,1.043140994652825,0.8782429933765032,0.33441096164810336,0.5,5,-1,Random_Forest,SNPs,-,5,336711,0.19384939443840216,0.8373878372539832,0.835827557272076,0.40244598668359943,0.413882869291661,0.37921169867774057,0.0859523139465069,0.11167268188405631
0,0.29332563476132334,0.7213183071367668,0.8630165820615767,0.3751937811807115,0.1,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
1,0.4448970154245938,0.6577230473556284,0.8961197358860813,0.3259360665085002,0.5,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
2,0.16592907677028146,1.3642162814032384,0.8659921547148255,0.3397839088661273,0.5,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
3,0.4736549388064364,0.5610934972258967,0.909988330362263,0.3064355583665249,0.1,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
4,0.032759650863845025,0.8045812050873149,0.8710043768514083,0.36541586952141525,0.5,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
5,-0.14993072818586972,1.074006468818236,0.9220859901507129,0.2750714826399157,0.7,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
6,0.24193525742069166,0.7837120330444782,0.8793498340657722,0.349797317302499,0.7,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
7,0.5055581476112911,0.5111426150131518,0.8791134766839568,0.35650762106164496,0.7,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
8,0.5285160102072475,0.5106544772733754,0.8722619436727601,0.36617096566618385,0.7,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
9,0.2477543655428336,1.1264424062823377,0.8468117008111541,0.3750993578348289,0.1,10,-1,Random_Forest,SNPs,-,10,336711,0.27843993692226743,0.8114890338640425,0.8805744125260511,0.34354119289483515,0.4328560308951753,0.5656598279209166,0.04457631485399746,0.06396218939873625
0,0.37142954637689396,0.6802902826061814,0.9228925233810354,0.28149447657279786,0.1,50,-1,Random_Forest,SNPs,-,50,336711,0.39448356468295315,0.7370364531377915,0.9156806154916299,0.28910167190384195,0.41717129385269125,0.4841912778069606,0.030342006369630786,0.05929962535992441
1,0.5795344811012767,0.5724287953669379,0.8913556010445486,0.3333262898178205,0.1,50,-1,Random_Forest,SNPs,-,50,336711,0.39448356468295315,0.7370364531377915,0.9156806154916299,0.28910167190384195,0.41717129385269125,0.4841912778069606,0.030342006369630786,0.05929962535992441
2,0.4028977880502087,1.1542664634721043,0.9239225034728505,0.2560152304810328,0.1,50,-1,Random_Forest,SNPs,-,50,336711,0.39448356468295315,0.7370364531377915,0.9156806154916299,0.28910167190384195,0.41717129385269125,0.4841912778069606,0.030342006369630786,0.05929962535992441
