,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.40984634936180764,0.8707903956639177,0.7987095111365251,0.44118643349616843,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
1,0.18335153751788957,0.8900243973895203,0.8023047027071663,0.44534264612197744,0.1,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
2,0.22560640972613366,1.0697430110241763,0.8102997275257239,0.4231643313735572,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
3,0.1737017979136446,0.8572671781606171,0.7903075478996551,0.4606400660484412,0.1,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
4,0.17216054034738526,0.8210815134994537,0.7749332841789887,0.47927651355858963,0.1,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
5,-0.13920348474462196,0.6823442686030229,0.7886189083432223,0.47316896873727277,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
6,0.18337067833274123,0.9771706882532224,0.7960208247953444,0.44740902277500366,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
7,0.32423539104734356,0.7901908947766446,0.7489933497060268,0.5027516316569854,0.1,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
8,0.3363824919590982,0.9339368448996869,0.7675366053573702,0.47354540968324094,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
9,-0.5080518399020952,0.96772955078137,0.8064684596712397,0.4485545484825863,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.13613998715593265,0.8860278743051632,0.7884192921321262,0.45950395719338233,0.5293054630185476,0.2137047197965379,0.037740798223356783,0.04511937597990089
0,0.2601367138207977,0.9750049485625477,0.8674596683963958,0.35800125450856285,0.7,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
1,-0.013788109788031022,0.9916488988847723,0.8504444315997456,0.3873445144100028,0.5,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
2,0.41476479432115965,0.9299590066002913,0.8461023453997096,0.3811457461056971,0.5,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
3,0.6164080399836129,0.5840937248174694,0.8411861706301339,0.400880073654707,0.1,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
4,0.03012736573418151,0.888731482990639,0.806389800429641,0.4445233993406967,0.1,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
5,0.23082947136427268,0.5606789010107224,0.8706022061250379,0.37020870197135264,0.7,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
6,0.34197568466281425,0.8771601989499188,0.8534128502888872,0.37927985182293605,0.5,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
7,0.14951681933386662,0.8864763713028004,0.8598158440097751,0.3757165625822264,0.7,5,-1,Random_Forest,SNPs,-,5,314263,0.25290754466654874,0.8290399875140955,0.8491644907234412,0.38772638294564343,0.428190887969257,0.2930044253437951,0.034772648056090066,0.04612160766708872
