,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.708295305986532,1.1234500549070694,0.6983863700202197,0.5572526209735513,1.0,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
1,-0.8824422458945878,1.1643937359804453,0.7394333370453177,0.5182702495365094,1.0,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
2,-0.5259908630695149,0.9491759580853182,0.6884805596414509,0.569166871928843,0.5,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
3,-0.4542115174482133,1.0676741417309554,0.6553143953350995,0.5942505794246072,1.0,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
4,-0.32160392798690696,1.0575554049858713,0.6360545674239253,0.6065232851698109,0.7,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
5,0.19347685484616073,0.7976958083277219,0.5383381968046094,0.6872638127325028,0.7,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
6,-0.06898543323362771,0.8934908665533275,0.7447628988102306,0.5108954694920593,1.0,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
7,-0.25381774682974734,1.018550686024194,0.6251058603458542,0.6166645582601693,1.0,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
8,0.3491666483351301,1.419491717788176,0.736009549774721,0.45140513028501766,0.7,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
9,-0.12044299409044368,0.8942680029939336,0.7525940711994528,0.5049529456850919,1.0,3,-1,Random_Forest,SNPs,-,3,334119,-0.27931465313582826,1.0385746377377012,0.6814479806400882,0.5616645523488163,0.753365285942349,0.3442443978549836,0.13412369832450916,0.13354873529659692
