,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.4969025004713047,0.9427230106658164,0.853920126542679,0.36497948673394315,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
1,0.21619943941550757,0.7928143111808482,0.7973900124578418,0.4550229801018367,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
2,0.184494454576838,0.9773267965423722,0.8276648959519057,0.4108502348199154,0.1,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
3,0.33559067581196,0.6517943372962522,0.7683211795036724,0.4904053704220717,0.1,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
4,0.06285142811568811,1.0389814892067413,0.842283248074246,0.3937254900503207,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
5,0.19633672522348755,0.5425539825375507,0.7869905846291908,0.4756152423695367,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
6,0.3755104539318147,0.7383028600126643,0.8355535848297585,0.40829916757437956,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
7,0.12791430604115595,0.9857529439598098,0.8506331546413928,0.383602577290364,0.7,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
8,0.6082162443093708,0.6111089068749279,0.8170326187626908,0.42873012257031634,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
9,0.012540567342163578,1.0003718299610935,0.7833385472396734,0.4651073244783117,0.5,3,-1,Random_Forest,SNPs,-,3,314263,0.2616556795239291,0.8281730468238077,0.8163127952633051,0.4276337996410996,0.37281784151155933,0.3598817208902986,0.05978845751066969,0.08281557082782758
0,0.4523531580922038,0.9835769038358,0.84162306751307,0.3800311778191725,0.1,5,-1,Random_Forest,SNPs,-,5,314263,0.40443517743793866,0.7494086162857786,0.8540429830946864,0.381471904622822,0.2822044260756141,0.3536302835850754,0.02234293167806616,0.020970886259083464
1,0.3553271098848819,0.7190157438304657,0.8664651739682449,0.36940279577345053,0.1,5,-1,Random_Forest,SNPs,-,5,314263,0.40443517743793866,0.7494086162857786,0.8540429830946864,0.381471904622822,0.2822044260756141,0.3536302835850754,0.02234293167806616,0.020970886259083464
