,r2s,RMSEs,r2s_train,RMSEs_train,max_features,n_estimators,n_jobs,Model_Name,feature_represenation,variance_maintained,tree_num,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.7511076817810647,0.8784790968128077,0.8120194565861774,0.44597043848870366,0.5,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
1,-0.2000217310468102,1.6361137534231207,0.7833824029602585,0.4195160881193742,0.7,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
2,0.7348773492909068,0.45104269762706034,0.6786212612704148,0.5729451172574674,0.5,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
3,0.220090030131616,0.6484528347427331,0.6450399226147798,0.6111128011078025,0.1,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
4,-2.0186646425839054,0.8823831982405992,0.7729191809611635,0.49063935337181563,0.7,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
5,0.05669134538824683,1.3593945896715351,0.6130610629634676,0.5865338764105769,0.5,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
6,-0.430393495544686,1.132018401510872,0.6261468700424464,0.6148972117413061,0.5,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
7,-0.3407234298071222,0.8434158232842676,0.7157420227154518,0.5449747706919768,1.0,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
8,-0.7610905947597177,1.0920538074412294,0.8045652792637803,0.44783131801043646,0.7,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
9,0.15028723504987307,0.8579611198735033,0.6386962786587449,0.6052518488676433,0.5,3,-1,Random_Forest,SNPs,-,3,321282,-0.3340055615662664,0.9781315322627728,0.7090193738036685,0.5339672824067103,1.4694127017792602,0.6704740379291141,0.1538248033650516,0.1491625837787415
0,0.30487292475015015,0.5534865958502155,0.7695904047297482,0.4937418071466775,0.5,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
1,0.1655125171990226,1.3643596073986053,0.8834485916674533,0.3077233957256859,0.5,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
2,-0.004481340557244584,0.8779406868208036,0.7303785115851558,0.5247853498347267,1.0,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
3,0.17979571193031219,0.6649931547291393,0.8488827678679798,0.3987389134504767,0.7,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
4,-2.362487911705783,0.9312797547467435,0.8103929192155792,0.4483316812167412,0.7,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
5,0.08567138893402881,1.3383502443617739,0.7982337091420812,0.423541712937648,0.5,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
6,-0.06705283087996072,0.9777294224589174,0.8276493393012977,0.4175019320109965,0.5,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
7,0.5270215220790647,0.500948216482824,0.786767012087525,0.4720057213119593,0.7,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
8,-0.318352000064257,0.9448630804394481,0.78101146516663,0.4740501510798781,0.5,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
9,0.5328910890940024,0.6361222879065433,0.7835752464199188,0.46843935384756774,0.1,5,-1,Random_Forest,SNPs,-,5,321282,-0.09566089292206645,0.8790073051195014,0.8019929967183369,0.4428860018562358,1.6421213038543598,0.5905594793854376,0.0845970419176275,0.1187415236439529
0,0.1681685586967333,0.6054700582659276,0.8940640482533786,0.3347890986337183,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
1,0.1360387446144341,1.3882448577850846,0.8747942232179936,0.31894363302947487,0.5,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
2,0.21758255046053487,0.7748426239722118,0.7947127201200711,0.457915634455933,0.1,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
3,0.3833822305194059,0.5765861087259544,0.8639369649958201,0.3783569386868541,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
4,-0.11382786220855468,0.5359926505411213,0.7782285454758344,0.4848696221832884,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
5,0.15434808330751648,1.287106389909138,0.8598326809703859,0.3530167130658529,0.1,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
6,-0.008153665188218584,0.9503620593987577,0.8090112582699683,0.4394969818569784,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
7,0.28398556524916485,0.6163579952376157,0.8239784305356033,0.42884762684406563,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
8,0.24707454742914037,0.7140509114504598,0.8528764159658699,0.3885570098992277,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
9,0.46071656706142783,0.6835024498214857,0.8355143788047674,0.40837944732822096,0.7,10,-1,Random_Forest,SNPs,-,10,321282,0.19293153199415844,0.8132516105107757,0.8386949666609693,0.3993172705983614,0.332934415646559,0.5905096491258702,0.07261237221344577,0.10664396290403692
0,0.10575474408449337,0.6277740042312907,0.9092271251477072,0.30990434608417883,0.7,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
1,0.09791176873713836,1.4185460819148383,0.9025022409412395,0.28144858547569623,0.5,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
2,0.5520414264878004,0.5862909168433906,0.8776540854864937,0.3535079519399111,0.5,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
3,0.3387084530220962,0.5971076602342417,0.8983570124789976,0.32701700492695046,0.1,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
4,-0.4948460982336427,0.6209377120547354,0.8792511323805758,0.35777804500988836,0.7,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
5,0.19105003505303697,1.2588658660624725,0.8884480798270631,0.314927371725497,0.7,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
6,0.4941560181903618,0.6731843591938448,0.8834250271611831,0.34336393288393047,0.7,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
7,0.5496152761076689,0.48883688829367766,0.8969799529972838,0.3280808930714898,0.5,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
8,0.25419172854781846,0.7106680423515702,0.8589197191967891,0.3804930759497582,0.5,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
9,0.25687731078938314,0.8023461940868323,0.894893691142664,0.32644821613498404,0.5,50,-1,Random_Forest,SNPs,-,50,321282,0.2345460662786155,0.7784557725266894,0.8889658066759997,0.33229694232022844,0.6017638545649827,0.6051601926481004,0.028756930818574323,0.05471285477698172
0,-0.0018202593792933097,0.6644616348771615,0.8922618790784866,0.3376247845672645,0.7,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
1,-0.03984862108395992,1.5230143670128307,0.900247148108589,0.2846848878930068,0.7,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
2,0.48533121910685784,0.6284317984182286,0.8709630861381724,0.363045815534461,0.5,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
3,0.36103879139526407,0.5869395888845902,0.8882337564799514,0.3429153714292901,0.7,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
4,-0.2895604158134004,0.576727476779598,0.8951124648408519,0.3334525885657163,0.7,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
5,0.1609203799339367,1.2820950223263354,0.8862502146145743,0.3180146861888765,0.7,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
6,0.4199772451361047,0.7208555377472537,0.8976465554887055,0.3217386569203353,0.5,100,-1,Random_Forest,SNPs,-,100,321282,0.2122091198395699,0.8000927391662175,0.8930006862154505,0.32641946778918535,0.5047940843902092,0.6514558616646279,0.01941306684228338,0.041581687385324355
