,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,3,0.03697388010181778,0.9664767710878961,0.06289162530797124,0.9678639008894429,0.13796609604326382,0.31175952517841626,0.013340100619649804,0.03440850212456561
1,Lasso,PCA_SNPS,0.05,3,0.03663130680881953,0.966725502414533,0.06299586716647634,0.967806040092496,0.15164891015124707,0.31497255412491365,0.012698105285494933,0.033781530141680324
2,ElasticNet,PCA_SNPS,0.05,3,0.020215826525751723,0.9748989043327121,0.04094106534642901,0.9790939606563924,0.09652524404005822,0.3094647360724152,0.014298797905382467,0.029833143622365634
3,Ridge,PCA_SNPS,0.1,8,0.03140948174867231,0.9692918819719664,0.06866734314946496,0.9648850454740282,0.1181495628214367,0.3108262853815934,0.01519273288036544,0.03570661078184
4,Lasso,PCA_SNPS,0.1,8,0.028536716220808556,0.9712159963754492,0.06035123512129006,0.969128521187188,0.13643828670396002,0.32003071396942295,0.019983825907544446,0.03043499244794024
5,ElasticNet,PCA_SNPS,0.1,8,0.008323496797275742,0.9799789267540606,0.037319791190156756,0.9810019317389764,0.0701820237699335,0.2970032993175898,0.03349069567964216,0.04327542421699165
6,Ridge,PCA_SNPS,0.2,29,0.036461648209883256,0.9661745750672445,0.10240353214239035,0.9472374115999175,0.10282160915735156,0.30013554888693667,0.01576455273362058,0.03411925661323744
7,Lasso,PCA_SNPS,0.2,29,0.01918152645008926,0.9751485173988536,0.06928206577335368,0.9644750677861097,0.11257458039548124,0.3089225657535243,0.05191703918490353,0.04326256787213168
8,ElasticNet,PCA_SNPS,0.2,29,-0.006380503493783685,0.9861818646962135,0.02474222391113229,0.9873651609272057,0.049523329127789756,0.2833100023346451,0.0361174906937777,0.04223746783004984
9,Ridge,PCA_SNPS,0.3,56,0.03470342687198763,0.9666491452542202,0.13898388765983352,0.9276326866410733,0.13481535203433728,0.30011584936988367,0.049228393023986676,0.040085729884464946
10,Lasso,PCA_SNPS,0.3,56,0.028731420909900517,0.9702297449552658,0.10622241382256627,0.9450788480600858,0.10465255158321382,0.3044846773892138,0.0695819874845007,0.051394988561750406
11,ElasticNet,PCA_SNPS,0.3,56,0.0026795486325957964,0.9816962337697023,0.042761075159701734,0.9781442533003601,0.08883220592523623,0.2865064364217116,0.06954148727123038,0.0560477376035296
12,Ridge,PCA_SNPS,0.4,88,0.04787159627440152,0.9597088050951298,0.21083198896091945,0.8880781167100694,0.12906218762388763,0.2946033811128689,0.04891949927451879,0.03989378460314459
13,Lasso,PCA_SNPS,0.4,88,0.021432038619202266,0.9735655241881112,0.1109240823956278,0.942332428590492,0.08733648772041623,0.2995568904626321,0.10444205459828511,0.06387067333826431
14,ElasticNet,PCA_SNPS,0.4,88,-0.016986342529927135,0.9909038902170272,0.04442644420916999,0.9771336941002301,0.06055742152167739,0.27943301352726857,0.07981849756895988,0.051535436132307565
15,Ridge,PCA_SNPS,0.5,122,0.04663461904023043,0.9587999284341842,0.29544470624469793,0.8387437520496577,0.14943562846618896,0.2778177464471648,0.0851445739313031,0.05011241052895348
16,Lasso,PCA_SNPS,0.5,122,0.025890384602624727,0.970680664425857,0.15939888878249092,0.9158744702711672,0.10403455058840157,0.29128508678112996,0.15574487738092901,0.09581461875976224
17,ElasticNet,PCA_SNPS,0.5,122,0.0010122056654346956,0.9814057708762705,0.13004071238817166,0.9318653914686555,0.071783326401062,0.26766039354686266,0.14324222209925946,0.08525327764183119
18,Ridge,PCA_SNPS,0.7,198,0.04293718210899648,0.9633008785293169,0.32532523177559075,0.8210049672990463,0.10409228640896163,0.30747153068237537,0.08213513470433692,0.06411784182253064
19,Lasso,PCA_SNPS,0.7,198,0.02491355406115129,0.9722054798423561,0.09058971770970685,0.9531440425081049,0.11281310167149755,0.3067807364712953,0.10083904542802719,0.06566920219851807
20,ElasticNet,PCA_SNPS,0.7,198,-0.010284698554703398,0.9878477579953666,0.04032162167450416,0.9793776144669525,0.05241995016109777,0.2806912912195853,0.09636935636622232,0.07377164142854374
21,Ridge,PCA_SNPS,0.9,286,0.03724922599499351,0.9648376140782144,0.49879418753106797,0.7068386977396763,0.13989873018801563,0.2974693848485459,0.10701950096043604,0.0761878515937768
22,Lasso,PCA_SNPS,0.9,286,0.02349691808799026,0.9723449149671899,0.06992475442263338,0.9641841230016617,0.11336074831390748,0.30088184262499634,0.050069762702209863,0.045627994928850196
23,ElasticNet,PCA_SNPS,0.9,286,-0.023302539500095032,0.9937581626027777,0.04413174397133196,0.9751235895944238,0.06844515666621538,0.27780802010940564,0.22681654632354634,0.11797968208511288
24,Ridge,PCA_SNPS,1.0,345,0.048933870168367165,0.9595510519006601,0.8498588412303384,0.3584246041616923,0.14300862776101736,0.30489088665362424,0.20585931504381394,0.30783664039967956
25,Lasso,PCA_SNPS,1.0,345,0.025593663560658408,0.9719428668734803,0.09896507409366727,0.948468986993635,0.11764954753823416,0.30953425574519366,0.15693257399636118,0.10379091818879459
26,ElasticNet,PCA_SNPS,1.0,345,-0.018403269899707052,0.9919193502788234,0.010258803094996305,0.9946705902367577,0.04273529305947733,0.28236888512582653,0.026291941999578627,0.03843453920759471
