,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,3,0.19782919375666022,0.8767116644775758,0.2317413796707023,0.8762334022194962,0.20491227614129814,0.2198290461743338,0.02475931550091767,0.02347434410644782
1,Lasso,PCA_SNPS,0.05,3,0.19697932919328207,0.8771244750565711,0.23136130407309685,0.8764506775615436,0.20557202079628933,0.21947893084950731,0.024774231957431156,0.023573145416504224
2,ElasticNet,PCA_SNPS,0.05,3,0.17038386265648997,0.8946804536886521,0.19271989215319543,0.898199148577923,0.1440160427718976,0.24675389594596822,0.03239517940172901,0.026771192908975
3,Ridge,PCA_SNPS,0.1,8,0.3738619048480494,0.7723461651813197,0.4155455829771188,0.7642351326987229,0.1814012646373288,0.17260812673803866,0.021582861688758396,0.018643657969652012
4,Lasso,PCA_SNPS,0.1,8,0.37548338709344087,0.7723271701883948,0.41380928670085726,0.7653695053057107,0.1719107509687534,0.1822435834274359,0.021995142427512524,0.01901944094473597
5,ElasticNet,PCA_SNPS,0.1,8,0.3349444729494401,0.7997354748084429,0.37140068010978877,0.7924981925197899,0.16201886349981504,0.22025689246328026,0.048155110070449474,0.03566926353788563
6,Ridge,PCA_SNPS,0.2,30,0.5357635238756212,0.6590923492155802,0.6163370612869211,0.6191092541109586,0.23358508692356633,0.16100060243087386,0.02468176158058657,0.01775956301010553
7,Lasso,PCA_SNPS,0.2,30,0.5434831585373124,0.6554929106671049,0.6115315691149411,0.6230061935363826,0.2152969929925355,0.17312807527161556,0.023738855632586715,0.020354916986066982
8,ElasticNet,PCA_SNPS,0.2,30,0.5330397528910856,0.6691204210399485,0.5799664151202263,0.6477464682698179,0.17088706135939674,0.2104395441506651,0.03127126669633159,0.01935927263739006
9,Ridge,PCA_SNPS,0.3,61,0.5799468942697557,0.6300050225532636,0.6810275061590438,0.5645353584458902,0.1774675887349415,0.15935140148300475,0.018426826177695237,0.01641008294826953
10,Lasso,PCA_SNPS,0.3,61,0.5730618511688508,0.634504104685227,0.6742450507305292,0.5705279306541664,0.19250017063887456,0.16486129101776992,0.01770840832585442,0.017939396549040133
11,ElasticNet,PCA_SNPS,0.3,61,0.5482279881132754,0.6562663868605048,0.6270619846257285,0.6101752007929919,0.19105845970958674,0.20038389053743805,0.04814583809632781,0.037945748800530185
12,Ridge,PCA_SNPS,0.4,99,0.5610645464685189,0.6400054678004907,0.7112332880467997,0.536988163857208,0.23086584953677428,0.1374807579215805,0.02624363404546785,0.016540587107012065
13,Lasso,PCA_SNPS,0.4,99,0.5678278520929471,0.6366625481427229,0.6917052296672992,0.5548124776908662,0.20948359827705837,0.1492114691593075,0.03241691979340315,0.02262840981817589
14,ElasticNet,PCA_SNPS,0.4,99,0.5515496752090975,0.653505629451586,0.6401016610506741,0.5996180160991617,0.1721397946784224,0.17808490542028216,0.02911173091845003,0.026063943125189115
15,Ridge,PCA_SNPS,0.5,143,0.5796413186983131,0.6288615665799798,0.7569087463479348,0.49275330273641454,0.19203759720684838,0.15156525062781045,0.019587004117571527,0.01587062510829675
16,Lasso,PCA_SNPS,0.5,143,0.5718416638607812,0.633653976514578,0.7252136981303169,0.523694189137588,0.20651841021852393,0.14657123386406867,0.03316447381664927,0.02258628370493593
17,ElasticNet,PCA_SNPS,0.5,143,0.5287934814041589,0.6721376099453878,0.6492721351081949,0.5902725601470062,0.18909176290308383,0.2280630619387511,0.09798506362147887,0.06223551813276374
18,Ridge,PCA_SNPS,0.7,245,0.5671237029149689,0.6442965010361916,0.8174803629998857,0.4265256052912441,0.10660500965815295,0.16737109791939664,0.03659875541414244,0.04134381983932804
19,Lasso,PCA_SNPS,0.7,245,0.5726073269437026,0.6338051314295251,0.7577068855274831,0.49152773223329627,0.19363861892374395,0.14291331609877808,0.0547320804518509,0.06309001312728081
20,ElasticNet,PCA_SNPS,0.7,245,0.5407981159407046,0.6622905418127657,0.6757175627908643,0.5685431628819071,0.1687439659407666,0.1846710947896746,0.06879307291458031,0.06188609468321334
21,Ridge,PCA_SNPS,0.9,369,0.5621960443955519,0.645312974155441,0.9141568202546567,0.2914886695201663,0.15901739823028263,0.1671401577525597,0.03194738922185068,0.052805977896053694
22,Lasso,PCA_SNPS,0.9,369,0.5637665142231134,0.6409391828603964,0.7420283682068246,0.5062104341387191,0.19773173065646352,0.15246928308253768,0.07491397417454182,0.07053497663882112
23,ElasticNet,PCA_SNPS,0.9,369,0.4978522120398505,0.6947192387915371,0.6381771321276158,0.5975058536823897,0.17180956494609118,0.21882449811858762,0.15338348619398007,0.12404943782493592
24,Ridge,PCA_SNPS,1.0,468,0.5907735420948619,0.6245426016306839,1.0,5.213250294068951e-09,0.1439255789264482,0.16721905246591984,0.0,1.2704088383558645e-10
25,Lasso,PCA_SNPS,1.0,468,0.5602062536341571,0.6440901847023205,0.7356839567923078,0.5125002977589892,0.19920137083308478,0.16115900268393044,0.07353816861443055,0.06311100588618129
26,ElasticNet,PCA_SNPS,1.0,468,0.4810347290786824,0.7081690675620105,0.5783926433169323,0.6475277384757471,0.16163100798286523,0.24236664811898895,0.11197205222398213,0.07613900125867554
