,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,1,0.3214287778428717,0.8039870872233635,0.3521007339189056,0.80468759973058,0.35309667599075356,0.23565856032086305,0.03675446710810302,0.024304191946093266
1,0.1,2,0.3085431282037819,0.8118013764300487,0.3564146054921922,0.8020035479528536,0.35828366074683876,0.24218909538623568,0.03709645549509955,0.02477417904988876
2,0.2,7,0.47152470925472273,0.7048079023961937,0.5289804127343888,0.6860377473279006,0.37096906471503394,0.27254660971195194,0.038521466349869554,0.029031266203907467
3,0.3,15,0.4813848410440096,0.6992639025208188,0.5777851461221487,0.6495192427423312,0.3576640445649976,0.2666943063947332,0.03602495087100636,0.02926717748249963
4,0.4,26,0.529195233389107,0.6674000103107858,0.6977397298894676,0.5495876828471634,0.2516222683298796,0.16085099977499195,0.022032046626750214,0.021053005824225306
5,0.5,39,0.4099475973440968,0.7413483853510128,0.7412962877268697,0.5083655505266799,0.447190003185605,0.27442219514436256,0.02804615713779328,0.029273543949808065
6,0.7,72,-0.6901316431664222,1.2425340317152311,0.8588398254870077,0.3753791158204643,1.5138789710085405,0.5539765564188173,0.021872530253777084,0.030410981298955767
7,0.9,114,-54.81892287045142,6.723093877082986,0.961461098672638,0.19344593058855497,97.51642765423135,4.880744616897679,0.026872793906762532,0.06682708453753884
8,1.0,161,0.3958528239748503,0.739776728323886,0.9999999999979752,1.3933964433330618e-06,0.7506654971146584,0.4147680437854718,1.7419553538739085e-12,6.003171124662276e-07
