,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.24115478443690275,0.8489512638332102,0.2571923072351969,0.8616437055674768,0.08721834755338347,0.3284534438148181,0.007991768349295993,0.03699341725959854
1,Lasso,PCA_SNPS,0.05,2,0.2409430194636704,0.8489827042828573,0.2572046148570637,0.8616365676725211,0.08858755050548904,0.32783956815497306,0.008006889595915594,0.036995211863412945
2,ElasticNet,PCA_SNPS,0.05,2,0.22930306809062523,0.8573947791677665,0.23861131862426135,0.8723710012555507,0.06036498305310315,0.344117623356084,0.012984473637498006,0.03990257230496222
3,Ridge,PCA_SNPS,0.1,4,0.4499149291690144,0.7264320918821842,0.45188642710880533,0.7401726703224164,0.15661884901690826,0.33646243716433966,0.016199391076632208,0.036191312450818434
4,Lasso,PCA_SNPS,0.1,4,0.449573449119033,0.7266351395703021,0.45183367533251034,0.7402083266642567,0.15769243042044293,0.3367066528667768,0.016030259003777213,0.03612599289325595
5,ElasticNet,PCA_SNPS,0.1,4,0.4180114083225286,0.748364946496229,0.4152766897702917,0.764368143085655,0.15551085989517818,0.36124409022164483,0.031372297793691495,0.034477792139937694
6,Ridge,PCA_SNPS,0.2,16,0.49398682374175906,0.6986419115894956,0.5058920676530683,0.7027901299568595,0.17836052937492247,0.35551102899115183,0.019054538372822415,0.03856464104267658
7,Lasso,PCA_SNPS,0.2,16,0.4932123559475942,0.6991157218959463,0.5043605651731194,0.7038837419689006,0.17648897398670582,0.35363425328014936,0.020899138073152513,0.03992905065549319
8,ElasticNet,PCA_SNPS,0.2,16,0.4393402578820929,0.735130184467375,0.4489997806680525,0.7420598152494866,0.15708588063157458,0.35796080188333984,0.03332598711024912,0.041362970244737375
9,Ridge,PCA_SNPS,0.3,40,0.5371286620391742,0.6663050574746077,0.5815639425733579,0.6467056703318891,0.1873394303259714,0.34078753228605463,0.022350510104827883,0.037028635214395145
10,Lasso,PCA_SNPS,0.3,40,0.532586341521919,0.6695611933734844,0.5807878961069133,0.6472980134986872,0.19029915204643338,0.34420034871036453,0.02511673648032625,0.03858970091871003
11,ElasticNet,PCA_SNPS,0.3,40,0.48838819632219266,0.7018165157113809,0.5118121515271361,0.6984285037909292,0.16367872890325913,0.3529454175539589,0.045961961452347856,0.04976681387277213
12,Ridge,PCA_SNPS,0.4,76,0.5354862166207864,0.6666168264592447,0.6238984224971807,0.6131031770792585,0.2025843129979785,0.34842282943322334,0.025082718407017233,0.03790764770120513
13,Lasso,PCA_SNPS,0.4,76,0.5380355897619596,0.6655388753105671,0.6142647713432299,0.6208986192299718,0.20413791579480117,0.3542043270400215,0.022938376400734282,0.035634696254297035
14,ElasticNet,PCA_SNPS,0.4,76,0.4902117349690228,0.7002483730001872,0.5290110903458646,0.6855779566554466,0.20855945936144518,0.3706412191813306,0.08226045360514007,0.06889395452101266
15,Ridge,PCA_SNPS,0.5,124,0.5321921807229641,0.6686681234403365,0.6633560783269524,0.5799712902554579,0.2317257591078569,0.3606159215607458,0.03897682342872657,0.04893345107747861
16,Lasso,PCA_SNPS,0.5,124,0.524415343065278,0.6759700509863471,0.6381285216482685,0.6011924763865457,0.2080293216159647,0.357045742246837,0.055024151968235284,0.060624078068998936
17,ElasticNet,PCA_SNPS,0.5,124,0.47741103657909223,0.7071252335158965,0.5325291274615326,0.6830695198772,0.16928228054948039,0.3418398550323932,0.10016115617897996,0.09373716313552641
18,Ridge,PCA_SNPS,0.7,248,0.5158547507138205,0.6810286160475002,0.7036787116828837,0.5440512329905169,0.21211564914206707,0.35133997676028655,0.042172320004000265,0.05210862746387201
19,Lasso,PCA_SNPS,0.7,248,0.5210368805574814,0.6779221359181593,0.6065290193484535,0.6269460531651038,0.18680346666814432,0.34746975149993625,0.04519126939013815,0.04874201516687881
20,ElasticNet,PCA_SNPS,0.7,248,0.46424122140081564,0.7172816028923218,0.5115952880317299,0.698192152347627,0.1671113574564065,0.3514191688731753,0.08298583065720835,0.07033219455621352
21,Ridge,PCA_SNPS,0.9,417,0.49376370451154217,0.6962403111572174,0.7378269949855247,0.511326549799806,0.20423288728197955,0.35166558277800203,0.06176375655094627,0.07242078426292363
22,Lasso,PCA_SNPS,0.9,417,0.521189727898534,0.6781770340322009,0.5986280552552317,0.6333370725660074,0.18563114482271476,0.34957275285134054,0.03133216308686484,0.041117410959687295
23,ElasticNet,PCA_SNPS,0.9,417,0.43409448476400975,0.7374258848698221,0.45776347364591896,0.7358100376650774,0.18243179386534272,0.3629633352650972,0.07446699023295623,0.06063579371851331
24,Ridge,PCA_SNPS,1.0,595,0.505730119751645,0.6870535970098995,0.8486394430859857,0.38676993228782036,0.21221096203625914,0.34968238891674985,0.06795663282646452,0.09318196923795448
25,Lasso,PCA_SNPS,1.0,595,0.5196845003876542,0.6788472465000159,0.607151542703609,0.626514003442248,0.18482532596329118,0.3465506675132191,0.046349131236380646,0.05316077686353062
26,ElasticNet,PCA_SNPS,1.0,595,0.4090085094465191,0.7542588901964027,0.4593397324458187,0.734067792932327,0.17045919273327112,0.36426835433146443,0.11530602409553276,0.08399264365676976
