,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.16533554044258214,0.8371389183705613,0.21510527558759063,0.8929578570139836,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
1,0.25822881985305923,0.8465555411537441,0.20796377997974658,0.8916348026473133,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
2,0.22294436297753673,0.8219087715492661,0.20530788669930844,0.8946311404655205,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
3,0.1508460910112006,0.9015044026015094,0.21890719704398842,0.8857280180595022,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
4,0.39428966675341726,0.6965769967597484,0.1954759773763468,0.9061020833137658,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
5,0.1178807526384199,1.0296691964745488,0.22555530914858313,0.8698715045488074,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
6,0.10111146861933207,1.0426090982335432,0.2262678125505907,0.868284354720466,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
7,0.37850736985870626,0.7577430395970407,0.1947894822199402,0.9005439786543152,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
8,0.09910917529053787,0.8794712743737583,0.2095318864593616,0.8889400533913143,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
9,0.011937516911989188,1.041960148649464,0.23420014698839275,0.8692331789142811,0.05,2,0.1900190764356781,0.8855137387763184,0.21331047540538492,0.886792697172927,0.24289673956748645,0.2357015701314831,0.02577774119915738,0.02635949723432886
