,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.2265472822823552,1.049419305843888,0.23281480088610884,0.8536663672368324,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
1,0.14820352154242988,0.7114140322533475,0.2381998232953999,0.8920724384140748,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
2,0.22266668857529315,1.163679150780294,0.2323863779914176,0.8372680465817744,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
3,0.3060196238295222,0.6864300377671143,0.22795166499993536,0.8939086680005505,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
4,0.32022924133450725,0.7948448843368139,0.22467664045109936,0.8838279889665578,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
5,0.13100639361874855,0.6117081791652395,0.23220028928975467,0.8998328394452297,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
6,0.1831755914228843,0.9631787895175811,0.2401632203390015,0.8649863480186951,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
7,0.2656838910685646,0.8901499452899115,0.22928353334577245,0.8735933052788869,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
8,0.07537606747241388,0.9317355907600157,0.24842045529443302,0.8691164936050327,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
9,0.19697861806316008,0.8362566372435677,0.23652411167425091,0.8794552289269372,0.05,2,0.20758869192098792,0.8638816552957773,0.23426209175671736,0.8747727724474572,0.15170642832247808,0.3352516773962643,0.013425283527463956,0.03797566405297482
0,0.2585847504916233,1.0274552646956079,0.255836202626043,0.8407605638252099,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
1,0.16337353705195168,0.7050506312191354,0.262988854169812,0.8774383556717064,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
2,0.21808831570933962,1.1671010645670423,0.26259727238741326,0.8206265249262881,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
3,0.3596521748400736,0.6593722324690003,0.2500590525924634,0.881017300526591,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
4,0.332968091663878,0.7873619961761392,0.24901661485121707,0.8698442170885947,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
5,0.15887350566453373,0.6018200512982474,0.25649809129309487,0.8854803142704191,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
6,0.22901401139925137,0.9357628498793592,0.26162491188634096,0.8526830208632223,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
7,0.29739827334405544,0.8707154448041814,0.25222378631042863,0.8604939107498295,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
8,0.048819179033260496,0.9450214417503,0.27768661948562867,0.8520269776093993,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
9,0.22201291308173687,0.8231182243683687,0.2608759303076138,0.8653160220531806,0.1,4,0.22887847522797042,0.8522779201227382,0.25894073359100556,0.860568720758444,0.17926871296679492,0.3409835101288376,0.016401269100916473,0.03895303249429058
0,0.24685779185139545,1.0355490111326153,0.31585393895544567,0.8061437272880285,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
1,0.05229831801632889,0.7503956930833034,0.32188665574520636,0.8416484585986879,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
2,0.31454185545346236,1.0927481609142615,0.2987949132837169,0.8002316230620632,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
3,0.38216188075228974,0.6476793261249795,0.3023146737040684,0.8497686359135558,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
4,0.2964507800156668,0.8086272767870073,0.30524285835315,0.8366480940506099,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
5,0.3340833597728746,0.5354832993643222,0.3013774552205597,0.8583396304424129,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
6,0.25394340193330345,0.920509859550325,0.314077827894227,0.8218385673128181,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
7,0.2958637006961574,0.8716658034892959,0.3071907557893714,0.8282640566987152,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
8,0.0951605038038622,0.9217133856488517,0.32814991281043515,0.821725387571223,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
9,0.28559910846226155,0.7887638842092133,0.30991091737697274,0.836120074987711,0.2,16,0.25569607007576023,0.8373135700304175,0.31047999091331535,0.8300728255925826,0.20347224378717507,0.3315732638112081,0.018580436587320084,0.035811901264201904
0,0.27911601438613864,1.0131292488223667,0.416672914860693,0.7443790378847389,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
1,-0.1390412231227307,0.8226672867687724,0.4298351999622071,0.7717555974005377,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
2,0.4119841806733132,1.012101617041656,0.39754674925508404,0.7417453914272832,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
3,0.29968306776835363,0.6895567246750428,0.4133439417347968,0.7792246510192756,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
4,0.3394183348119978,0.7835458265394861,0.4085981682195906,0.7719117447707196,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
5,0.3510546618883369,0.5286156972633189,0.40480755967942816,0.7922578843846603,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
6,0.44138573289229444,0.7965234543475458,0.4003197066275368,0.7684382706403929,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
7,0.3218992307929196,0.8553990433274969,0.41240279867565954,0.7627844614363414,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
8,0.07013394501189663,0.9343730786344855,0.43831046579316857,0.7513437565662147,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
9,0.2806028086277351,0.7915172643762342,0.41775855500812453,0.7680113361918486,0.3,40,0.2656236753730255,0.8227429241796406,0.4139596059816289,0.7651852131722012,0.3405873202646455,0.2870801164911496,0.024770978849966246,0.030760086327836497
0,0.20404539584524628,1.0645751251535756,0.5118265492870684,0.6809655505931772,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
1,-0.05711280562443588,0.7925290203753534,0.5131427499432565,0.713149213993273,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
2,0.4797439821471675,0.9520026777461501,0.47736077605377014,0.6908665738669556,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
3,0.26643476711486336,0.7057356474676546,0.49876084617880057,0.7202668006717835,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
4,0.2814629688690732,0.8171950392972597,0.4993926950592137,0.7101905799542517,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
5,0.2390792842667836,0.5724080078408634,0.494609328812774,0.7300481037235217,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
6,0.36153541172221215,0.8515515898065079,0.49418476939732636,0.7057405123669624,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
7,0.2702259220507496,0.88739271307686,0.5105691016172853,0.69615776222717,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
8,0.19754303129272044,0.8680025407913321,0.5084712522355967,0.702853768269717,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
9,0.3468405984298093,0.7541984131144264,0.4955324788038148,0.7148792273599305,0.4,76,0.25897985561141895,0.8265590774669983,0.5003850547388906,0.7065118093026743,0.273124883259293,0.26466332262435904,0.02158827541339282,0.028398035772790688
0,0.2465693084591385,1.0357473203540533,0.5942583039503586,0.6208159749457289,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
1,-0.15499911377506415,0.8284099995524288,0.5993691591719637,0.6469217851421528,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
2,0.45676037132014535,0.9728039728919206,0.566073858277033,0.6295077599400717,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
3,0.36539791437029523,0.6564073453562042,0.5738787755116724,0.6641061259576987,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
4,0.03202971621782147,0.9484886896369017,0.5972928905653495,0.6369729130074174,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
5,0.2882887209510512,0.5535895981037974,0.5727441386976951,0.6712462636266081,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
6,0.30020826263391986,0.8915115251490938,0.5820533732073978,0.6415189793437843,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
7,0.33344676734589074,0.8480843736459016,0.5823720835157689,0.6430677630582838,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
8,0.16791122733976538,0.8838833459591029,0.5899966477291161,0.6419248965490357,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
9,0.4612638882070761,0.6849581962307387,0.5696282775880899,0.6602948904009521,0.5,124,0.24968770630700396,0.8303884366880143,0.5827667508214445,0.6456377351971734,0.37527384019315824,0.30035851261056035,0.02357765469914936,0.030658590078966878
0,0.10451730282389593,1.1291737251638372,0.7352498192481131,0.5014829780378626,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
1,-0.9029803638427498,1.063338798655063,0.7360057657740537,0.525142065371692,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
2,0.30696872749664283,1.098768068593921,0.7000356165611099,0.5233931402084816,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
3,-1.0522433244199445,1.1804214986105774,0.7205030261441192,0.5378478764065966,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
4,-1.0771523652764645,1.3894256794322204,0.7517159213638339,0.5001505511223588,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
5,-0.11565731599655349,0.693108788685434,0.7057616179160217,0.5570414704215113,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
6,-0.23841449280416338,1.1859750965406635,0.7192220684080799,0.5258121079997828,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
7,-0.1610921714711877,1.119321872027695,0.7179825768050849,0.5284451888230166,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
8,-0.7400833204848383,1.2781891951769166,0.7396311950465353,0.5115463507391135,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
9,0.05251780961867736,0.908367423258979,0.7030676464257569,0.5484598401509264,0.7,248,-0.38236195143566853,1.1046090146145306,0.7229175253692709,0.5259321569281342,1.0063547700667506,0.37758994163049003,0.03387170361995116,0.03637650537895059
0,-7.623041854227806,3.503986398215066,0.9085394031732481,0.29475085878058727,0.9,417,-31.162040314213137,4.963025298014116,0.8942285599876192,0.32494335804346797,39.980276698504284,1.8695647627569234,0.015234987474883253,0.028217400632245853
1,-44.17040634609947,5.180617231468849,0.8989165302487023,0.32495233161672776,0.9,417,-31.162040314213137,4.963025298014116,0.8942285599876192,0.32494335804346797,39.980276698504284,1.8695647627569234,0.015234987474883253,0.028217400632245853
2,-8.65964867847084,4.102138123320068,0.8868155266756148,0.3215041681810854,0.9,417,-31.162040314213137,4.963025298014116,0.8942285599876192,0.32494335804346797,39.980276698504284,1.8695647627569234,0.015234987474883253,0.028217400632245853
