,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,2,0.04506742263764855,0.9118040240024865,0.10002536974600865,0.9480662571867182,0.3333249187152939,0.5790654399426933,0.018122534447604435,0.06879528620244774
1,0.1,4,0.3023690020468876,0.7820349010928334,0.3106463804800606,0.8297331084688914,0.5253053479397544,0.6502876254053628,0.07478056933115229,0.085328518972499
2,0.2,16,0.3267198724526708,0.7031181215369988,0.5158410244309987,0.6950270834869308,0.8622230060677328,0.43227057907665806,0.05535634177707751,0.058045603138213206
3,0.3,40,0.29889501734324203,0.6953998962219665,0.5510058293980549,0.6692827798665296,1.1818688947462321,0.42209169499376364,0.053113683604968535,0.05627433362731631
4,0.4,76,0.2732719315746937,0.6973126420369484,0.6115645798636803,0.6224836226895158,1.309945497895708,0.4149521898976259,0.0479237310841348,0.05338201336961247
5,0.5,124,-0.041039233108327834,0.7634939309512961,0.6693966194711719,0.57435533516647,2.874387164565473,0.4568348306593646,0.03971685908501949,0.05120057593476711
6,0.7,248,-0.8252550985439154,0.9858643882590061,0.7624032789226513,0.48678575967141396,5.206401880748083,0.4910411407503905,0.031477100869477144,0.04263648724993319
7,0.9,417,-50.53737868952725,5.822360653090682,0.8814192298952224,0.343605242413909,76.56944654335233,1.5138212584297894,0.028046389393519815,0.048110395559114665
8,1.0,595,0.352586279073968,0.7146448956386215,0.9999999999936074,2.462339166655689e-06,0.7138829574055101,0.5710226272369795,6.527401663501222e-12,1.3021693203231554e-06
