,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.09328077376799603,0.9087090614497878,0.19161822225521108,0.8982727597757145,0.5880350851942455,0.3892672862622194,0.07806241226887609,0.044468806226909886
1,Lasso,PCA_SNPS,0.05,2,0.08837581638420336,0.9102850424050977,0.19191734210749112,0.8981037518207619,0.6055184015135875,0.3904021814627724,0.07848979955735427,0.04468726676603614
2,ElasticNet,PCA_SNPS,0.05,2,-0.024164801107694357,0.9733179910028507,0.07308869038513106,0.9616211027617122,0.23223732346070936,0.30015326381868623,0.1394779620790623,0.08123612784448611
3,Ridge,PCA_SNPS,0.1,3,0.10528164151539346,0.8929986373013497,0.223151726231362,0.8804840706867988,0.6826949305576341,0.3831112932582666,0.08288041817320198,0.044448924031927586
4,Lasso,PCA_SNPS,0.1,3,0.0974133984657815,0.8961999229091299,0.22267620653859732,0.8807584460889957,0.6911434535156628,0.3802159996817204,0.08348665603497805,0.045624945629658166
5,ElasticNet,PCA_SNPS,0.1,3,0.011026849100826564,0.9565417858734958,0.11848504396879107,0.9374509128990248,0.3108090843829958,0.32563982211980474,0.14600409520105673,0.074085226856712
6,Ridge,PCA_SNPS,0.2,8,0.3222122914249334,0.7663229812561613,0.4508430385140314,0.740146210691006,0.4762056983330194,0.24999316845147004,0.06384024523779445,0.03084833824680016
7,Lasso,PCA_SNPS,0.2,8,0.32973332226706265,0.7605975245682757,0.4483554523468379,0.7418313191098421,0.4927702389259396,0.2681930891557949,0.06292171986139615,0.029812447895905574
8,ElasticNet,PCA_SNPS,0.2,8,0.25238522967875315,0.8191885604022247,0.3813182659612382,0.7854269810509955,0.3645002176935288,0.22538607110464057,0.08655741625471829,0.04260929893895698
9,Ridge,PCA_SNPS,0.3,15,-0.33629921318724915,0.9965568420442982,0.474151665009481,0.7243415229827004,3.3569316126762847,0.9700427857246066,0.05551812191421627,0.026721827419342398
10,Lasso,PCA_SNPS,0.3,15,0.27270461559510484,0.8020806229079768,0.4593976939533273,0.734287492244786,0.4554217637306025,0.3191585054124201,0.06839309110034449,0.03341597874273014
11,ElasticNet,PCA_SNPS,0.3,15,0.23998341110933674,0.8191073736649312,0.36521346894389917,0.7955663679849668,0.4601441664764597,0.275498582831678,0.12858546261164727,0.08922903222294194
12,Ridge,PCA_SNPS,0.4,24,0.30417414941318754,0.7920320158185955,0.5497565270673311,0.6701091434841269,0.39263855733682684,0.3093700334668265,0.06346793805202272,0.04251268221474836
13,Lasso,PCA_SNPS,0.4,24,0.3267847111184482,0.7775151033656998,0.5292731117730226,0.6850173178336428,0.4093974975994672,0.33800408712774416,0.07695221254367728,0.05136328883065923
14,ElasticNet,PCA_SNPS,0.4,24,0.16687126604274372,0.883546979708382,0.3671397766958032,0.7903828129824569,0.31501831099298594,0.4064162797926929,0.2754232573740908,0.13508484739002274
15,Ridge,PCA_SNPS,0.5,35,0.3914764177731246,0.7359604093401863,0.6814639168671909,0.5634670445083048,0.42196590152315866,0.2976840924848299,0.05772027928893876,0.05120164327878428
16,Lasso,PCA_SNPS,0.5,35,0.4008107982248186,0.7258219619604821,0.6364698004251722,0.6018545066477893,0.44999352500536094,0.3320312898058212,0.07566633176823422,0.0635316864642334
17,ElasticNet,PCA_SNPS,0.5,35,0.298378957852976,0.7872277166004574,0.5105638117343734,0.6966821122494459,0.4037279556466867,0.22482502304274124,0.1762601628409385,0.12482029665320808
18,Ridge,PCA_SNPS,0.7,58,0.34803299991633097,0.7593809940136795,0.7874689165998177,0.4595749545424811,0.44094842095326914,0.26854747018616004,0.06385262966474893,0.07157582257405957
19,Lasso,PCA_SNPS,0.7,58,0.30374643527442313,0.7822723420626757,0.6393664564201669,0.5971567388917857,0.48970646568088916,0.31557911569916264,0.1648040293249592,0.14628780321601462
20,ElasticNet,PCA_SNPS,0.7,58,0.2533372141938979,0.8099502501248879,0.4970153315031511,0.7044021536106662,0.4536180704426762,0.21327247895454363,0.25221646510055357,0.18866518889429884
21,Ridge,PCA_SNPS,0.9,85,0.4064278992788663,0.731358132817087,0.9772473305197125,0.14856659463590557,0.4337153085984131,0.3412505710125768,0.014917714015003447,0.051542695552142886
22,Lasso,PCA_SNPS,0.9,85,0.28623772980477286,0.7856171445727295,0.7692021673750755,0.44405827704012624,0.6459030095633415,0.4005108133361114,0.3102540883697345,0.3862084368567468
23,ElasticNet,PCA_SNPS,0.9,85,0.20854817575141316,0.8446457574841414,0.6126101429108607,0.580452540349528,0.47082834006552393,0.3191954850895086,0.49834457937750953,0.4668448470737563
24,Ridge,PCA_SNPS,1.0,110,0.3514633756789888,0.7596473586461233,1.0,3.1392354520727e-10,0.390851549554436,0.2600430004772808,0.0,2.1901709685368152e-11
25,Lasso,PCA_SNPS,1.0,110,0.28684185272745544,0.7843474833889068,0.7434405811323234,0.4739318874726538,0.6105345880498244,0.35502358588110744,0.2735179117667304,0.3739982447647572
26,ElasticNet,PCA_SNPS,1.0,110,0.042708751067608054,0.9376234643478385,0.163923621518675,0.9083673177438577,0.32253570968131784,0.3272081874238328,0.3760733986984465,0.23050238110054455
