,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.32174344041060143,0.7632179700061414,0.11908228379525432,0.9654222279943878,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
1,-0.2733016043422505,1.6853285704083247,0.16100727698219497,0.8256212272545536,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
2,-0.0252421040686166,0.8869669877524181,0.1115686928824271,0.9526127253674445,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
3,0.37664321768298237,0.579728300304077,0.08974392644590523,0.9786184934164973,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
4,-0.33106805473187184,0.5859356550978931,0.09592931429232476,0.9789789351233166,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
5,0.06770477683295761,1.3514356063721238,0.11197632850845696,0.8885546723398525,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
6,0.25049992527935483,0.8194294410242243,0.09076921181106534,0.9589348006978212,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
7,0.2391613805352505,0.6353578783632253,0.09374014236604689,0.9730752766881455,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
8,0.026621320690803585,0.8118842251288645,0.10411030411040723,0.9588283603099066,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
9,0.14519484121105097,0.8605281928840627,0.10028871275252327,0.9551058208397765,0.05,2,0.01544702586790595,0.8979812827341355,0.1078216193946606,0.9435752540031702,0.49509235671357665,0.6934059562775691,0.041395975153890346,0.09569183668994567
0,-0.43383739490417783,0.7949228058193961,0.158124971637415,0.9437857931284954,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
1,-0.21543897072426654,1.6465901707414432,0.18509160708888983,0.8136846979288328,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
2,-0.0001365916040094728,0.8760399220312896,0.14531888717979846,0.9343433631309039,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
3,0.2380981476706746,0.6409227268949957,0.1304835738040382,0.9564681686759964,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
4,-0.25120265663150043,0.5680853961080654,0.12779994015522755,0.9615684591298416,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
5,0.03847126694868852,1.3724602055417983,0.1468866400201626,0.8709139663829027,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
6,0.2893860431131092,0.7978892058461579,0.12192901265356582,0.9423599644191383,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
7,0.2372823404987121,0.6361419649288254,0.12846902241675417,0.9542484885717334,0.1,4,0.011679832772247434,0.8976078761732873,0.1414021011313883,0.9256024341099989,0.4892269745961382,0.6734257257712016,0.037529520556611795,0.09158977969834199
