,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,2,0.09285045240403388,0.9131194938209677,0.17286615427369878,0.9090181000290067,0.36995865552106316,0.24739286647612338,0.03730091842301322,0.028695305191382997
1,0.1,3,0.09335757245307987,0.9128384180486312,0.17532290461299382,0.9076646719371467,0.3776859304777009,0.2516506919285522,0.038026449326970746,0.029009119809146118
2,0.2,12,0.23965173144445973,0.8277645718233619,0.3381316058156344,0.8130757435697565,0.5196851041339179,0.32715473641495735,0.05133059619400625,0.03822846842775764
3,0.3,27,0.20818460313761986,0.8454227032883455,0.41058154137103,0.7672654845122248,0.5961393918221819,0.38496351320428474,0.050716304918071387,0.03976057099475986
4,0.4,50,0.19886775350958577,0.8486770927177403,0.5051248302786435,0.7029687964229213,0.6155460947438155,0.3776841781367303,0.05456804905695116,0.046135976874352946
5,0.5,77,0.09036697960597817,0.9117985825519288,0.5806820254371184,0.6470864299228881,0.5893342606094729,0.3864350368791494,0.04957616432995324,0.047417023429192226
6,0.7,141,-0.4532481155558491,1.1428678587298378,0.7487053526698421,0.5008027979808757,0.8261295972636192,0.3500610568160661,0.03752908091813955,0.04348403135706467
7,0.9,222,-71.02590816107143,7.9888194757686835,0.8928005158879766,0.3262423823362708,57.51476812059297,3.148942690294319,0.035307813694616254,0.06216593350319044
8,1.0,305,0.24487518277533515,0.8294416414999698,0.9999999999970739,1.69137568366358e-06,0.47712355066494005,0.3291667516214435,1.918521966169516e-12,5.709716744973313e-07
