,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.02966452196012782,0.7137950299692714,0.4756321683575583,0.7226320201540964,2.2819633953485394,0.3415272346834849,0.07252471443626549,0.042239565640192545
1,Lasso,PCA_SNPS,0.05,2,0.0286069939804375,0.7139605284592606,0.47560561898075304,0.7226498596826691,2.287761534234354,0.3422099902549813,0.07254334618434545,0.04222990297119562
2,ElasticNet,PCA_SNPS,0.05,2,0.11495888291543248,0.7702619160427657,0.40286752131448594,0.7710415676549666,1.1948151047444595,0.37917255372578756,0.0917258258244461,0.0528123074159621
3,Ridge,PCA_SNPS,0.1,4,0.16904108111608568,0.6504748653846467,0.5601856105044205,0.6617737158398851,2.0645846748478838,0.3397623987602256,0.06455932965192308,0.04366851312812168
4,Lasso,PCA_SNPS,0.1,4,0.16642497644003906,0.6524561945959684,0.5592334629522807,0.6624637652758837,2.063750916060548,0.34004746644465544,0.06556113116938261,0.04340119018216832
5,ElasticNet,PCA_SNPS,0.1,4,0.2079443352714703,0.7010498482014206,0.499801138511877,0.7056617105109454,1.3585603058052795,0.33242514992353567,0.08114835118297112,0.05160166690788709
6,Ridge,PCA_SNPS,0.2,12,0.3935813646227864,0.5817098578120389,0.6740448216870097,0.5695450180142716,1.2338691058733506,0.3029327504879432,0.05485010772072636,0.041657263371132965
7,Lasso,PCA_SNPS,0.2,12,0.37964066531958807,0.5870844086913207,0.6680775893016092,0.5744013792794938,1.2894083220746628,0.3191538722983435,0.06647443579438363,0.04326311294105842
8,ElasticNet,PCA_SNPS,0.2,12,0.33267142073068495,0.6403692151953834,0.6078150117623611,0.6242077116966813,1.1541455729697394,0.3346116891501829,0.09647165140654054,0.07342731824222343
9,Ridge,PCA_SNPS,0.3,24,0.3909670719738346,0.5758336128077831,0.7337418660356565,0.5148010570380294,1.3275423561700515,0.27369023421764527,0.04282575379444891,0.035614692529978585
10,Lasso,PCA_SNPS,0.3,24,0.3711459058999497,0.5873749111264394,0.7323525879769087,0.5161061764722206,1.3760387016639597,0.33350648160135105,0.04471724227369174,0.03730132830775418
11,ElasticNet,PCA_SNPS,0.3,24,0.2951683777538037,0.6649555700788972,0.6216955859224504,0.6113915206232531,1.2220514012260917,0.36304664881782794,0.13952870297225625,0.09554145049192071
12,Ridge,PCA_SNPS,0.4,40,0.32044231171248894,0.5999796178043045,0.7535252610519737,0.49538113029702213,1.5299249862251996,0.23585870704472645,0.03672992487095989,0.03163156738312875
13,Lasso,PCA_SNPS,0.4,40,0.2962389654366346,0.6082505491620235,0.7424156017473608,0.5064744311273378,1.6141757169750914,0.3204300244934812,0.03942001792063258,0.03675846097062682
14,ElasticNet,PCA_SNPS,0.4,40,0.2764848141993584,0.6636492427327723,0.6208273201060133,0.609650459067422,1.3342082472904908,0.3621566805475342,0.18377569189680315,0.10601312903126031
15,Ridge,PCA_SNPS,0.5,58,0.3060009777227734,0.621369450195661,0.7788191179522487,0.46927493851497243,1.4880464930042407,0.2535832307076249,0.033855642418117254,0.03124862690102071
16,Lasso,PCA_SNPS,0.5,58,0.2942815964383539,0.6117782294328825,0.7285938722681529,0.5185755002868349,1.5933133767852543,0.2831357508356395,0.07225762692891384,0.04851091753330273
17,ElasticNet,PCA_SNPS,0.5,58,0.25394270897493,0.687832257021529,0.5727584344209684,0.6492211295286952,1.2170441707941724,0.3326890844822113,0.18776859411727914,0.12996710110638734
18,Ridge,PCA_SNPS,0.7,99,0.34397702745682224,0.6156883220072968,0.8655536423167196,0.36615170418184356,1.3758489508106453,0.2603446515580737,0.013927920411279522,0.02504027107255981
19,Lasso,PCA_SNPS,0.7,99,0.3041282479800369,0.6324609426180808,0.7142458988593676,0.5304011160792629,1.3731318719288375,0.2864407852017411,0.12093484896657532,0.11354265510898429
20,ElasticNet,PCA_SNPS,0.7,99,0.2927377517017303,0.6721552288111092,0.5948460854227533,0.6343874731825488,1.1310769169431254,0.37114945049361153,0.09705150701479585,0.07145271230826333
21,Ridge,PCA_SNPS,0.9,147,0.31690267901305064,0.6487651922587427,0.8903067170007453,0.32888759967391606,1.1895155511637643,0.30557721755525563,0.04751771947268458,0.07009951704653546
22,Lasso,PCA_SNPS,0.9,147,0.3047895314880292,0.6299570792670539,0.6934086316194175,0.5502138557721112,1.3952108214286387,0.30035871676068254,0.11023705039718122,0.0982918739744496
23,ElasticNet,PCA_SNPS,0.9,147,0.22983797635777353,0.7108060790771044,0.5484417927912775,0.6681730452245417,1.1021434936986294,0.3449312529097881,0.17743709121676907,0.14470979984002735
24,Ridge,PCA_SNPS,1.0,193,0.3932923029248034,0.6023690196145537,0.9995926064074634,0.012157384210997038,1.114655136977148,0.2628745390021965,0.0014371127759981682,0.033498891957935595
25,Lasso,PCA_SNPS,1.0,193,0.30161332044447614,0.6320490204016055,0.6971511103333805,0.5454716863410506,1.3930552243363938,0.3002010356872945,0.1296280922103811,0.12477898199153246
26,ElasticNet,PCA_SNPS,1.0,193,0.18079037185266847,0.7352910574072692,0.46604495661923023,0.7284444098094711,1.158707035514741,0.3782742105087683,0.1286082653587846,0.08763174282647403
