,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.09725272019484744,0.8782930889694857,0.13733749635961806,0.9281465315395714,0.4628681649156301,0.7093344193201575,0.057279998289110866,0.08729258557780593
1,Lasso,PCA_SNPS,0.05,2,0.08946119171943331,0.8831023166336652,0.1371909279736857,0.9282209935467086,0.447410764832734,0.70600113118019,0.058757582207552166,0.08762312668282429
2,ElasticNet,PCA_SNPS,0.05,2,0.03784281665960696,0.9051280368723282,0.09586333110478612,0.9501810905985111,0.3190827715414173,0.655190293331353,0.061621185562074646,0.08930195678837179
3,Ridge,PCA_SNPS,0.1,4,0.3523210017838314,0.7503587635064373,0.34996097854365416,0.8057533261315419,0.4854703332678444,0.6973158369827697,0.06518959202204103,0.08923448258413388
4,Lasso,PCA_SNPS,0.1,4,0.34894957640087265,0.7534555086614607,0.3501511254094542,0.8056308224648862,0.47761461203904,0.6960503062342354,0.0659370789803203,0.08944775959931167
5,ElasticNet,PCA_SNPS,0.1,4,0.2630794747077538,0.8037866802542744,0.2815346129659611,0.8469524995618483,0.26873260105703356,0.6536462952046562,0.08002390045684381,0.09243935655992316
6,Ridge,PCA_SNPS,0.2,10,0.4299028226329432,0.7102097371971954,0.4362441692877503,0.7504243875706325,0.32913048182769644,0.6491490968093401,0.05193682474212964,0.08246268601195368
7,Lasso,PCA_SNPS,0.2,10,0.3956697426393216,0.7249840571340979,0.433527057885,0.7521970855804379,0.33417920705502424,0.6322890713302186,0.0531680715992321,0.08193435906698368
8,ElasticNet,PCA_SNPS,0.2,10,0.33899832696253845,0.766520434540581,0.3523643693560462,0.8038423309518846,0.2928866445335093,0.6658193189731032,0.05858117247113453,0.06788728079971254
9,Ridge,PCA_SNPS,0.3,20,0.44345306032517723,0.6998317433630443,0.4913880911868883,0.7127459716258189,0.32855706517153704,0.6256886386209234,0.04560431800462397,0.07635938429451171
10,Lasso,PCA_SNPS,0.3,20,0.39833607407142596,0.7250797537417378,0.4724975656461778,0.7258388674449314,0.3209780975023124,0.6259719366523145,0.039919131852736295,0.07335355111424698
11,ElasticNet,PCA_SNPS,0.3,20,0.3289752855395105,0.7705605409697958,0.3815038547849225,0.7852492639296449,0.2642221254826407,0.6525512829128264,0.0877336232819581,0.07637596536595945
12,Ridge,PCA_SNPS,0.4,33,0.4597253374319766,0.6696960972788738,0.6056439981541929,0.6275391922660475,0.4821427322840862,0.5782249042469039,0.04028628944350815,0.06820784588455354
13,Lasso,PCA_SNPS,0.4,33,0.4026324859529919,0.6942850076920857,0.5825775635830249,0.6452537671816081,0.6281690570104463,0.603212979399774,0.06009786504080761,0.07119743403609521
14,ElasticNet,PCA_SNPS,0.4,33,0.365573539099423,0.7381382342838717,0.5046464895634477,0.70254416705713,0.3885629177162651,0.6154684503845317,0.08791198318822506,0.07992399446298042
15,Ridge,PCA_SNPS,0.5,49,0.40128021497193356,0.7016997125076282,0.6613800032722563,0.5810868488581014,0.4773722539362357,0.553556979425954,0.04065315686454959,0.05200654716753179
16,Lasso,PCA_SNPS,0.5,49,0.36172573397065166,0.7223871872686083,0.6071004109843858,0.6226098035418833,0.5690547283738495,0.5841227398852701,0.19034146050191536,0.15312033893309263
17,ElasticNet,PCA_SNPS,0.5,49,0.277596243847704,0.7857417578590351,0.47844537788549857,0.7187049932879048,0.3697545551845659,0.6262778376175989,0.16408988343167624,0.09951759352952562
18,Ridge,PCA_SNPS,0.7,83,0.5120753141568155,0.655502820697717,0.8611851518209462,0.37124953947496575,0.22876471754617858,0.5550400870037401,0.0403792986305774,0.05757145349352475
19,Lasso,PCA_SNPS,0.7,83,0.5016671986337063,0.6524871389821051,0.8125676723040516,0.4302948512484103,0.2243825779279192,0.5144466498643684,0.07810630231722537,0.09664345143019319
20,ElasticNet,PCA_SNPS,0.7,83,0.3269171544207407,0.7730110846320741,0.5495206970960803,0.6575667160371849,0.2627641041444675,0.6509992896446206,0.32952010887121913,0.23538858762861656
21,Ridge,PCA_SNPS,0.9,123,0.4130430255866941,0.7151130083190514,0.8772026162947364,0.350196420040175,0.40605078566981184,0.6614711968065818,0.025857596921755596,0.060213292667888454
22,Lasso,PCA_SNPS,0.9,123,0.40024819406944107,0.7170136932036392,0.6704441464165369,0.5620415787483066,0.3148910148094593,0.5956302933693493,0.2773251929816561,0.2383298350605016
23,ElasticNet,PCA_SNPS,0.9,123,0.2598414824616402,0.8002632687905664,0.3932982799614488,0.7769543821343906,0.2304659188083537,0.6196231554857117,0.17117026216540987,0.1344055330626375
24,Ridge,PCA_SNPS,1.0,162,0.48598970509807976,0.6744947594965373,0.9999848795810313,0.001199049711671347,0.35375641400078023,0.6455050532474638,9.371732770741673e-05,0.007431667695833956
25,Lasso,PCA_SNPS,1.0,162,0.4029895105984413,0.7168855865709673,0.6299307603032636,0.5958675988013346,0.304722808094089,0.5997099231813489,0.2814361924420571,0.25747497085376203
26,ElasticNet,PCA_SNPS,1.0,162,-0.04604325158268531,0.9397806504137844,0.10986764705101715,0.9380912072198809,0.23038870428731725,0.624039258423686,0.32643525810769103,0.20072723522250271
