,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.29949864299696793,0.8267357079709016,0.31960169847551884,0.8247363540962104,0.13804632266720954,0.08148131156195282,0.016126205712275323,0.008858536422677058
1,Lasso,PCA_SNPS,0.05,2,0.29917033163384876,0.8269329563874257,0.3195525798632202,0.8247661396061077,0.13853909114861382,0.08214831956178557,0.01613684308536269,0.008879752481876118
2,ElasticNet,PCA_SNPS,0.05,2,0.28647172676143373,0.8353675506704827,0.3031715741495504,0.8346436389821745,0.1136583364748709,0.09498847056963013,0.01646481700881209,0.011942000635052803
3,Ridge,PCA_SNPS,0.1,5,0.3712230930095411,0.7833470145212222,0.3906419471011392,0.7804945204869518,0.13066578824125802,0.0894898596436215,0.015481201128355373,0.00980773732248362
4,Lasso,PCA_SNPS,0.1,5,0.3714279315622003,0.7831556686703331,0.3906957002504659,0.7804602826654015,0.13207312426202183,0.08880555677853928,0.015421479160064706,0.009795771096971032
5,ElasticNet,PCA_SNPS,0.1,5,0.3551211197455552,0.7943061540398917,0.3712544231921669,0.792819480677556,0.11311381402035811,0.10518811927335998,0.012977973796198439,0.008410103238018371
6,Ridge,PCA_SNPS,0.2,20,0.5373783848020929,0.6714912066126366,0.5620300056906979,0.6616937330021935,0.12380508612212175,0.10286474628154858,0.013209914267411707,0.01170173296614295
7,Lasso,PCA_SNPS,0.2,20,0.5374491116262902,0.6714318512940631,0.5619488402557314,0.6617565033011445,0.12451776256147705,0.10376045237224951,0.013011597440517693,0.011794067866353493
8,ElasticNet,PCA_SNPS,0.2,20,0.5205751515904582,0.684820272987283,0.5422162485900858,0.6764427960473152,0.10314480923251135,0.1113549498804409,0.026262687614706983,0.019395336025560626
9,Ridge,PCA_SNPS,0.3,56,0.6525538365392842,0.5821597044770331,0.6884507866421911,0.5580898640115397,0.10420020168801152,0.10730263007166341,0.010065023948268774,0.012450829448809679
10,Lasso,PCA_SNPS,0.3,56,0.6511991544150995,0.5831168568214133,0.6891600865271741,0.5574524817344336,0.10812791401488142,0.10807779206236698,0.010421764492225372,0.012610462837946848
11,ElasticNet,PCA_SNPS,0.3,56,0.6283053249169189,0.6025552138750199,0.6645751824200902,0.5790518935304723,0.1016655309911287,0.11274039605824668,0.01448406812393705,0.01305610628503289
12,Ridge,PCA_SNPS,0.4,116,0.6629809258001824,0.5735330430730233,0.7252974310355096,0.5240476022979424,0.08195299666531024,0.08059506511900781,0.00974978336890029,0.01260329197813185
13,Lasso,PCA_SNPS,0.4,116,0.6588335742910824,0.5766238452966856,0.7216450507840854,0.5275303451186973,0.09472784796059448,0.08535449813576193,0.00905424660486029,0.013409572110450402
14,ElasticNet,PCA_SNPS,0.4,116,0.6363576745101366,0.5957699253423562,0.6930420004093573,0.5539115788292055,0.09199183273001185,0.09092971535837233,0.016700898107552473,0.014585384803110458
15,Ridge,PCA_SNPS,0.5,200,0.6695360940710533,0.5682557537414485,0.7644413463023576,0.48523872687139924,0.08031412070723083,0.09186015426496717,0.015988890072602385,0.01919336284959555
16,Lasso,PCA_SNPS,0.5,200,0.6727127101135709,0.5653822932183393,0.7535951926432397,0.4963084037541138,0.08999999375961139,0.10016319347070457,0.014055410299179932,0.01799252252618055
17,ElasticNet,PCA_SNPS,0.5,200,0.6429127181839513,0.5910160908892822,0.7198481766698842,0.5289846721899486,0.0822207703533727,0.09690739474704024,0.035424277250010655,0.033909952745543585
18,Ridge,PCA_SNPS,0.7,423,0.6647125604490183,0.57333290094221,0.8245074934780469,0.4188693250596357,0.060930892563272,0.09648133423820587,0.005585064737218032,0.010642861402125
19,Lasso,PCA_SNPS,0.7,423,0.6703869045893562,0.5675786337094076,0.7905301968997748,0.45748869333407727,0.08828862590893412,0.1032196936445883,0.023917475780206116,0.02996261991286256
20,ElasticNet,PCA_SNPS,0.7,423,0.6290496630189975,0.6021698858023823,0.7516504627248989,0.49667046301753437,0.08704111045740658,0.09348332740359494,0.0865030474255126,0.08698413791694602
21,Ridge,PCA_SNPS,0.9,723,0.6444640519435657,0.5897659187487281,0.880646876052329,0.34521053287421655,0.07220452561948615,0.08772853332478787,0.016838588512098105,0.025593157782471173
22,Lasso,PCA_SNPS,0.9,723,0.6552472372117624,0.5801604185330841,0.7685205054972174,0.48053442455306283,0.08873075697058587,0.09378763168585817,0.04881233744442499,0.05436591119847903
23,ElasticNet,PCA_SNPS,0.9,723,0.604655005859164,0.621326593833702,0.7214597591302703,0.5266739347496544,0.09110600940053344,0.08752636059837436,0.07694297476386223,0.07788475547458754
24,Ridge,PCA_SNPS,1.0,1058,0.6716660328144199,0.5667088427413435,0.9885893967518852,0.10593485542667136,0.07765462910290866,0.09594093929261176,0.005936692093278126,0.029435013859828107
25,Lasso,PCA_SNPS,1.0,1058,0.6537442340777503,0.5813826165364442,0.7714014431621437,0.47724931294380546,0.0900650168717015,0.09533634003647914,0.05925446704015609,0.06636678101285896
26,ElasticNet,PCA_SNPS,1.0,1058,0.5877361726415502,0.6339998673603016,0.6548846002125998,0.586965650059184,0.11359673567719919,0.10383997311133165,0.05700778746525566,0.052608954397158826
