,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.07188713461511967,0.9385485935062563,0.11689440169081981,0.9394690061945004,0.16981233534747234,0.24113548123334622,0.01509976375804909,0.026970221387351806
1,Lasso,PCA_SNPS,0.05,2,0.07221479846500536,0.9383260771255272,0.1169413538768744,0.9394440896528852,0.1717147965270897,0.2408657715686199,0.015057739691640662,0.026964907198218216
2,ElasticNet,PCA_SNPS,0.05,2,0.04860300048331993,0.95147360516405,0.08269058039081884,0.9574832104047993,0.12123596274590662,0.24821435196245678,0.029225194818823307,0.03200427677780428
3,Ridge,PCA_SNPS,0.1,5,0.15356705562878606,0.8972329976929146,0.19819268429479409,0.8951753403510482,0.21575553807460984,0.27223536612455823,0.02710492478764546,0.03089027312747338
4,Lasso,PCA_SNPS,0.1,5,0.15270883817376418,0.8975658762905464,0.19837040109516121,0.8950761799031033,0.22418198553492422,0.27488032313872407,0.026956890153270498,0.03081732033093667
5,ElasticNet,PCA_SNPS,0.1,5,0.13255992843310274,0.909848015854117,0.1682444200774811,0.9117337531447642,0.15056118345502195,0.26990765602497435,0.03048239591069057,0.03204817394962676
6,Ridge,PCA_SNPS,0.2,17,0.2865505611665237,0.8231360714293152,0.35094728165615513,0.805338055656942,0.22112981352175531,0.2580114017134064,0.03475264182848516,0.029841993982443946
7,Lasso,PCA_SNPS,0.2,17,0.28452138913913194,0.8244188693528145,0.35283598877392763,0.8041632435690385,0.2234659925754402,0.259988066674006,0.03501657857578456,0.029856957828862038
8,ElasticNet,PCA_SNPS,0.2,17,0.24290141489576772,0.8502120590060913,0.3092544980769112,0.8306973000320512,0.1488973580865014,0.2586624797074833,0.0543684601997474,0.037046144337789605
9,Ridge,PCA_SNPS,0.3,41,0.402717703576945,0.749415188206342,0.5139136354338222,0.6969293364052691,0.32696871714030595,0.2802302457378921,0.03173650469522598,0.030939001805957614
10,Lasso,PCA_SNPS,0.3,41,0.40081231503447684,0.7522373225317398,0.511217154298746,0.6988429700658048,0.3155679242226544,0.29222949255023795,0.03436129995558002,0.031924964471280445
11,ElasticNet,PCA_SNPS,0.3,41,0.35809144133981297,0.7832039279581603,0.4592370068088597,0.7347900838429334,0.2567835240918391,0.3069193660777968,0.06261065530262497,0.04092116235389245
12,Ridge,PCA_SNPS,0.4,75,0.41759752160865415,0.738729126711954,0.5854594698066165,0.6435602116635404,0.35796076275646627,0.28696590393484855,0.033250737272712355,0.0325694680012879
13,Lasso,PCA_SNPS,0.4,75,0.4082557716953666,0.7481457305741396,0.5661034521202831,0.6584139456861738,0.3051228382458132,0.29259645473739765,0.029366454199364136,0.026235718384635856
14,ElasticNet,PCA_SNPS,0.4,75,0.3615793463934002,0.7810086229737864,0.49392693372762964,0.7108684314190765,0.23904753558823982,0.294838387937595,0.07071935233537557,0.05715749706770644
15,Ridge,PCA_SNPS,0.5,115,0.3990593792841572,0.7500543507002191,0.6353820413609845,0.603321966238541,0.33399861041300255,0.2714630293600647,0.04664563908443503,0.039185970076765116
16,Lasso,PCA_SNPS,0.5,115,0.3953239007935797,0.7562723957463935,0.6003810331002403,0.631545675134701,0.292342113360461,0.28722673860072084,0.05359009598432697,0.039964970500174724
17,ElasticNet,PCA_SNPS,0.5,115,0.3355234113903861,0.7960810549514761,0.49655043923059816,0.7084620422057033,0.27448728979381615,0.3088852359852062,0.0998390934656826,0.06489723659187084
18,Ridge,PCA_SNPS,0.7,207,0.32581987200836826,0.7997972869339205,0.6790327041170502,0.5660799177483564,0.28339148926561175,0.2948975318945858,0.03965575755399341,0.03666422734761706
19,Lasso,PCA_SNPS,0.7,207,0.3734145973865644,0.7731573864924668,0.5789468611978752,0.6479859150043888,0.2713555707720505,0.3082911583163297,0.09465748022457902,0.08401160290202561
20,ElasticNet,PCA_SNPS,0.7,207,0.29683398432440744,0.8210449511370246,0.4783339158201782,0.7209697054658883,0.25220593944533876,0.32151371092421577,0.104277499624861,0.0644031507107581
21,Ridge,PCA_SNPS,0.9,319,0.35753237764939516,0.780199070004659,0.8637244679484669,0.36723128859656556,0.2897640052148767,0.2884934897949611,0.052573995824413716,0.06728903062240543
22,Lasso,PCA_SNPS,0.9,319,0.3601804637536589,0.7804911536927596,0.5569884399368259,0.6646618440348928,0.2717062535848712,0.2981211425753265,0.09971375107699872,0.08520292354442756
23,ElasticNet,PCA_SNPS,0.9,319,0.26356306443220207,0.8388093119992016,0.45017125688900694,0.7406723409541933,0.1978778140827666,0.28016496943361074,0.11412440690519074,0.08858622047963222
24,Ridge,PCA_SNPS,1.0,420,0.3764664784296403,0.765933301246463,0.9907506936540974,0.08467721278733771,0.35551915571033443,0.3064768325801226,0.012115759544907023,0.09358752709408567
25,Lasso,PCA_SNPS,1.0,420,0.3613670738198747,0.77958559427822,0.5467689832440675,0.6723984058252567,0.2713528588087786,0.2955325871882952,0.08629279132851343,0.07035304266308745
26,ElasticNet,PCA_SNPS,1.0,420,0.24750483908707455,0.8491518562722328,0.3915973878514242,0.7784887712278581,0.19887147140405612,0.29695619946484136,0.1381080045651366,0.08861287447968881
