,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.27193992520636556,0.951660635148072,0.2501023880441964,0.8540106266584057,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
1,0.44697835480073067,0.6827548989543651,0.23432305236337048,0.882674207439468,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
2,0.09792806613715677,1.0752183629878904,0.2739813490353733,0.8374589343445902,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
3,0.18358301605373506,0.7636328719392216,0.25817361725427324,0.8749565748047027,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
4,0.3090947856642756,0.9725078075790029,0.24170467901066384,0.8516139878213782,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
5,0.24374557894575521,0.8238104937824208,0.2527097662096335,0.8689339919448917,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
6,-0.009801634546977578,0.8564616180280602,0.27022731379548637,0.8655784635140258,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
7,0.30667049231407684,0.6954958382422821,0.24861481395778784,0.8808967736692656,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
8,0.2453387556826392,0.9387710310659376,0.25298617624750175,0.8559130469874561,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
9,0.284415785558092,0.8309679397491883,0.24963862546174098,0.8679030125667092,0.05,2,0.23798931258158493,0.8591281497476441,0.25324617813800276,0.8639939619750893,0.2451717875757341,0.247496107372819,0.023361390777326147,0.027867330684584902
0,0.3080371986937912,0.9277690306431915,0.2806440172447118,0.8364388946006459,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
1,0.43959729339512843,0.6872960882821658,0.2690827936736896,0.8624059479192904,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
2,0.14971554554508348,1.043898339879514,0.3022481098565575,0.8209943004935243,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
3,0.14374070026452868,0.7820441116645933,0.29461253142190724,0.8531968268932097,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
4,0.3418800982256688,0.949153325258636,0.27283378839983474,0.8339508265289987,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
5,0.34153067037753315,0.7687075241821727,0.2773637424644083,0.8544802075037669,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
6,-0.0446618945502435,0.8711195232123963,0.3063810385821315,0.8438652794182062,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
7,0.38988476523806803,0.6524250513514129,0.2759513040135704,0.8647241596997977,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
8,0.293672226991883,0.9082110831923011,0.28194460493248674,0.8391590874285872,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
9,0.27928535805374055,0.833941458867103,0.28460543597880206,0.8474396474587176,0.1,4,0.26426819622351816,0.8424565536533487,0.28456673665681,0.8456655177944744,0.2807096962679238,0.23892201536758448,0.024577848509405784,0.0265999655212693
0,0.2412545042060823,0.971508400774328,0.41347764786305574,0.7552740672878075,0.2,16,0.3608637913704351,0.7826436749398684,0.39716210033181887,0.7762435699460974,0.35376642998468305,0.28619293278053987,0.03426452104263009,0.03193890113650961
1,0.5585883848509263,0.609980060226397,0.379483836922888,0.7946103170178295,0.2,16,0.3608637913704351,0.7826436749398684,0.39716210033181887,0.7762435699460974,0.35376642998468305,0.28619293278053987,0.03426452104263009,0.03193890113650961
2,0.19160558775582326,1.0178592761037988,0.42311365417098856,0.7465085071909726,0.2,16,0.3608637913704351,0.7826436749398684,0.39716210033181887,0.7762435699460974,0.35376642998468305,0.28619293278053987,0.03426452104263009,0.03193890113650961
3,0.050625632929495845,0.82346918206796,0.4198774378913098,0.7737403396336988,0.2,16,0.3608637913704351,0.7826436749398684,0.39716210033181887,0.7762435699460974,0.35376642998468305,0.28619293278053987,0.03426452104263009,0.03193890113650961
