,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,3,0.06677009298588449,0.9478048838798764,0.11318506431243522,0.9415062139189214,0.1788941181225634,0.17868009915965866,0.01814849896593864,0.02037724699002959
1,Lasso,PCA_SNPS,0.05,3,0.0674996706944874,0.9471890953806065,0.11289489595335148,0.9416638983249107,0.19237982788436434,0.18049112204102039,0.017671452584383126,0.020872691969332453
2,ElasticNet,PCA_SNPS,0.05,3,0.04665077851856868,0.9594929287766161,0.07595605038933392,0.9610227284018014,0.12804940412237378,0.1899161016972572,0.034161469636946606,0.022851264631689495
3,Ridge,PCA_SNPS,0.1,8,0.16147951683904108,0.8971652734782636,0.22307997780975813,0.8812211812979409,0.3040561568732506,0.24479632837965742,0.03696333868863127,0.030417212720918862
4,Lasso,PCA_SNPS,0.1,8,0.15250311777342596,0.9022103676457414,0.22087659774281448,0.8824173596654977,0.30443783511148187,0.24499326202062163,0.04862279676977635,0.033802304096560556
5,ElasticNet,PCA_SNPS,0.1,8,0.09445809646969575,0.9347736188349136,0.14926017064980715,0.9220566150552257,0.17656044379521785,0.20411613986611968,0.05622264720495324,0.03527165361860607
6,Ridge,PCA_SNPS,0.2,30,0.2547468488143945,0.8456417995080494,0.36046611144503515,0.7995088818985209,0.28384657485962,0.23327316996469946,0.03557635611302594,0.031036266027235478
7,Lasso,PCA_SNPS,0.2,30,0.2298564510644362,0.8595551693044494,0.33861444237605715,0.8129766066542286,0.30295703631965276,0.24610763125615467,0.05149657374340766,0.038020307315488
8,ElasticNet,PCA_SNPS,0.2,30,0.19845570633798215,0.8786667221415415,0.2852738341644884,0.844945380566476,0.2490421690137279,0.23288212320657958,0.08019854239383231,0.050768775782038846
9,Ridge,PCA_SNPS,0.3,60,0.2613995935278659,0.8426910728346413,0.4220019535990697,0.7600378213591422,0.280087690985324,0.24313250514065857,0.03861992889341031,0.03221951081307365
10,Lasso,PCA_SNPS,0.3,60,0.2104711000234836,0.8710018356811072,0.3740129688809651,0.7905108940620615,0.3094070493495728,0.2572751921646176,0.10546885923935041,0.07358049910182735
11,ElasticNet,PCA_SNPS,0.3,60,0.19839528289128344,0.8804460185819833,0.32584043687986963,0.8206512780088508,0.21596477485686238,0.2406905435922486,0.06109511740806331,0.034559588684359245
12,Ridge,PCA_SNPS,0.4,97,0.2492920798196066,0.8502302834744891,0.4608501279976141,0.7340450849631932,0.273537121678162,0.24625639678128275,0.041125466383099614,0.036517430656943434
13,Lasso,PCA_SNPS,0.4,97,0.217985152788093,0.8671770261458274,0.371388552853568,0.7922089821999477,0.30215984755927144,0.2593111120859924,0.09393275088628349,0.06452644178627935
14,ElasticNet,PCA_SNPS,0.4,97,0.18103782257718495,0.888704569433852,0.32205348396591615,0.82283536944806,0.24466707119055753,0.23791002426952962,0.09136991368569448,0.06236763730193751
15,Ridge,PCA_SNPS,0.5,140,0.24191921898157118,0.8537184803125013,0.5115068741231346,0.6986858553886997,0.29029519926795355,0.2480814467929739,0.042114901346614234,0.038526892121131834
16,Lasso,PCA_SNPS,0.5,140,0.20632977667003824,0.8724121631124754,0.36274160256081694,0.7974756858547897,0.3098144970623252,0.24564125631902328,0.11242498779671213,0.07578744607624459
17,ElasticNet,PCA_SNPS,0.5,140,0.17316937508861116,0.8927586229581705,0.3026869397190891,0.8341708304621245,0.22197490908191697,0.220927459203743,0.13710114370728585,0.09457105512497102
18,Ridge,PCA_SNPS,0.7,238,0.20396626620903197,0.8766309606780575,0.5623763133625825,0.661005930990648,0.21701771379053258,0.22726829845594942,0.06811038481385008,0.057020074640364786
19,Lasso,PCA_SNPS,0.7,238,0.20257884573051724,0.8748104685875413,0.3471268430219874,0.8069958500426586,0.3017513026148361,0.24350224891819852,0.12644300544849116,0.08346270138420529
20,ElasticNet,PCA_SNPS,0.7,238,0.15473674201873278,0.9023453332577377,0.2575586318154547,0.8609772771545023,0.20593741194231785,0.20418049016083223,0.12284338622821499,0.08417057368672777
21,Ridge,PCA_SNPS,0.9,358,0.2007466143903195,0.8797386875408848,0.6869304508331376,0.5584624131809472,0.22114379739238016,0.2511826405300034,0.08302014075332277,0.0814832191797469
22,Lasso,PCA_SNPS,0.9,358,0.203709075627067,0.8745770963545481,0.3355483697752805,0.8143898455372769,0.28945833405777915,0.2415902214183594,0.10987736291623781,0.07367835124776338
23,ElasticNet,PCA_SNPS,0.9,358,0.1326855650672008,0.9150974438285825,0.22986288999877097,0.8768333183710495,0.18329944751496335,0.2112090143713092,0.12474127473064489,0.07890780637281196
24,Ridge,PCA_SNPS,1.0,454,0.22556700562056023,0.8638013487452415,0.9133631996128426,0.2893000931055438,0.26289643109656285,0.24238838301234203,0.06400806637900461,0.12050088277902074
25,Lasso,PCA_SNPS,1.0,454,0.20413045045729478,0.8743895968841964,0.3244932381549116,0.8210753691581254,0.2902094683009172,0.24305571406048196,0.11708898571098005,0.07889935221263808
26,ElasticNet,PCA_SNPS,1.0,454,0.11700871105970435,0.9220162991820083,0.19134794511130787,0.8987743548889914,0.1898301944701654,0.191526950082126,0.10957299021680682,0.07287079205264503
