,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,3,-0.009630366634708587,0.9767288762594055,0.045006231944759265,0.9768728335611453,0.13871419608793595,0.33205846862682165,0.01896913962661343,0.04191604450991308
1,Lasso,PCA_SNPS,0.05,3,-0.019301949245162642,0.980788468385685,0.04253231834949698,0.9781367321501694,0.14619757074350476,0.32622985595463727,0.03212072595519258,0.0457607525858661
2,ElasticNet,PCA_SNPS,0.05,3,-0.03188097638716787,0.9890218418952127,0.00890461463031823,0.9951399419982857,0.06016092963456833,0.341805209493419,0.02779469005815837,0.042689330824719346
3,Ridge,PCA_SNPS,0.1,8,0.06487570068869838,0.9380784728332613,0.15866581280234077,0.9168806522009378,0.246055913377875,0.3297473087553125,0.025907570602674113,0.040349256774633704
4,Lasso,PCA_SNPS,0.1,8,0.06633034250754197,0.9368943266083287,0.15772749188036317,0.9173733494307643,0.24490963894193785,0.32280621347083177,0.023296911636984195,0.03769252561945864
5,ElasticNet,PCA_SNPS,0.1,8,0.029541663198352518,0.9588128090326222,0.10059336627967543,0.9479668361387041,0.12348966471796465,0.33388378921347495,0.05575875060527275,0.052594313413358997
6,Ridge,PCA_SNPS,0.2,29,0.14357334013628167,0.8985611091079938,0.29662687726894577,0.8383883642294528,0.283625901584568,0.3560269308831874,0.03660855021822888,0.04765528587143553
7,Lasso,PCA_SNPS,0.2,29,0.12067888368962239,0.9087147881746258,0.29167877106769585,0.8412727271954376,0.3207996534793442,0.3490422459882802,0.047592162573010445,0.050196302054772796
8,ElasticNet,PCA_SNPS,0.2,29,0.08148102414390199,0.9333920218132281,0.19877505817600932,0.8938981159047992,0.1717545184333436,0.35095512733112033,0.11503510023675725,0.05312376600880736
9,Ridge,PCA_SNPS,0.3,56,0.1380633322050785,0.9016360682032141,0.3552263036054469,0.8027032573840993,0.24559704459149864,0.3381102354839039,0.026274808068083747,0.04191919148527512
10,Lasso,PCA_SNPS,0.3,56,0.12541916913678405,0.9066702418521384,0.3340906320094332,0.8155351091415399,0.30126316122210456,0.34506333103075615,0.05905685120952043,0.048819317763420585
11,ElasticNet,PCA_SNPS,0.3,56,0.10069746625666744,0.922842740588242,0.24519113481812016,0.8681839584639571,0.18926552727094403,0.3444076320025714,0.06474242956354813,0.04413517592607263
12,Ridge,PCA_SNPS,0.4,88,0.12287545983290867,0.9113261513377496,0.3735990277198838,0.7912080975273873,0.17239291164629542,0.3344205474429232,0.021344059511115815,0.041359766283801835
13,Lasso,PCA_SNPS,0.4,88,0.09148603216346987,0.9254979437959602,0.2929225543728455,0.8401728666123212,0.23592594503754794,0.33206291202713356,0.09467867788641453,0.06762083542191241
14,ElasticNet,PCA_SNPS,0.4,88,0.06885683591834424,0.9394540315892923,0.2033543602949796,0.8915583354851145,0.12172041352281557,0.3310532309000099,0.15878547782177926,0.10772415054597775
15,Ridge,PCA_SNPS,0.5,122,0.10439128358128441,0.9219009176834823,0.37752027658943893,0.7886630893889814,0.17250167372276115,0.3555511991525723,0.04924302618720196,0.05382756364939401
16,Lasso,PCA_SNPS,0.5,122,0.076463925171125,0.9337018689571651,0.2587713984455841,0.8603876826777302,0.1917257451344571,0.32722296250227056,0.10440483770696776,0.08183665001464309
17,ElasticNet,PCA_SNPS,0.5,122,0.05401848073125226,0.948296193378542,0.1519175483702442,0.9205900891180335,0.08848705216729498,0.3484587515679754,0.09628735598728276,0.08302109511662684
18,Ridge,PCA_SNPS,0.7,198,0.08273532529613642,0.9329391731293304,0.44130071231060436,0.7469377820862324,0.15291920707970028,0.3511081423056991,0.08572511199912305,0.07556526400511489
19,Lasso,PCA_SNPS,0.7,198,0.07696105443432541,0.9339714994977821,0.23891962054287044,0.8720047391531448,0.16835769570446152,0.3267736073683462,0.08933982955748637,0.07670945938679402
20,ElasticNet,PCA_SNPS,0.7,198,0.03400033501901887,0.957393583964784,0.11710769342312358,0.9390106958057107,0.10488334173021022,0.3415680594606345,0.09108901057809884,0.06452097243238697
21,Ridge,PCA_SNPS,0.9,286,0.10698866218737267,0.9207945200614891,0.6600963365804506,0.5828326068530879,0.17780224611049084,0.3589166363221079,0.009751965183331497,0.029624141138566762
22,Lasso,PCA_SNPS,0.9,286,0.08092569476083614,0.9324211981138186,0.22568512961826492,0.8796425105346918,0.14956375710272005,0.32794841910710554,0.09269387509251349,0.08304198534687555
23,ElasticNet,PCA_SNPS,0.9,286,0.04049133653995081,0.9541649289867813,0.10822711491509429,0.9441598019263499,0.0946142286164777,0.3381554691963184,0.06495611194518221,0.0716975027592691
24,Ridge,PCA_SNPS,1.0,345,0.13224987461248006,0.9061986734076823,0.976927797970936,0.14177226080609076,0.22803469916392097,0.35368964349161364,0.031124056810076073,0.11624238760402666
25,Lasso,PCA_SNPS,1.0,345,0.08092892632020246,0.9321462411131599,0.23205333703807798,0.8759880653094926,0.15336399181282306,0.3251821302815762,0.10048077829245235,0.08757377446135862
26,ElasticNet,PCA_SNPS,1.0,345,0.009773334129192967,0.9710332609577665,0.08719389983903353,0.9546495558625153,0.11938122175970026,0.3681525170812622,0.10321299808940128,0.06523820424551978
