,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.17990677591341708,0.8413107522332592,0.24894828333577348,0.8654756280735845,0.42710780724584413,0.525841998108852,0.033323960756028975,0.07210622759116003
1,Lasso,PCA_SNPS,0.05,2,0.17812852931371664,0.8413592667633497,0.2492454322771661,0.8653065516268386,0.4433368549776747,0.5255851668178843,0.033302677455278006,0.07219319672378027
2,ElasticNet,PCA_SNPS,0.05,2,0.10410967355219805,0.8861463464097287,0.1664781469127956,0.9119571046969291,0.20980310981480169,0.5135911721758156,0.07846705492533355,0.09946287253898776
3,Ridge,PCA_SNPS,0.1,4,0.28557963838457845,0.7850482051217906,0.3621112081508072,0.7977942652862593,0.37423114060896456,0.50106811950651,0.03688692484470493,0.07650487661603096
4,Lasso,PCA_SNPS,0.1,4,0.2800387287204296,0.78803748554342,0.36078347515488396,0.798597348104971,0.39581007233339915,0.50685453665181,0.038429453716254836,0.0760003491105041
5,ElasticNet,PCA_SNPS,0.1,4,0.23969511194908244,0.8192886290293665,0.2920545363723146,0.8402169307248271,0.2441967927407217,0.5341084180269917,0.07762187824054027,0.08793650383100074
6,Ridge,PCA_SNPS,0.2,11,0.38673027316839387,0.7335537221512164,0.437001779201426,0.7497372181246195,0.38586160770626987,0.5724646065689469,0.06073202475119905,0.09308623629931308
7,Lasso,PCA_SNPS,0.2,11,0.3785362207898132,0.7367771489757432,0.4329048716972812,0.7524178315398954,0.4081392027021406,0.5718137622147708,0.06490281534494824,0.09413850702802744
8,ElasticNet,PCA_SNPS,0.2,11,0.3055379896644633,0.7869057262220023,0.34024575083415787,0.8111786496340521,0.33079395840685955,0.5853488346970748,0.1149469565041845,0.11462076242784441
9,Ridge,PCA_SNPS,0.3,22,0.4085072739617972,0.7033284877983764,0.5647910312539302,0.6590453004328914,0.5898505035517616,0.5645270915447756,0.0580818801905317,0.08539568325591369
10,Lasso,PCA_SNPS,0.3,22,0.41524025164707906,0.6988946572296286,0.5468150262672927,0.6723630567478509,0.6018741808304199,0.5652577430985475,0.06842702453171873,0.08879134534191371
11,ElasticNet,PCA_SNPS,0.3,22,0.3352496747540754,0.7659127929735047,0.408680366546753,0.7677733981206649,0.27583518951360453,0.530502205526696,0.14489100880257885,0.13877796366824155
12,Ridge,PCA_SNPS,0.4,36,0.3924211649460727,0.714300156475703,0.6083409907095645,0.6250474364830758,0.5215621511074593,0.5477046784980757,0.050854048134203717,0.07515846091662437
13,Lasso,PCA_SNPS,0.4,36,0.38543040724935834,0.720653093582988,0.5651809223242363,0.6579116384711723,0.5126096648602226,0.5338397096979522,0.09547325111707464,0.09491607668238977
14,ElasticNet,PCA_SNPS,0.4,36,0.28245406987012117,0.79359426252062,0.46689038858765164,0.7277719604627002,0.3437603266213814,0.5482849993986328,0.15032417969483008,0.12531106025712016
15,Ridge,PCA_SNPS,0.5,52,0.41102984383251157,0.7086338187100233,0.6499055741270576,0.5911540254119247,0.47526621521022966,0.5449999380931809,0.05351935775826842,0.0841253442904068
16,Lasso,PCA_SNPS,0.5,52,0.3506340979433768,0.7378786058682352,0.5817912324786523,0.643500049175081,0.5713263496220671,0.5292086393092025,0.16832642908092826,0.14543652253666922
17,ElasticNet,PCA_SNPS,0.5,52,0.3012843486536749,0.7854924031612747,0.48354170940059754,0.7157577998183028,0.3269515211168487,0.5693983836500885,0.15213434160225361,0.11672553847919939
18,Ridge,PCA_SNPS,0.7,90,0.40609024489248785,0.7126927669067346,0.770691430619606,0.4778501135656095,0.39827574128285254,0.492665133641498,0.04351163366341173,0.06340036419419968
19,Lasso,PCA_SNPS,0.7,90,0.4116008733803914,0.7070540529372763,0.6956170412505065,0.5482903184364063,0.378237884732269,0.4745950910364964,0.14152034097977095,0.1368420314846916
20,ElasticNet,PCA_SNPS,0.7,90,0.3433325892796822,0.7545883212682628,0.5398807101830085,0.6763139102388595,0.3114971740900601,0.4960777831601115,0.13319821687008312,0.12344058867998912
21,Ridge,PCA_SNPS,0.9,133,0.4520772244491572,0.6787716084939952,0.8958682253753664,0.32089585001003285,0.40121534907305295,0.47004418540129245,0.041392322417487644,0.06976452849632936
22,Lasso,PCA_SNPS,0.9,133,0.4342439449621566,0.6955126437648698,0.7055220672646273,0.536841459967482,0.373274650275753,0.5045347028995085,0.1642694230617004,0.15395362057552167
23,ElasticNet,PCA_SNPS,0.9,133,0.3229037445336755,0.7716783366013086,0.5685923926939679,0.6476449128221231,0.3460264372956769,0.5485404487564094,0.27837877369223096,0.21520185022140764
24,Ridge,PCA_SNPS,1.0,177,0.4852026790339597,0.660729195435476,0.9999066574878823,0.002709411011056794,0.38715489559529614,0.49288467510414324,0.0005785428839934025,0.016793012395816626
25,Lasso,PCA_SNPS,1.0,177,0.4143559040425292,0.7102725762707182,0.6450381542168911,0.5935941642972041,0.3820737496159497,0.5128230968845545,0.11701442096993253,0.11801303955211546
26,ElasticNet,PCA_SNPS,1.0,177,0.16709514359657868,0.861327923606286,0.3223508240608143,0.8182371015353329,0.3366326275078136,0.6091352680986543,0.32363985532583806,0.2591848921534415
