,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,-0.11164734049617908,0.9772958808459515,0.08560712142026627,0.9609336435095923,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
1,0.009295878742479391,1.0507637866257877,0.08254953659818276,0.9513313980112187,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
2,0.11295445789051706,1.0277190900568565,0.05753080806558464,0.9554959854834428,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
3,0.041924812766423014,1.0608036919289818,0.07697202185419172,0.950280354851208,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
4,0.04793450859510662,1.1054400686166377,0.07838507712736476,0.9445370427514969,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
5,0.1000160290617591,0.9721177206227483,0.07039940800333211,0.9608514222458288,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
6,-0.2930349219755397,0.9127725438848864,0.09604104177569384,0.9684127193502117,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
7,0.12517821407677565,0.8056067648759796,0.07037506823773221,0.9776762363255666,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
8,0.16404872378460944,0.9275319038535144,0.0642756001109075,0.9657335834665265,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
9,-0.15917387969970598,0.8413191666173923,0.07725780611067201,0.9745961242637924,0.05,3,0.003749648274624551,0.9681370617928736,0.07593934893039278,0.9609848510258885,0.2870324842966953,0.19062227749085028,0.021536173514253316,0.021170889904387282
0,-0.07025658637284149,0.9589291179576949,0.21556624388132828,0.8900309690803399,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
1,0.19656892408634152,0.9462533390157314,0.1966289732350398,0.8902225701005759,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
2,0.20829892964862973,0.9709169454435775,0.18588953398227315,0.8880490507637188,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
3,0.23010100830713998,0.9509377793420423,0.19072939038038905,0.8897975441207819,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
4,0.18281561148775227,1.0241458769559675,0.19903215973551025,0.8805454657685635,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
5,0.36588461177545895,0.8159914699737485,0.1762902986768362,0.9044720107548867,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
6,-0.4075988748918973,0.9523506803853988,0.2353687449054065,0.8906604167644385,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
7,0.2085552107760077,0.7662555295701422,0.19694753050675573,0.9086845393615915,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
8,0.3354723251895295,0.8269798167378632,0.17994047296965965,0.9040783022410409,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
9,-0.3021519317173935,0.8916970288050498,0.21796119913426637,0.8972193692099653,0.1,8,0.09476892282887274,0.9104457584187216,0.1994354547407465,0.8943760238165903,0.5189216741649244,0.16088913976777255,0.03628133445856926,0.017422027352479753
0,-0.32430190352269306,1.0666846691725327,0.30073059270102964,0.840328795156432,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
1,0.1867029403368864,0.9520455188002956,0.2632200680818133,0.8525294935564137,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
2,0.2544500966474359,0.9421928929411468,0.24869777539854965,0.8531052660903993,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
3,0.26075658402144153,0.931813415520518,0.2554229531377499,0.8534913826768316,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
4,0.2278199408080187,0.9955454261109484,0.2588806032727008,0.8470096055595066,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
5,0.4719008493449929,0.7446620252284188,0.22935171472898086,0.8748551439517064,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
6,-0.5298994567724136,0.992861992965772,0.3069673814355838,0.8479357896308481,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
7,0.10918510762678557,0.8129372872358748,0.26770236295085026,0.8677307627404048,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
8,0.3069387222219756,0.8445477158138943,0.249177318028181,0.8650715893081689,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
9,-0.18692560162638538,0.8513305896238105,0.27649096157883335,0.8629914052164732,0.2,29,0.07766272790860446,0.9134621533413212,0.26566417313142726,0.8565049233887184,0.6228680330935586,0.19201587900456246,0.046621296728767615,0.021068492252089496
0,-0.3700451286566997,1.0849506592804217,0.3640153819152706,0.8014017515453499,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
1,0.029475525750487397,1.0400072287452617,0.3539725091440842,0.7982997954479991,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
2,0.18257280428946943,0.9865656861297872,0.3293947495454803,0.8059883419668362,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
3,0.22498726948209047,0.9540906600008884,0.3303503152661218,0.8094092307680221,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
4,0.1305048217186784,1.056416995102397,0.33765281488576815,0.8007318309233266,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
5,0.5194134474584164,0.7103743634240786,0.2999728967067068,0.8338068699606477,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
6,-0.7348101436009395,1.0572639334075264,0.3845262955784151,0.7990811387572316,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
7,-0.27877480638584773,0.9740031137411459,0.35845402613655786,0.8121851972242796,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
8,0.3215021772737917,0.8356272680605484,0.3223433619464283,0.8218417608187861,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
9,-0.4277382157562575,0.933707359444933,0.3589181533195883,0.8123463428899571,0.3,60,-0.040291224842681064,0.9633007267336988,0.34396005044444217,0.8095092260302436,0.7720197822999265,0.22638821754867486,0.04810419767213329,0.022129141068245206
0,-0.5866438425622715,1.1675682509912477,0.46836890019025634,0.7327100875307975,0.4,96,-0.12115625106860925,1.0067380205418015,0.45069666855541196,0.7407703762645116,0.7438454034843666,0.19247469051822316,0.03597456382879343,0.018687086056107027
1,-0.08979204477509994,1.102059211039247,0.46452481845065585,0.7267920895189436,0.4,96,-0.12115625106860925,1.0067380205418015,0.45069666855541196,0.7407703762645116,0.7438454034843666,0.19247469051822316,0.03597456382879343,0.018687086056107027
2,0.10638667835710203,1.0315167441837565,0.44175735419233086,0.7353714936679437,0.4,96,-0.12115625106860925,1.0067380205418015,0.45069666855541196,0.7407703762645116,0.7438454034843666,0.19247469051822316,0.03597456382879343,0.018687086056107027
