,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,3,0.004658218286095727,0.9682959509056532,0.0755593240658793,0.9611823779102342,0.266552881191323,0.19114412363926045,0.02161210888509627,0.02120153278508215
1,Lasso,PCA_SNPS,0.05,3,0.003209792804801237,0.9684771149408471,0.07591952425281448,0.9609950521580828,0.2852568251027657,0.19102186392392068,0.021561267274337687,0.02116366284846825
2,ElasticNet,PCA_SNPS,0.05,3,-0.008351305451925684,0.9785246090597703,0.04547542464192615,0.9767284189672975,0.14891406483933842,0.21762731910432784,0.030006531204595673,0.03068245459537116
3,Ridge,PCA_SNPS,0.1,8,0.09659890100665905,0.9110219028877959,0.1986260833038579,0.8948263067564621,0.4902782982666026,0.15867035134584426,0.03656841708790728,0.01738752349629474
4,Lasso,PCA_SNPS,0.1,8,0.09325283139271572,0.9118920857167766,0.19886472996703303,0.8946912515239073,0.5071277349970869,0.1572033502032037,0.03710971473603001,0.017709553447525367
5,ElasticNet,PCA_SNPS,0.1,8,0.08007668674433156,0.9275785866245414,0.15975398189837817,0.9162508722945292,0.3283577852546779,0.1729639482571779,0.043433001342559036,0.019913051714350545
6,Ridge,PCA_SNPS,0.2,29,0.10301197894615165,0.9081730002917198,0.24661996311813802,0.8675230014366896,0.4796338263998948,0.16617107963489894,0.050512286033120336,0.022694070512932114
7,Lasso,PCA_SNPS,0.2,29,0.07656276946919394,0.9209018351197031,0.22611000868083522,0.8791025107951735,0.4953779410774925,0.14927301767887452,0.07334783509950786,0.03378257210911408
8,ElasticNet,PCA_SNPS,0.2,29,0.04943631353748538,0.9413402153379109,0.16980845609446027,0.9103754247571435,0.3867308791220795,0.19015942162614916,0.09192203421829324,0.038486028291226874
9,Ridge,PCA_SNPS,0.3,60,0.08384902256890162,0.9196665438094115,0.2807240046332992,0.8475779007823767,0.43818792869748624,0.1463011518566443,0.060470673603642874,0.02846309320656011
10,Lasso,PCA_SNPS,0.3,60,0.07480023710666368,0.9231832709613504,0.22374361386897024,0.8803751020005848,0.47956385183326333,0.16224538771533076,0.08126040964404832,0.038055891340974084
11,ElasticNet,PCA_SNPS,0.3,60,0.024623818374919216,0.9543629696481705,0.16062532040295324,0.9151892700153006,0.35103998551128196,0.1659117557502352,0.1210274192063918,0.058372965007632976
12,Ridge,PCA_SNPS,0.4,96,0.10990177513183617,0.9077650952686228,0.34394885109013,0.8096042156328976,0.40576718772463327,0.15405922379498552,0.0346726756360962,0.01613104044117238
13,Lasso,PCA_SNPS,0.4,96,0.07426967381144786,0.9233756489290113,0.22786241245784,0.8777993015301928,0.48661447842963806,0.15264388760914976,0.11107247670839618,0.06239954840384559
14,ElasticNet,PCA_SNPS,0.4,96,0.04805346234954161,0.9455398727105864,0.1477518646518436,0.9225955307079307,0.2818291703576104,0.17237226625165528,0.10258889661248209,0.06467330136179052
15,Ridge,PCA_SNPS,0.5,136,0.09412584370932722,0.918076453727823,0.3699707534454723,0.792975994968731,0.36588123856609517,0.15838543674773903,0.07672371227966936,0.034894560595948046
16,Lasso,PCA_SNPS,0.5,136,0.06868944821145481,0.9281887230052505,0.21921520565086555,0.8825897652869593,0.44293693049571004,0.15195303874317187,0.12050017376231387,0.06431461017154524
17,ElasticNet,PCA_SNPS,0.5,136,0.028527119916026543,0.9564702187310714,0.13722798086628812,0.9282455695766937,0.2528134172314756,0.1807709126733509,0.09205333992084956,0.05135437990385336
18,Ridge,PCA_SNPS,0.7,226,0.11067922503411667,0.9096901264835231,0.49552865686501285,0.7096427501253958,0.3448504838023586,0.13873495704333538,0.06206320386640277,0.03569036383599749
19,Lasso,PCA_SNPS,0.7,226,0.08042258908536751,0.9240732379312688,0.22428794386503398,0.8800935686875129,0.40147111434862515,0.15809564655497316,0.09943157546550455,0.06107960925845747
20,ElasticNet,PCA_SNPS,0.7,226,0.02784985091538742,0.9584207679216449,0.14489238657470682,0.9240478081866939,0.22675422141502055,0.19953108163735542,0.10279721565242536,0.05882102556861062
21,Ridge,PCA_SNPS,0.9,331,0.10436898702302054,0.9113757034587324,0.6776541165051322,0.5654410872659029,0.3819120685148204,0.1362038945724984,0.10514624124100186,0.08358034138825578
22,Lasso,PCA_SNPS,0.9,331,0.08401841002187169,0.9224364937288033,0.22595366498300123,0.8790958022053985,0.3981927892858647,0.16205708424277931,0.0963044761324823,0.05472524555628104
23,ElasticNet,PCA_SNPS,0.9,331,0.021386505980518,0.9606521513111526,0.16358397620415885,0.9123579446232427,0.25400610693939607,0.19490197040519236,0.2035032981179765,0.11679654789485228
24,Ridge,PCA_SNPS,1.0,405,0.11949537659753508,0.9024938843123965,0.9406119581653276,0.23283034555692808,0.40798471097937156,0.14883323309720378,0.06544932512898115,0.1405520514070344
25,Lasso,PCA_SNPS,1.0,405,0.08881231253127758,0.9206687947635953,0.21922057323263966,0.8830864324923948,0.3796680905158028,0.16174094474142794,0.07971530235313783,0.04807316732244055
26,ElasticNet,PCA_SNPS,1.0,405,0.03039759907020686,0.9563993534678861,0.12513384690594437,0.9349020460828081,0.24227881232245718,0.19340020067398586,0.07397354946500424,0.04649581045685368
