,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.012903114456480291,1.1246941169936255,0.12497519763011555,0.9198341165233465,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
1,-0.03530092755006642,0.879601952332173,0.11100605124299157,0.9492710017219083,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
2,0.044201141977610825,0.838987624861602,0.11843884979445651,0.9527275320162619,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
3,-0.11153277717883592,0.9481667086115502,0.12865418591171995,0.941733089962316,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
4,0.1450900547883074,0.8227763987002245,0.10952299635561902,0.9543691115616708,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
5,0.2293538556871444,0.9387038829785767,0.0965898021022702,0.9428216258449081,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
6,0.046648575729467345,0.9252268574947006,0.11839023947806315,0.9440910068484782,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
7,0.07795683560980804,1.0390020054471136,0.11068337776700699,0.9315431580198356,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
8,0.1280115834713802,0.9588854179220467,0.1087715958728005,0.9402084443298308,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
9,0.13137478059277352,0.998342236703262,0.1105131406523766,0.9354409622807324,0.05,3,0.06687062375840697,0.9474387202044875,0.113754543680742,0.9412040049109288,0.19230999052952405,0.17892253694717405,0.017965976405249835,0.02031254678326768
0,-0.0955689188860831,1.1848800413397875,0.2634003138221279,0.8439468501716911,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
1,-0.04269877439251202,0.8827390003669469,0.23189154717625804,0.8823727431024014,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
2,0.22555691135311862,0.7552088236987727,0.2227349993804728,0.8945962027745252,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
3,-0.04526286940210533,0.9194673821232172,0.24358008198238446,0.8774331414908393,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
4,0.2970546514361959,0.746074886642645,0.21557744900042164,0.8957360553512741,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
5,0.40296773119933293,0.8262281961870546,0.19791677479330672,0.8883758786653853,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
6,0.22637356941901698,0.8334650066423026,0.22101055494156552,0.887445011378179,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
7,0.10564710201410565,1.0232817268947128,0.2299669747031221,0.866821054145786,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
8,0.26333187499687916,0.8813477409433733,0.21570885775540705,0.8819994063262642,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
9,0.29019150907503766,0.9024721799955944,0.21430260838160653,0.8791728556943527,0.1,8,0.16275927868129864,0.8955164984834407,0.22560901619366727,0.8797899199100698,0.3366797082956959,0.25447442649772334,0.035378767747715326,0.029769565220001917
0,0.08282151712345764,1.0841302472790475,0.39648723268339214,0.7639106467278417,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
1,0.12899649876224806,0.8067943226781417,0.376745858360634,0.7948284401941821,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
2,0.27337370850259124,0.7315227807709691,0.37645800454586276,0.8012634792076063,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
3,-0.10031340912412423,0.9433693641966853,0.4045668578246926,0.7784828653713826,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
4,0.4529673767942576,0.6581551051115043,0.35979619140823327,0.8092154152927066,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
5,0.37209774006336704,0.8473193657932888,0.35623782004246596,0.7958839939636347,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
6,0.28848103546024917,0.7993094750872893,0.3740041623202731,0.7955388415761229,0.2,30,0.2388512165823224,0.8528888668798974,0.37576307856251173,0.7898759078478175,0.3525255245200813,0.2582416167967113,0.03376180681160899,0.02827894576417063
