,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.005525337021652732,0.9353470692646844,0.05538442227237478,0.9713642395165719,0.18203309570949017,0.5899275138131413,0.011100607827620743,0.06263913398497853
1,Lasso,PCA_SNPS,0.05,2,-0.0002277133043658508,0.9357588605204981,0.05611360242664413,0.9709902143885514,0.21175263848906087,0.5827448006806245,0.01092345886655395,0.06266304743465521
2,ElasticNet,PCA_SNPS,0.05,2,-0.0002920704781290473,0.9427713034729462,0.02047415981211973,0.9890261575527171,0.12530997734173982,0.6161611401704803,0.0358650199589003,0.06042838547308999
3,Ridge,PCA_SNPS,0.1,4,0.2567217371735927,0.7896932355245487,0.318130420108053,0.8252708123199156,0.5576830482823129,0.575995978664893,0.06711743947160541,0.07640073695066628
4,Lasso,PCA_SNPS,0.1,4,0.2539309856701514,0.790305784379638,0.3179759109916776,0.8253679664935327,0.5680068488851693,0.5751420055145812,0.0672773315742046,0.07667873365689484
5,ElasticNet,PCA_SNPS,0.1,4,0.2022401325225835,0.8442282239681944,0.22814446064508714,0.8776479464481308,0.274492792523154,0.6154154183086304,0.14595729542075417,0.11549032660524924
6,Ridge,PCA_SNPS,0.2,16,0.2757514789302474,0.7604759969134472,0.39825478253090424,0.7751660234698422,0.6866696956485825,0.5245065761597841,0.060897448148491025,0.06793699346968891
7,Lasso,PCA_SNPS,0.2,16,0.26114407481573193,0.7630682239943158,0.3987708956850398,0.7748367123594044,0.7458982355654509,0.5267962423541034,0.05879409850248782,0.0665745814651035
8,ElasticNet,PCA_SNPS,0.2,16,0.24232090825479385,0.820431793063323,0.27691910573224765,0.8490979133892748,0.2864485541763938,0.5918061538364968,0.13879819506901142,0.10183170814840317
9,Ridge,PCA_SNPS,0.3,40,0.23499215878606397,0.7639403374295559,0.4451142473000587,0.7443129232293323,0.9718761124295404,0.5281900674819667,0.07283119370212231,0.0765058003721894
10,Lasso,PCA_SNPS,0.3,40,0.19881314986166715,0.7742346282127273,0.4393746289606066,0.748007639361202,1.0765835666908192,0.522320421961106,0.08389404188727162,0.07960067016087989
11,ElasticNet,PCA_SNPS,0.3,40,0.21008239423900138,0.8327738985754248,0.29282291219832707,0.8384456325342403,0.39589628913570396,0.6168044679150758,0.21814926103226717,0.13328329455223734
12,Ridge,PCA_SNPS,0.4,76,0.26728644707733906,0.7466309278289116,0.49048284244943563,0.7132286937793695,0.9992387374950782,0.5371214310438243,0.07232508162835657,0.07825788253774488
13,Lasso,PCA_SNPS,0.4,76,0.2044001069632087,0.7669265986508923,0.4776136825506409,0.7217009215562911,1.1883013333839998,0.5293159567747305,0.10510258678281323,0.09056086948049963
14,ElasticNet,PCA_SNPS,0.4,76,0.24882422856907854,0.8114805555223148,0.34987909197745864,0.8049182320171421,0.34170882329565944,0.57224596816937,0.16245370800252,0.1290544110110782
15,Ridge,PCA_SNPS,0.5,124,0.24485395125494042,0.758914224696105,0.5170288239425298,0.6943879158335874,0.969494810051118,0.5268061746185846,0.06797232695706916,0.07509192708781529
16,Lasso,PCA_SNPS,0.5,124,0.16567475249740082,0.78290901269506,0.48625923682000405,0.7152777964616233,1.2238919519236215,0.5137988963825365,0.12499892217924426,0.10148366236016139
17,ElasticNet,PCA_SNPS,0.5,124,0.1893383550677187,0.8400352440582451,0.3351742644925813,0.813475895158933,0.3517709458746548,0.5715897902823054,0.18536168927903018,0.13519445602286875
18,Ridge,PCA_SNPS,0.7,248,0.22910785035802128,0.7660637038134268,0.5964650376176054,0.6346815178568773,0.9931376021704755,0.5201445048309041,0.04076242123379818,0.05004332102702995
19,Lasso,PCA_SNPS,0.7,248,0.16131205949281496,0.7847931245233289,0.49661807939084246,0.7075322067649104,1.2530209900963425,0.5189415624975986,0.13633201387698984,0.10173976402664113
20,ElasticNet,PCA_SNPS,0.7,248,0.1580288061958227,0.8418319673617833,0.3880730356066683,0.7791400850976546,0.5638760841680245,0.5423804373875551,0.18432817804886467,0.11209865568247317
21,Ridge,PCA_SNPS,0.9,417,0.23046644178306616,0.7752693328247462,0.6151298673101003,0.6194896882317652,0.951378249770914,0.5568261663718482,0.0685357247209801,0.06995431356289668
22,Lasso,PCA_SNPS,0.9,417,0.1955372498448919,0.7791703092689214,0.47160680084531525,0.7256830817309242,1.080807370606486,0.5264360590752452,0.10877263286821592,0.08847996049845464
23,ElasticNet,PCA_SNPS,0.9,417,0.1722938108305503,0.8506049119061813,0.3112793588223413,0.8264335386976311,0.2957936217130562,0.5729804091072603,0.2682854185051837,0.1821830513650742
24,Ridge,PCA_SNPS,1.0,595,0.2574563052388531,0.7632676344410424,0.8094278420885223,0.4359574033626661,0.8734410216784714,0.5549738903545689,0.044109142567881066,0.07109063186107083
25,Lasso,PCA_SNPS,1.0,595,0.17927719922321883,0.7859349631887386,0.5281461913277647,0.6834944992568907,1.06468398224963,0.5128596883699689,0.16947025862208384,0.11694434357044713
26,ElasticNet,PCA_SNPS,1.0,595,0.11458438776349143,0.8924901469387994,0.17808544157380923,0.9046321598408915,0.2153492919669936,0.6338016433852264,0.17046753504882212,0.09836309327445046
