,r2s,RMSEs,r2s_train,RMSEs_train,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.2107972346357132,1.0069905165509145,0.18690293387311285,0.886710230282964,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
1,0.11520089671181077,0.9264173378210332,0.1987469715141964,0.8965633011203177,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
2,0.1362279139397793,1.1297911424181777,0.19798831366355818,0.8700924991272525,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
3,0.2258763052280809,0.8297609128579777,0.18709208415025713,0.9069659587973574,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
4,0.2579718499424156,0.7773621717492799,0.1847793299873326,0.912153863282059,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
5,0.045088571453893,0.6247186066269517,0.19224035349758728,0.9249627930856352,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
6,0.18321094592101372,0.9772662507040957,0.19187001940559212,0.8905379507408612,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
7,0.24534676670081046,0.8350414199744977,0.18426622505625023,0.9063273732382207,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
8,0.2025891387821015,1.0237635545607042,0.1885190398563369,0.8847559879494554,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
9,0.04666794841078137,0.7694279614867524,0.19832209290606528,0.912933925084195,0.05,2,0.16689775717264,0.8900539874750385,0.1910727363910289,0.8992003882708318,0.1522424452175536,0.293832380177193,0.011067417021266296,0.03217365230840474
0,0.5039926419534133,0.798316564987292,0.44090419419910387,0.7352815002865761,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
1,0.2785144076900564,0.8365620683414635,0.46767038691889784,0.7307796231877046,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
2,0.39182500236214945,0.9480098811460221,0.4577728377222625,0.7154276339287102,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
3,0.5382464830331986,0.6408448498642607,0.4409686201091012,0.7521221935618173,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
4,0.45106939555309356,0.6686085634881977,0.44960960416004114,0.7494901575506056,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
5,0.4092862747093846,0.4913505274087465,0.4485156990638014,0.7642751937577227,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
6,0.39797608888140446,0.8390055174372191,0.4567199438322733,0.7301695262556875,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
7,0.4516495311626023,0.7118088921149945,0.4490343862559828,0.7448573750954499,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
8,0.5868461018645752,0.7369101167652854,0.4288218235351572,0.742284079975216,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
9,0.2434872820882713,0.6854155992833822,0.4622485348043275,0.7477048358565406,0.1,4,0.4252893209298149,0.7356832580836864,0.4502266030600949,0.741239211945603,0.20981098577180585,0.24976455615577453,0.022475359616401038,0.026991712336514227
0,0.45911160328989087,0.8336522254138636,0.5053035329990598,0.6916397202597993,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
1,0.31786614108767164,0.8134280433489828,0.5211184981345873,0.693122738894339,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
2,0.491780959079955,0.8666107043240384,0.4978546285054398,0.688477589860781,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
3,0.5877775694859266,0.6054992399086158,0.4929046402692895,0.7163332807706048,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
4,0.5149900935807342,0.6284757385765116,0.4998863653156369,0.714438513151937,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
5,0.4405563750619337,0.47816860710947673,0.5015128912389375,0.7266246933359478,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
6,0.421160036416687,0.8226918598041707,0.5119186537244711,0.6920825949835215,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
7,0.4182522421731384,0.7331648888899107,0.5070935616565546,0.7045196654638501,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
8,0.6036375583997601,0.7217799918162294,0.4832983545570356,0.7059992922387367,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
9,0.31541969167047157,0.6520157233656044,0.512802139386257,0.7116919845317102,0.2,16,0.45705522702461693,0.7155487022557404,0.5033693265787269,0.7044930073491227,0.1911955633293181,0.24292729619018216,0.02120120491024812,0.02520218821443457
0,0.3042061085052794,0.9455214534092566,0.5605917257431244,0.6518454484764441,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
1,0.31250557379462474,0.8166179616863511,0.5568773691546638,0.6667424111586832,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
2,0.5496909368352635,0.8157440728605613,0.5338743235758379,0.6633253421966494,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
3,0.5776461822952463,0.6128948958364898,0.5368664503560746,0.6845787782397105,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
4,0.3904997424879839,0.704531084199413,0.5495229577899493,0.6780579962289255,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
5,0.4148483215519976,0.4890318253470934,0.5437752016604369,0.6951405622139237,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
6,0.4791300003429868,0.7804096277082672,0.5454860422683121,0.6678600024800972,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
7,0.1633738916771974,0.8792249549773017,0.5571486256691207,0.6677899412903201,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
8,0.5411078141434251,0.7766295709298907,0.5326844972141149,0.67141252356687,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
9,0.14926090451371,0.7268487754611607,0.5635810059383242,0.6735831433775813,0.3,40,0.3882269476147715,0.7547454222415786,0.5480408199369959,0.6720336149229205,0.3027669239277549,0.2568873535553601,0.02213972355257144,0.023348901410326296
0,0.21918107151519817,1.001627518677662,0.6080185578701787,0.6156633133698722,0.4,76,0.3342487202209976,0.7892681738516701,0.5943166080405948,0.6367164239378236,0.30887853035813784,0.26366193940789795,0.01934906117579747,0.0234815212714892
1,0.32681953736940494,0.8080720565007264,0.5994856473115431,0.6338772395082104,0.4,76,0.3342487202209976,0.7892681738516701,0.5943166080405948,0.6367164239378236,0.30887853035813784,0.26366193940789795,0.01934906117579747,0.0234815212714892
2,0.549409123753213,0.8159992880164162,0.5755484798207577,0.6329787394157662,0.4,76,0.3342487202209976,0.7892681738516701,0.5943166080405948,0.6367164239378236,0.30887853035813784,0.26366193940789795,0.01934906117579747,0.0234815212714892
3,0.4151884731335864,0.7212000606429537,0.5904119268193775,0.6437896073477544,0.4,76,0.3342487202209976,0.7892681738516701,0.5943166080405948,0.6367164239378236,0.30887853035813784,0.26366193940789795,0.01934906117579747,0.0234815212714892
4,0.3536646699975139,0.7255079243785599,0.5937291813471,0.6439295051337247,0.4,76,0.3342487202209976,0.7892681738516701,0.5943166080405948,0.6367164239378236,0.30887853035813784,0.26366193940789795,0.01934906117579747,0.0234815212714892
