,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,0.12511747326198933,0.8859499590020993,0.1608635946935342,0.9155612592222475,0.20708699210659437,0.5180329946323892,0.01591031022671175,0.05817396680774939
1,Lasso,PCA_SNPS,0.05,2,0.12406329955069628,0.8862127711519978,0.16088545930868375,0.9155492966902131,0.21078710084172775,0.5171286820343496,0.01592083170104045,0.05817256383950544
2,ElasticNet,PCA_SNPS,0.05,2,0.11319564825372427,0.898747272964298,0.1309126735517122,0.9315674914202776,0.12490459200530954,0.5543727153924184,0.036180325856756256,0.05086598417382029
3,Ridge,PCA_SNPS,0.1,4,0.2228806702188466,0.8335147790631131,0.2652796325075839,0.8566910624708202,0.2041196991406468,0.4833953605042085,0.0199056998205688,0.05462521376090611
4,Lasso,PCA_SNPS,0.1,4,0.22126490262463114,0.8345074643925152,0.2650031573333346,0.8568496681292049,0.20214478132683816,0.48411815730831,0.020282050633586762,0.05455993879521407
5,ElasticNet,PCA_SNPS,0.1,4,0.21041547932832844,0.8501152248845477,0.22704104185958102,0.8785486320337752,0.11239927103551246,0.5363716141310639,0.03213544789423689,0.04891893187000619
6,Ridge,PCA_SNPS,0.2,16,0.25981258929798434,0.8176364950720291,0.30592027049402704,0.8326627264437556,0.1910539101044034,0.5004211180927463,0.027303291849757237,0.0558177086043935
7,Lasso,PCA_SNPS,0.2,16,0.24858938043840598,0.8210011568651562,0.3040525404103875,0.8337974034315153,0.20207939946553088,0.48900282536050876,0.03052841107409246,0.058047806576217435
8,ElasticNet,PCA_SNPS,0.2,16,0.22905322986884066,0.8396761656005799,0.2556548149631322,0.8621526596529314,0.12134123643228568,0.5291967728397107,0.04171977669478029,0.05437375980833842
9,Ridge,PCA_SNPS,0.3,40,0.23149911236120924,0.8238401431164178,0.35054496897085596,0.8053887418770642,0.3409969196558629,0.47604582866592426,0.026987863195829152,0.0504457533139768
10,Lasso,PCA_SNPS,0.3,40,0.21318775772183468,0.8345124604599234,0.3232605981341485,0.8219051397036339,0.32997007425163744,0.48863806053530023,0.06252489604605803,0.05750454419203505
11,ElasticNet,PCA_SNPS,0.3,40,0.20970895717676594,0.8465743075420661,0.27219666958056077,0.8523735090239093,0.15801844134777848,0.5227421488765233,0.06325668119585841,0.05805234528106026
12,Ridge,PCA_SNPS,0.4,76,0.2461210070188996,0.8196295625381003,0.40513284104260644,0.7707449703211589,0.2675199701138472,0.48018033472597177,0.028773829592961656,0.046328314623106354
13,Lasso,PCA_SNPS,0.4,76,0.2005575402741836,0.8420599455562707,0.32167981687248065,0.8223062868430896,0.2906213686172547,0.4862291416187399,0.10018446987570015,0.06469399314234318
14,ElasticNet,PCA_SNPS,0.4,76,0.20005696213817886,0.8539057982851691,0.26100424061737704,0.858721971506382,0.10764382794068934,0.5307179817785668,0.09845574317682536,0.07625905598435184
15,Ridge,PCA_SNPS,0.5,124,0.2490427238193403,0.8171972159680677,0.45036560169234563,0.7408806932302942,0.24736948176307297,0.46740671095921216,0.0231762816931881,0.04421502360445607
16,Lasso,PCA_SNPS,0.5,124,0.2072773671664441,0.8386636500901238,0.30961230873089807,0.8297077557729202,0.28944229850241837,0.4875471000922022,0.09184197998468056,0.0614636898024491
17,ElasticNet,PCA_SNPS,0.5,124,0.2125290268311994,0.8471332207280048,0.24731262658247427,0.8670818447927097,0.11468961760193153,0.5226073693709861,0.04095817128170359,0.06098078045425664
18,Ridge,PCA_SNPS,0.7,248,0.23406780514760178,0.8292797478149603,0.4710282519382656,0.7268478345161303,0.1913397942041267,0.4898667073527157,0.019320724543099115,0.04397671924269285
19,Lasso,PCA_SNPS,0.7,248,0.2250841949567606,0.8337662842150625,0.2994602366576696,0.8362686024766328,0.2098190745990289,0.4986157662816223,0.0561260727011798,0.05470476084767305
20,ElasticNet,PCA_SNPS,0.7,248,0.20092742852375703,0.8542432644587802,0.23039759281203476,0.8767712707902061,0.11890162330767744,0.5328218866418564,0.0640759590735521,0.07283293230728706
21,Ridge,PCA_SNPS,0.9,417,0.2339942320237612,0.8301751654839732,0.5648499629533128,0.6586233241946403,0.15804626510330075,0.48601706826418933,0.08077840960496305,0.07363405442546152
22,Lasso,PCA_SNPS,0.9,417,0.2237774807775158,0.8345496330054174,0.3023543172879194,0.8345348661861212,0.20712117166252586,0.4984518999884927,0.05329334622780273,0.05238124419946396
23,ElasticNet,PCA_SNPS,0.9,417,0.20230966034482156,0.8543851306996872,0.22527882846952357,0.879674029434016,0.11844683510818865,0.536683866590073,0.06008848245087396,0.0705935527060276
24,Ridge,PCA_SNPS,1.0,595,0.23891496858729855,0.8261106676369545,0.681887540857328,0.5624388465776845,0.17850350051065036,0.47954891263028643,0.08730578151121501,0.08610030636970266
25,Lasso,PCA_SNPS,1.0,595,0.2237774807775158,0.8345496330054174,0.3023543172879194,0.8345348661861212,0.20712117166252586,0.4984518999884927,0.05329334622780273,0.05238124419946396
26,ElasticNet,PCA_SNPS,1.0,595,0.1783926695517188,0.8676553946337427,0.19251849053614353,0.897972352602867,0.12159174605596894,0.5490683084481336,0.049504554157739626,0.05895296658736486
