,Model_Name,feature_represenation,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,Ridge,PCA_SNPS,0.05,2,-0.021379107438442325,1.000536151524089,0.0005524714873677006,0.9996056086039122,0.04732694263710283,0.11274908134044118,0.0008726384521709642,0.012909950539667153
1,Lasso,PCA_SNPS,0.05,2,-0.021274972096141598,1.0004494460635116,0.0003089220134175674,0.9997261589284071,0.04759350696199701,0.11135883834617089,0.0010462434259415772,0.012505545307279662
2,ElasticNet,PCA_SNPS,0.05,2,-0.021185147665250148,1.0004257582409282,-2.2204460492503132e-17,0.9998812502209062,0.047318505602505424,0.11206854862702258,1.3762467196820668e-16,0.012701827379245611
3,Ridge,PCA_SNPS,0.1,5,0.19608601220285102,0.8855403242323803,0.22276244065235232,0.8814789503897437,0.18757876669097387,0.11520306706301923,0.018965343886228666,0.01239300744531145
4,Lasso,PCA_SNPS,0.1,5,0.19537311027215515,0.8859842781014153,0.22225012261637936,0.8817688817322177,0.18684428175246914,0.11632980391865823,0.01906631721334723,0.012319669243376432
5,ElasticNet,PCA_SNPS,0.1,5,0.17308312022170477,0.899185076268111,0.1968084327132548,0.8960600677630034,0.13880946347284995,0.11025319305654561,0.027146769277948214,0.016141346173209666
6,Ridge,PCA_SNPS,0.2,20,0.4222125601967159,0.7498897182760409,0.4643405992679332,0.7317636766691282,0.17402553935313683,0.11688633310600055,0.01877946547147079,0.013584396608978573
7,Lasso,PCA_SNPS,0.2,20,0.42282674853043856,0.749391733601837,0.46446656305889705,0.7316810752175371,0.17584360246478437,0.11704341810806695,0.01790559878490558,0.0132715228170782
8,ElasticNet,PCA_SNPS,0.2,20,0.40728175350449697,0.7602359753303483,0.4461210740271611,0.7441186454264624,0.15622892188093673,0.11343025361214196,0.01765066384089297,0.01487166136177179
9,Ridge,PCA_SNPS,0.3,53,0.51510930868263,0.6843252890848396,0.5826624568751092,0.6458628786326698,0.20211883378483386,0.1348397825137108,0.022803992259635572,0.016042634604410154
10,Lasso,PCA_SNPS,0.3,53,0.5140141923424865,0.685130770483965,0.5828082036100646,0.6457501328773405,0.20502865550639346,0.1379715560292894,0.023392133632134975,0.017060997789993437
11,ElasticNet,PCA_SNPS,0.3,53,0.49301263075765794,0.7011788176613593,0.5559770520478095,0.6661667102555502,0.18355243680260067,0.12212139739008744,0.031206575359247635,0.0236610564123088
12,Ridge,PCA_SNPS,0.4,107,0.5379256586638075,0.6660683311685767,0.648888099378501,0.5923612356294339,0.21797298012184743,0.14190544913726338,0.02448345889807445,0.017710856451012006
13,Lasso,PCA_SNPS,0.4,107,0.5404093150118459,0.6643978907708875,0.6425186855506335,0.5976756640549429,0.21869011671341154,0.14167136109949727,0.02841346496361779,0.019882122911623445
14,ElasticNet,PCA_SNPS,0.4,107,0.5159173166500526,0.6832572278503466,0.6079922525743536,0.6259005901069318,0.21039007290379486,0.13488490154723526,0.02732506060765139,0.018105308853681022
15,Ridge,PCA_SNPS,0.5,180,0.5396594645765598,0.6665372742625362,0.6986832926528252,0.5486721308526888,0.1862640285801485,0.12458193828678205,0.02851962896872334,0.021956675339878735
16,Lasso,PCA_SNPS,0.5,180,0.5447951707396186,0.6616395439127912,0.6747152016341097,0.5701495543061532,0.20594516967567264,0.13699843291497305,0.024939555720637382,0.020556218310665536
17,ElasticNet,PCA_SNPS,0.5,180,0.5146083784108194,0.6861215696733198,0.6399194574101132,0.5996682107217215,0.16789940624515406,0.11129686165890498,0.04569411354974944,0.035168061819008084
18,Ridge,PCA_SNPS,0.7,364,0.51933651153794,0.6817017690129791,0.765220488988299,0.4842266000760148,0.18065153882928503,0.11334974876934295,0.029538419340726006,0.02696838948332821
19,Lasso,PCA_SNPS,0.7,364,0.5352423652373568,0.6698539371526255,0.6965110025121675,0.5505734302731558,0.18789014786772337,0.12187695974482673,0.03814581707746814,0.036174688721253324
20,ElasticNet,PCA_SNPS,0.7,364,0.4877210486851628,0.7051461767432412,0.6336802886907698,0.6046126139401127,0.16892495498701016,0.10958709218604533,0.06362533338051367,0.05115111595609558
21,Ridge,PCA_SNPS,0.9,602,0.509589224855484,0.6888405401179523,0.8517651591768596,0.38432898261296095,0.16840254584788195,0.0918948069450762,0.031707275865485066,0.040068690852846936
22,Lasso,PCA_SNPS,0.9,602,0.5299898359185922,0.6739973671687007,0.6842552356745576,0.5615773924141677,0.18725394539589857,0.12147705743989365,0.042007684258708315,0.03922934739701167
23,ElasticNet,PCA_SNPS,0.9,602,0.47319380005580214,0.7156268334693874,0.6142967251220421,0.6202529539615926,0.16780003173124117,0.11778106993547806,0.07885271130683928,0.06549984516926118
24,Ridge,PCA_SNPS,1.0,850,0.5363535051441746,0.6682938191050224,0.9867027828285149,0.11165937842341415,0.19443421502017563,0.11801947514850498,0.01192076719286779,0.05775978728367773
25,Lasso,PCA_SNPS,1.0,850,0.5280798627209191,0.6753407557537537,0.6864622115305473,0.5595729310288461,0.18857057926522797,0.12195640442146757,0.045932124000080524,0.04370487402611179
26,ElasticNet,PCA_SNPS,1.0,850,0.4493175925073775,0.7325078863011263,0.5802483001522708,0.6469326472252341,0.13698106153385492,0.09513839966588887,0.09566836316078982,0.07835066146346467
