,variance_maintained,Dimentionality,r2_summary,RMSE_summary,r2_train,RMSE_train,standard_error_r2,standard_error_RMSE,standard_error_r2_train,standard_error_RMSE_train
0,0.05,3,0.1968298888915764,0.8769410774620725,0.23186782752702884,0.8761612267984706,0.21056072998689382,0.21740088408831423,0.02476548561097045,0.02346960376423725
1,0.1,8,0.37203600053455116,0.7727741174733541,0.41595991389063136,0.7639640582057924,0.19177022702957883,0.16771854642174078,0.021591454765987592,0.018636796128000118
2,0.2,30,0.5238924348997079,0.6634243045148549,0.6190882156137736,0.6168891179589939,0.2809198862576974,0.1553490671202968,0.02406286596132205,0.01741026320071995
3,0.3,61,0.5550218646468625,0.6434755960580458,0.690008797121293,0.5565301973716695,0.24511225710461632,0.15014263088878385,0.017804605738679216,0.01590861335672745
4,0.4,99,0.5052063485347259,0.6690830839774581,0.7331411981936964,0.5162509359484455,0.3753790841219818,0.1458781065965823,0.0226255983597988,0.015530375031186363
5,0.5,143,0.4935830453733999,0.6788394169009179,0.7870743127993176,0.4611261429584058,0.34733374568240827,0.15996582263240433,0.02017069897794169,0.017858331106188074
6,0.7,245,0.12875130955006875,0.8979284806368381,0.8835152657999688,0.3411070778933156,0.5000115360900139,0.22916821566828455,0.011238559217434224,0.017805201100306874
7,0.9,369,-13.11406315853327,3.5366530748649954,0.9752620848518507,0.15690458477284366,11.963676137964342,0.9923355856606959,0.005985562766099789,0.01813345879786377
8,1.0,468,0.5907328439155612,0.6250794453029681,0.9999999999965823,1.8197444404394102e-06,0.14432562716538086,0.17629037630748362,2.5175242340566042e-12,6.193747113120868e-07
